Province/Territory,"Program Stream","Employer ","Address ","Occupation ","Incorporate Status","Requested LMIAs","Requested Positions"
Alberta,"   Low Wage","Challgle Canada Inc.","CALGARY, AB T2E 6V2","1526-Transportation route and crew schedulers",Unknown,1,1
Alberta,"   Low Wage","Chirp Foods Inc","Strathmore, AB T1P 0A2","6311-Food service supervisors",Unknown,1,2
Alberta,"   Low Wage","Duke Homes Inc.","Airdrie, AB T4A 0K3","1241-Administrative assistants",Unknown,1,1
Alberta,"   Low Wage","G&S Meats Ltd.","Ponoka, AB T5J 1R3","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Unknown,1,1
Alberta,"   Low Wage","Grande Cache Hotel INC.,","GRANDE CACHE, AB T0E 0Y0",6322-Cooks,Unknown,1,4
Alberta,"   Low Wage","Gur Khalsa Renovations Inc.","Edmonton, AB T6B 3G1","7611-Construction trades helpers and labourers",Unknown,1,3
Alberta,"   Low Wage","Khushi Investments Inc","Taber, AB T1G 1V3","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
Alberta,"   Low Wage","Lloydminster Pizza Ltd.","Lloydminster, AB T9V 2G5",6322-Cooks,Unknown,1,4
Alberta,"   Low Wage","Mobi Enterprises Inc","Calgary, AB T2N 3R5","6211-Retail sales supervisors",Unknown,1,1
Alberta,"   Low Wage","Mooncon Electrical Ltd","Edmonton, AB T6X 0A9","6211-Retail sales supervisors",Unknown,1,1
Alberta,"   Low Wage","Olive Bistro & Lounge Inc.","Jasper, AB T0E 1E0","6311-Food service supervisors",Unknown,1,1
Alberta,"   Low Wage","play 'n' fun day care ltd.","edmonton, AB T6W 4H8","4214-Early childhood educators and assistants",Unknown,1,2
Alberta,"   Low Wage","REYNANDA Inc","Edmonton, AB T5T 4N7",1414-Receptionists,Unknown,1,1
Alberta,"   Low Wage","Sandal Translation Services Ltd.","Calgary, AB T3J 3W5","1241-Administrative assistants",Unknown,1,1
Alberta,"   Low Wage","Shaan Glass Ltd.","Edmonton, AB T6B 3P3","6421-Retail salespersons",Unknown,1,1
Alberta,"   Low Wage","Special Noodle House Ltd","Sherwood Park, AB T8H 0M4","6311-Food service supervisors",Unknown,1,1
Alberta,"   Low Wage","Trans Canada Bus Line LTD","Calgary, AB T3C 1S2","7512-Bus drivers, subway operators and other transit operators",Unknown,1,1
Alberta,"   Low Wage","Uman99 transport ltd","Edmonton, AB T5L 0E9","7511-Transport truck drivers",Unknown,1,1
Alberta,"   Low Wage","VIL HOMES INC.","CALGARY, AB T3N 1L3",7272-Cabinetmakers,Unknown,1,1
Alberta,"   Low Wage","WESTLOCK SLEEP SHOP INC.","WESTLOCK, AB T7P 2C6","6421-Retail salespersons",Unknown,1,1
Alberta," Global Talent Stream","Steve Oba Telecommunication Inc.","Athabasca, AB T9S 2B5","2283-Information systems testing technicians",Unknown,1,1
"British Columbia","    High Wage","10161233 Canada Ltd","Rock Creek, BC V0H 1Y0","1123-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"British Columbia","    High Wage","1085957 B.C. LTD.","Burnaby, BC V5J 4K4","0651-Managers in customer and personal services, n.e.c.",Unknown,1,1
"British Columbia","    High Wage","1112707 BC Ltd","Richmond, BC V6V 1Z1","1221-Administrative officers",Unknown,1,1
"British Columbia","    High Wage","1824723 Alberta Ltd.","Victoria, BC V8X 4L5","7295-Floor covering installers",Unknown,1,2
"British Columbia","    High Wage","3M Cargo Ltd","Surrey, BC V3S 6S4","7511-Transport truck drivers",Unknown,1,2
"British Columbia","    High Wage","786 B.C. Development Ltd.","Surrey, BC V3R 6W1",7271-Carpenters,Unknown,1,2
"British Columbia","    High Wage","A I Educational Consultancy Pvt. Ltd.","Surrey, BC V3W 3N4","1241-Administrative assistants",Unknown,1,1
"British Columbia","    High Wage","AJE Rai Professional Services Inc.","Surrey, BC V3S 3J4","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","    High Wage","ALP'S LUBRICANT ENTERPRISES INC.","Surrey, BC V3W 3N2","1241-Administrative assistants",Unknown,1,1
"British Columbia","    High Wage","AP Immigration & Employment Services LTD.","Surrey, BC V3R 1M7","1221-Administrative officers",Unknown,1,1
"British Columbia","    High Wage","Apollo Excavating & Civil Works Ltd.","Richmond, BC V6V 3B5","1123-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"British Columbia","    High Wage","Appenzell Construction Inc.","Revelstoke, BC V0E 3K0",7271-Carpenters,Unknown,1,1
"British Columbia","    High Wage","AshTree Advisory Services Corporation","North Vancouver, BC V7M 1B3","0125-Other business services managers",Unknown,1,1
"British Columbia","    High Wage","B4Zen Landscape and Gardening Ltd","Surrey, BC V3Z 0Z5","0016-Senior managers - construction, transportation, production and utilities",Unknown,1,1
"British Columbia","    High Wage","Batth Transport Ltd","Surrey, BC V3Z 0C7","7511-Transport truck drivers",Unknown,1,3
"British Columbia","    High Wage","BlueFresh Farm and Nursery Ltd","Armstrong, BC V0E 1B6","1241-Administrative assistants",Unknown,1,1
"British Columbia","    High Wage","Buttar Labour Supply Services Ltd","Delta, BC V4C 6V6","1123-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"British Columbia","    High Wage","Canadian Dreams Commercial & Residential Services Ltd.","Burnaby, BC V5H 4T2","0015-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1
"British Columbia","    High Wage","Cooked in heaven catering Ltd.","coquitlam, BC V3E 2X8",6321-Chefs,Unknown,1,1
"British Columbia","    High Wage","Devkhush industries Ltd.","Cranbrook, BC V1C 3R1",6322-Cooks,Unknown,1,2
"British Columbia","    High Wage","Dhillon & Dhillon Transport Ltd","Surrey, BC V3W 2V3","7511-Transport truck drivers",Unknown,1,10
"British Columbia","    High Wage","EMAAN EXCAVATING AND CONSTRUCTION LTD.","Surrey, BC V3S 9H1","1221-Administrative officers",Unknown,1,1
"British Columbia","    High Wage","FRONTIER JANITORIAL SERVICES LTD.","Vancouver, BC V6S 1H9","6315-Cleaning supervisors",Unknown,1,1
"British Columbia","    High Wage","Georgia Pacific Holdings Corp.","Vancouver, BC V6G  2Z","0711-Construction managers",Corporation,1,1
"British Columbia","    High Wage","Good Luck Siding & Roofing Ltd.","Surrey, BC V3S 6Z6",7271-Carpenters,Unknown,1,1
"British Columbia","    High Wage","HOLLY FOOD ENTERPRISES LTD","North Vancouver, BC V7P 3H4","2175-Web designers and developers",Unknown,1,1
"British Columbia","    High Wage","HOOBITA TRANSPORTATION & TRADING LTD","North Vancouver, BC V7P 2B5","0015-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1
"British Columbia","    High Wage","I & G Landscaping Services Ltd","Abbotsford, BC V2T 6V1","8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",Unknown,1,1
"British Columbia","    High Wage","J&E Fitness Inc.","Port Coquitlam, BC V3B 0M3","7445-Other repairers and servicers",Unknown,1,1
"British Columbia","    High Wage","J&J Freshlook Homes Ltd","Abbotsford, BC V2T 1S3","2242-Electronic service technicians (household and business equipment)",Unknown,1,1
"British Columbia","    High Wage","JM FORGE IRONWORK INC.","Surrey, BC V3R 7S2","7235-Structural metal and platework fabricators and fitters",Unknown,1,1
"British Columbia","    High Wage","K.R.C Perfume Club Ltd.","Surrey, BC V3S 8N4","1221-Administrative officers",Unknown,1,1
"British Columbia","    High Wage","Lemonade Films Inc.","Vancouver, BC V6B  1G","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
"British Columbia","    High Wage","METROPOLITAN IMMIGRATION AND SETTLEMENT SERVICES LTD.","BURNABY, BC V5A 4R4","0114-Other administrative services managers",Unknown,1,1
"British Columbia","    High Wage","NAGRA ACCOUNTING INC.","Surrey, BC V3W 2M9","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","    High Wage","Narain Transport Ltd.","ABBOTSFORD, BC V2T 4P3","7511-Transport truck drivers",Unknown,1,3
"British Columbia","    High Wage","New Look Landscaping Ltd.","Surrey, BC V3V 3A3","2225-Landscape and horticulture technicians and specialists",Unknown,1,3
"British Columbia","    High Wage","Neximum Outsourcing Inc.","Surrey, BC V3X 3E8","1122-Professional occupations in business management consulting",Corporation,1,1
"British Columbia","    High Wage","Otac Property Services Inc.","Burnaby, BC V5B 4V5","6315-Cleaning supervisors",Unknown,1,1
"British Columbia","    High Wage","Papa Technology Inc.","Delta, BC V4C 6S3","1221-Administrative officers",Unknown,1,1
"British Columbia","    High Wage","PARAVIEW ELECTRICAL LTD.","ABBOTSFORD, BC V2T 4J3","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","    High Wage","Park Hair Studio Ltd.","Burnaby, BC V5C 6R6","0651-Managers in customer and personal services, n.e.c.",Corporation,1,1
"British Columbia","    High Wage","Peace Janitorial Services Ltd.","Fort St John, BC V1J 4W9","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","    High Wage","PLANET TAXI BC LTD.","MADEIRA PARK, BC V0N 2H1","5241-Graphic designers and illustrators",Unknown,1,1
"British Columbia","    High Wage","Royal Palace Construction & Design LTD.","North Vancouver, BC V7L 2P7",2151-Architects,Unknown,1,1
"British Columbia","    High Wage","Satdeol Framing Ltd","Abbotsford, BC V2T 6V1",7271-Carpenters,Unknown,1,1
"British Columbia","    High Wage","SEKHON & SONS NURSERY INC.","Pitt Meadows, BC V3Y 2T9","7521-Heavy equipment operators (except crane)",Unknown,1,3
"British Columbia","    High Wage","Skyline Drywall Ltd.","Surrey, BC V3W 1A4",7293-Insulators,Unknown,1,5
"British Columbia","    High Wage","Swenam Academy Corporation","Burnaby, BC V5C 6C6","0421-Administrators - post-secondary education and vocational training",Unknown,1,1
"British Columbia","    High Wage","True Design Homes Ltd.","Surrey, BC V3W 1R1","7237-Welders and related machine operators",Unknown,1,2
"British Columbia","    High Wage","West Van Irrigation Ltd","North Vancouver, BC V7P 1B7","8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",Unknown,1,1
"British Columbia","    High Wage","Woodtech Kitchen Cabinets Ltd","Surrey, BC V3W  3E",7271-Carpenters,Corporation,1,1
"British Columbia","    High Wage","ZASH INTERNATIONAL SERVICES INC.","Vancouver, BC V6G 2Z6","1112-Financial and investment analysts",Unknown,1,1
"British Columbia","    High Wage","ZHENGZHENG MUSIC LTD.","Burnaby, BC V5H 2A9","0621-Retail and wholesale trade managers",Unknown,1,1
"British Columbia","   Low Wage","0978194 BC LTD.","Abbotsford, BC V2T 0C5",6322-Cooks,Unknown,1,4
"British Columbia","   Low Wage","0990135 B.C. LTD.","Surrey, BC V3S 8S1","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","   Low Wage","1073363 BC LTD","delta, BC V4C 6P5","6513-Food and beverage servers",Unknown,1,1
"British Columbia","   Low Wage","1255648 B.C. Ltd.","Vancouver, BC V5T 1W5","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Unknown,1,1
"British Columbia","   Low Wage","1256986 BC Ltd.","Victoria, BC V8T 2C3","6562-Estheticians, electrologists and related occupations",Unknown,1,2
"British Columbia","   Low Wage","1293399 B.C. LTD. o/a Boston Pizza","Dawson Creek, BC V1G 1Z8","6311-Food service supervisors",Unknown,1,1
"British Columbia","   Low Wage","1440 Developments Ltd.","Surrey, BC V3Z 0X9","1241-Administrative assistants",Unknown,1,1
"British Columbia","   Low Wage","242 Brew Ltd","Tumbler Ridge, BC V0C 2W0",6322-Cooks,Unknown,1,2
"British Columbia","   Low Wage","426889 BC LTD","Penticton, BC V2A 7M2","6311-Food service supervisors",Unknown,2,7
"British Columbia","   Low Wage","Able Boys Insulation ltd.","Surrey, BC V3W 1T4","7611-Construction trades helpers and labourers",Unknown,1,4
"British Columbia","   Low Wage","AHS Building Maintenance Ltd.","Surrey, BC V3W 5W2","6731-Light duty cleaners",Unknown,1,1
"British Columbia","   Low Wage","Angel Daycare Centre","Agassiz, BC V0M 1A2","4214-Early childhood educators and assistants",Unknown,1,1
"British Columbia","   Low Wage","ASCO Crating Ltd.","Maple Ridge, BC V2X 0M5","7611-Construction trades helpers and labourers",Unknown,1,1
"British Columbia","   Low Wage","BA Restaurant Holdings Ltd.","Vancouver, BC V6B 0R3","0631-Restaurant and food service managers",Unknown,1,1
"British Columbia","   Low Wage","Baketurk Foods Co Ltd","Vancouver, BC V6K 1N8","6311-Food service supervisors",Unknown,1,1
"British Columbia","   Low Wage","Canadian Tax Services Inc.","Vancouver, BC V5X 3T6","1241-Administrative assistants",Unknown,1,1
"British Columbia","   Low Wage","Dami sushi & korean restaurant ltd","vancouver, BC V5M 2Y9",6322-Cooks,Unknown,1,2
"British Columbia","   Low Wage","Dutil Denim Inc.","Vancouver, BC V6B 1E5","1241-Administrative assistants",Unknown,1,1
"British Columbia","   Low Wage","Fairdeal Services Ltd","Surrey, BC V3T 1E7","1241-Administrative assistants",Unknown,1,1
"British Columbia","   Low Wage","Feng Li Service limited","langley, BC V1M 2C9","6513-Food and beverage servers",Unknown,1,1
"British Columbia","   Low Wage","Gas Guys Outdoor Design Ltd.","surrey, BC V3S 1X7","7611-Construction trades helpers and labourers",Unknown,1,3
"British Columbia","   Low Wage","Island Nails and Spa Ltd.","Victoria, BC V9B 1X1","6562-Estheticians, electrologists and related occupations",Unknown,1,1
"British Columbia","   Low Wage","Jasco Forest Products Ltd","Abbotsford, BC V2S 8J7","9614-Labourers in wood, pulp and paper processing",Unknown,1,4
"British Columbia","   Low Wage","JJ43 Supplies Ltd.","Vancouver, BC V6B 0J4","6513-Food and beverage servers",Unknown,1,1
"British Columbia","   Low Wage","JMZM Engineering Inc","Belcarra, BC V3H 5B6","9522-Motor vehicle assemblers, inspectors and testers",Unknown,1,1
"British Columbia","   Low Wage","Kara-Kata Afrobeat Society of Canada","Mission, BC V2V 0A9","8431-General farm workers",Unknown,1,1
"British Columbia","   Low Wage","La Notte Restaurant (2012) LTD.","Vancouver, BC V6S 2B9",6321-Chefs,Unknown,1,1
"British Columbia","   Low Wage","Le Crepe Montagne Inc.","Whistler, BC V8E 1B6",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Michalik Enterprises Ltd","Kelowna, BC V1X 4Y9","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"British Columbia","   Low Wage","Mischka Enterprise Limited","North Vancouver, BC V7R 3X9","1221-Administrative officers",Unknown,1,1
"British Columbia","   Low Wage","MUNDI SDR DEVELOPMENT INC.","KAMLOOPS, BC V1S 1N5","6315-Cleaning supervisors",Unknown,1,1
"British Columbia","   Low Wage","NANA'S KITCHEN AND HOT SAUCES LTD.","Surrey, BC V3W 7X4",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","One Stop Payless Dry Cleaners Ltd","Delta, BC V4C 6R8","6741-Dry cleaning, laundry and related occupations",Unknown,1,2
"British Columbia","   Low Wage","Origin Organic Farms Inc.","Delta, BC V4L 2N8","1224-Property administrators",Unknown,1,1
"British Columbia","   Low Wage","PDJJN Fishing Ltd.","Prince Rupert, BC V8J 4P9","8441-Fishing vessel deckhands","Sole Proprietorship",1,3
"British Columbia","   Low Wage","Pride Painting LTD","Nanaimo, BC V9S 5E8","7294-Painters and decorators (except interior decorators)",Unknown,1,1
"British Columbia","   Low Wage","SAUJANI ENTERPRISES Inc","GOLDEN, BC V0A 1H0","6311-Food service supervisors",Unknown,1,15
"British Columbia","   Low Wage","Sciue' Pender Holdings Inc","Vanvouver, BC V6C 2V6","0631-Restaurant and food service managers",Unknown,1,1
"British Columbia","   Low Wage","SEHAJ FRAMING LTD","Abbotsford, BC V4X 2P1","7611-Construction trades helpers and labourers",Unknown,1,2
"British Columbia","   Low Wage","Seven Leaves Tea Inc.","Vancouver, BC V6M 1Z6","0631-Restaurant and food service managers",Unknown,1,1
"British Columbia","   Low Wage","Teamcoover Services Inc.","Vancouver, BC V6K 2X7","4411-Home child care providers",Unknown,2,2
"British Columbia","   Low Wage","Terran Geotechnical Consultants Ltd","Burnaby, BC V5C 2A7","2231-Civil engineering technologists and technicians",Unknown,1,1
"British Columbia","   Low Wage","WONDERFUL HOTEL & RESORT MANAGEMENT LTD.","UCLUELET, BC V0R 3A0","6731-Light duty cleaners",Unknown,1,1
"British Columbia","   Low Wage","Wu's Taekwondo School ( Canada ) Inc.","Richmond, BC V6X 3R8","5254-Program leaders and instructors in recreation, sport and fitness",Unknown,1,1
"British Columbia","  Primary Agriculture","1352076 BC Ltd.","Surrey, BC V3W  6L","8431-General farm workers",Corporation,1,25
"British Columbia","  Primary Agriculture","1365735 B.C. LTD.","Surrey, BC V3T  1L","8431-General farm workers",Corporation,1,36
"British Columbia","  Primary Agriculture","1365866 B.C. LTD.","Surrey, BC V3T  1L","8431-General farm workers",Corporation,1,48
"British Columbia","  Primary Agriculture","1365939 B.C. LTD.","Surrey, BC V3T 0E6","8431-General farm workers",Corporation,1,34
"British Columbia","  Primary Agriculture","1367463 B.C LTD.","Burnaby, BC V5H 1P2","8431-General farm workers",Corporation,1,44
"British Columbia","  Primary Agriculture","1367718 B.C. LTD.","New Westminister, BC V3M  0K","8431-General farm workers",Corporation,1,18
"British Columbia","  Primary Agriculture","1368132 B.C. LTD","Vancouver, BC V6B 1B4","8431-General farm workers",Corporation,1,44
"British Columbia","  Primary Agriculture","1368514 BC Ltd.","Chilliwack, BC V2P 5G2","8431-General farm workers",Corporation,2,23
"British Columbia","  Primary Agriculture","1368964 B.C. LTD.","Burnaby, BC V3J 7C5","8431-General farm workers",Corporation,1,18
"British Columbia","  Primary Agriculture","1368970 B.C LTD","Vancouver, BC V6B 1E5","8431-General farm workers",Corporation,1,12
"British Columbia","  Primary Agriculture","1369178 B.C. LTD.","Richmond, BC V6X  4J","8431-General farm workers",Corporation,1,14
"British Columbia","  Primary Agriculture","1369183 B.C. LTD.","Coguitlan, BC V3B  5R","8431-General farm workers",Corporation,1,20
"British Columbia","  Primary Agriculture","1369212 B.C. LTD.","Burnaby, BC V5C 0J2","8431-General farm workers",Corporation,1,13
"British Columbia","  Primary Agriculture","1369373 B.C. LTD","Abbotsford, BC V2T 3L5","8431-General farm workers",Corporation,1,19
"British Columbia","  Primary Agriculture","J&O Trading Inc","Coquitlam, BC V3K 5Z7","8431-General farm workers",Unknown,1,1
"British Columbia"," Global Talent Stream","Layerzero Labs Canada Inc.","Vancouver, BC V6C 2W2","0213-Computer and information systems managers",Corporation,1,3
"British Columbia"," Global Talent Stream","Layerzero Labs Canada Inc.","Vancouver, BC V6C 2W2","2175-Web designers and developers",Corporation,1,2
"Northwest Territories","   Low Wage","4912 N.W.T. Ltd.","Yellowknife, NT X1A 2R3","6315-Cleaning supervisors",Unknown,1,5
"Northwest Territories","  Primary Agriculture","Laughing Lichen Ltd.","Yellowknife, NT X1A 2A1","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1,1
Nunavut,"   Low Wage","902776 N.W.T. Limited","Iqaluit, NU X0A 0H0","6315-Cleaning supervisors",Unknown,1,2
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Assembly Films Inc","New York, 10003","5131-Producers, directors, choreographers and related occupations",Incorporated,1,1
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Biscuit Filmworks","LOS ANGELES, 90038","5131-Producers, directors, choreographers and related occupations",Corporation,2,2
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Community Films Inc. dba Community Films","Los Angeles, 90010","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Fancy Content","Los Angeles, 90048","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage",Gravy,"West Hollywood, CA, 90046","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Morton Jankel Zander, Inc","Los Angeles, 90064","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Park Pictures, LLC","NEW YORK, 10010","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage",PICROW,"Hollywood, 90038","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Pony Show Entertainment Inc","Los Angeles, 90016","5131-Producers, directors, choreographers and related occupations",Partnership,1,1
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Pulse Films","Los Angeles, 90291","5131-Producers, directors, choreographers and related occupations",Incorporated,2,2
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Radical Media LLC","New York, 10014","5131-Producers, directors, choreographers and related occupations",Corporation,2,2
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Reset Content, LLC dba Reset","Santa Monica, 90404","5131-Producers, directors, choreographers and related occupations",Corporation,2,2
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Reverie Content Inc.","Sherman Oaks, 91403","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Sanctuary Content, Inc.","Los Angeles, 90034","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Station Film Inc.","BROOKLYN, 11222","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Stink LLC","Culver City, 90232","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Supply & Demand Inc.","NEW YORK, 10013","5131-Producers, directors, choreographers and related occupations","Sole Proprietorship",1,1
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Thinking Machine Films","Atladena, 91001","5131-Producers, directors, choreographers and related occupations",Corporation,2,2
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Tool of North America","Santa Monica, 90404","5131-Producers, directors, choreographers and related occupations",Corporation,2,2
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","We The People","Culver City, 90232","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
Notes:,,,,,,,
"1. The source for all information in this report is Employment and Social Development Canada's (ESDC) LMIA System.",,,,,,,
"2. This list excludes all personal names, such as employers of caregivers or business names that use or include personal names. For this reason, the list is not complete and does not reflect all employers who requested or received an LMIA. Should an employer wish to contact ESDC concerning the accuracy of their information, please contact NA-TFWP-PTET@hrsdc-rhdcc.gc.ca.",,,,,,,
"3. The employer name is manually entered in system. As such, accuracy of the names is subject to potential data entry error and inconsistent spelling.",,,,,,,
"4. Effective November 2016, NOC 2011 is being used. Prior to November 2016, all occupations under NOC 2006 were converted to the respective NOC 2011 occupation. Empirical concordance released by Statistics Canada was used to determine appropriate linkages.",,,,,,,
"5. Effective February 2018, LMIAs in support of 'Permanent Residence (PR) Only' are excluded from TFWP statistics, unless reported separately. Dual-intent LMIAs and corresponding positions are included under their respective TFWP stream (e.g., low-wage, high-wage, etc.) This may impact program reporting over time.",,,,,,,
"6. The LMIA System tracks TFW positions only, not TFWs who are issued a work permit or who enter Canada. Not all positions approved result in a work permit or a TFW entering Canada. For information on the number of work permits issued, please consult Immigration Refugees and Citizenship Canada's (IRCC) Facts and Figures: http://www.cic.gc.ca/english/resources/statistics/menu-fact.asp",,,,,,,
"7. The numbers appearing in this release may differ slightly from those reported in previous releases of LMIA statistics due to data updates that occur over time.",,,,,,,
