Province/Territoire,"Volet du programme",Employeur,Adresse,"Profession ","Incorporer le statut","EIMT demandes","Postes demandes"
Alberta,"     Haut salaire","Specialized Stair & Rail Ltd","Edmonton, AB T5V 0A3",7271-Charpentiers-menuisiers,Inconnu,1,1
Alberta,"     Haut salaire","Swerdna Services Ltd","Edmonton, AB T6E 5R2","7522-Conducteurs de machinerie d'entretien public et personnel assimilé",Inconnu,1,2
Alberta,"     Haut salaire","TGP Trucking Ltd.","Chestermere, AB T1X 0T8","7511-Conducteurs de camions de transport",Inconnu,1,4
Alberta,"     Haut salaire","THE INTERNATIONAL MARKETPLACE BUSINESS GROUP INC.","Calgary, AB T2C 2B3","0124-Directeurs de la publicité, du marketing et des relations publiques",Inconnu,1,1
Alberta,"     Haut salaire","Wintrust Immigration Inc.","Edmonton, AB T5J 3R8","1123-Professionnels en publicité, en marketing et en relations publiques",Inconnu,1,1
Alberta,"     Haut salaire","Wintrust Immigration Inc.","Edmonton, AB T5J 3R8","1241-Adjoints administratifs",Inconnu,1,1
Alberta,"   Bas salaire","1326106 Alberta Ltd.","Boyle, AB T0A 0M0","6311-Superviseurs des services alimentaires",Inconnu,1,1
Alberta,"   Bas salaire","1718085 ALBERTA LTD","CALGARY, AB T3J 1T9","6311-Superviseurs des services alimentaires",Inconnu,1,1
Alberta,"   Bas salaire","1722025 ALBERTA LTD","Brooks, AB T1R 1C3","6315-Surveillants des services de nettoyage",Inconnu,1,1
Alberta,"   Bas salaire","1813305 AB LTD","Slave Lake, AB T0G 2A0","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,2
Alberta,"   Bas salaire","1878717 Alberta Ltd","Calgary, AB T3R 0V8","1241-Adjoints administratifs",Inconnu,1,1
Alberta,"   Bas salaire","1900358 Alberta Ltd.","Banf, AB T1L 1B4","1241-Adjoints administratifs",Inconnu,1,1
Alberta,"   Bas salaire","1900358 Alberta Ltd.","Banf, AB T1L 1B4","1311-Techniciens en comptabilité et teneurs de livres",Inconnu,1,1
Alberta,"   Bas salaire","1924085 Alberta Inc.","Cochrane, AB T4C 1M1","3213-Technologues en santé animale et techniciens vétérinaires",Inconnu,1,1
Alberta,"   Bas salaire","2023366 ALBERTA LTD.","BEAUMONT, AB T4X 1V8","4214-Éducateurs et aides-éducateurs de la petite enfance",Inconnu,1,3
Alberta,"   Bas salaire","2047433 Alberta Ltd. o/a Triple S Noodle Bar","Fort McMurray, AB T9K 1S6","6513-Serveurs d'aliments et de boissons",Inconnu,1,2
Alberta,"   Bas salaire","2085533 Alberta Ltd.","Edmonton, AB T5C 2L2",6321-Chefs,Inconnu,1,1
Alberta,"   Bas salaire","2103856 Alberta Ltd.","St. Albert, AB T8N 7C8","6513-Serveurs d'aliments et de boissons",Inconnu,1,1
Alberta,"   Bas salaire","2255447 Alberta Ltd","Edmonton, AB T5T 3T9","1241-Adjoints administratifs",Inconnu,1,1
Alberta,"   Bas salaire","2277361 Alberta Inc.","LEDUC, AB T9E 0C4","6311-Superviseurs des services alimentaires",Inconnu,1,1
Alberta,"   Bas salaire","3G & C Ltd","Slave Lake, AB T0G 2A0","6311-Superviseurs des services alimentaires",Inconnu,1,2
Alberta,"   Bas salaire","672854 Alberta LTD","Calgary, AB T2W 5V3","6563-Soigneurs d'animaux et travailleurs en soins des animaux",Inconnu,1,1
Alberta,"   Bas salaire","Alpine Village (1986) LTD","Jasper, AB T0E 1E0","0632-Directeurs des services d'hébergement",Inconnu,1,1
Alberta,"   Bas salaire","Ayesha's Kitchen Inc","Edmonton, AB T6J 4R6","6513-Serveurs d'aliments et de boissons",Inconnu,1,1
Alberta,"   Bas salaire","Can Pak Ltd","Red Deer, AB T4R 2L4","1311-Techniciens en comptabilité et teneurs de livres",Inconnu,1,1
Alberta,"   Bas salaire","Challgle Canada Inc.","CALGARY, AB T2E 6V2","1526-Horairistes de trajets et d'équipages",Inconnu,1,1
Alberta,"   Bas salaire","Chirp Foods Inc","Strathmore, AB T1P 0A2","6311-Superviseurs des services alimentaires",Inconnu,1,2
Alberta,"   Bas salaire","Duke Homes Inc.","Airdrie, AB T4A 0K3","1241-Adjoints administratifs",Inconnu,1,1
Alberta,"   Bas salaire","G&S Meats Ltd.","Ponoka, AB T5J 1R3","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",Inconnu,1,1
Alberta,"   Bas salaire","Grande Cache Hotel INC.,","GRANDE CACHE, AB T0E 0Y0",6322-Cuisiniers,Inconnu,1,4
Alberta,"   Bas salaire","Gur Khalsa Renovations Inc.","Edmonton, AB T6B 3G1","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,3
Alberta,"   Bas salaire","Khushi Investments Inc","Taber, AB T1G 1V3","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,2
Alberta,"   Bas salaire","Lloydminster Pizza Ltd.","Lloydminster, AB T9V 2G5",6322-Cuisiniers,Inconnu,1,4
Alberta,"   Bas salaire","Mobi Enterprises Inc","Calgary, AB T2N 3R5","6211-Superviseurs des ventes - commerce de détail",Inconnu,1,1
Alberta,"   Bas salaire","Mooncon Electrical Ltd","Edmonton, AB T6X 0A9","6211-Superviseurs des ventes - commerce de détail",Inconnu,1,1
Alberta,"   Bas salaire","Olive Bistro & Lounge Inc.","Jasper, AB T0E 1E0","6311-Superviseurs des services alimentaires",Inconnu,1,1
Alberta,"   Bas salaire","play 'n' fun day care ltd.","edmonton, AB T6W 4H8","4214-Éducateurs et aides-éducateurs de la petite enfance",Inconnu,1,2
Alberta,"   Bas salaire","REYNANDA Inc","Edmonton, AB T5T 4N7",1414-Réceptionnistes,Inconnu,1,1
Alberta,"   Bas salaire","Sandal Translation Services Ltd.","Calgary, AB T3J 3W5","1241-Adjoints administratifs",Inconnu,1,1
Alberta,"   Bas salaire","Shaan Glass Ltd.","Edmonton, AB T6B 3P3","6421-Vendeurs - commerce de détail",Inconnu,1,1
Alberta,"   Bas salaire","Special Noodle House Ltd","Sherwood Park, AB T8H 0M4","6311-Superviseurs des services alimentaires",Inconnu,1,1
Alberta,"   Bas salaire","Trans Canada Bus Line LTD","Calgary, AB T3C 1S2","7512-Conducteurs d'autobus et opérateurs de métro et autres transports en commun",Inconnu,1,1
Alberta,"   Bas salaire","Uman99 transport ltd","Edmonton, AB T5L 0E9","7511-Conducteurs de camions de transport",Inconnu,1,1
Alberta,"   Bas salaire","VIL HOMES INC.","CALGARY, AB T3N 1L3",7272-Ébénistes,Inconnu,1,1
Alberta,"   Bas salaire","WESTLOCK SLEEP SHOP INC.","WESTLOCK, AB T7P 2C6","6421-Vendeurs - commerce de détail",Inconnu,1,1
Alberta,"  Talent mondial","Steve Oba Telecommunication Inc.","Athabasca, AB T9S 2B5","2283-Évaluateurs de systèmes informatiques",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","10161233 Canada Ltd","Rock Creek, BC V0H 1Y0","1123-Professionnels en publicité, en marketing et en relations publiques",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","1085957 B.C. LTD.","Burnaby, BC V5J 4K4","0651-Directeurs du service à la clientèle et des services personnels, n.c.a.",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","1112707 BC Ltd","Richmond, BC V6V 1Z1","1221-Agents d'administration",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","1824723 Alberta Ltd.","Victoria, BC V8X 4L5","7295-Poseurs de revêtements d'intérieur",Inconnu,1,2
Colombie-Britannique,"     Haut salaire","3M Cargo Ltd","Surrey, BC V3S 6S4","7511-Conducteurs de camions de transport",Inconnu,1,2
Colombie-Britannique,"     Haut salaire","786 B.C. Development Ltd.","Surrey, BC V3R 6W1",7271-Charpentiers-menuisiers,Inconnu,1,2
Colombie-Britannique,"     Haut salaire","A I Educational Consultancy Pvt. Ltd.","Surrey, BC V3W 3N4","1241-Adjoints administratifs",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","AJE Rai Professional Services Inc.","Surrey, BC V3S 3J4","1311-Techniciens en comptabilité et teneurs de livres",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","ALP'S LUBRICANT ENTERPRISES INC.","Surrey, BC V3W 3N2","1241-Adjoints administratifs",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","AP Immigration & Employment Services LTD.","Surrey, BC V3R 1M7","1221-Agents d'administration",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Apollo Excavating & Civil Works Ltd.","Richmond, BC V6V 3B5","1123-Professionnels en publicité, en marketing et en relations publiques",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Appenzell Construction Inc.","Revelstoke, BC V0E 3K0",7271-Charpentiers-menuisiers,Inconnu,1,1
Colombie-Britannique,"     Haut salaire","AshTree Advisory Services Corporation","North Vancouver, BC V7M 1B3","0125-Directeurs d'autres services aux entreprises",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","B4Zen Landscape and Gardening Ltd","Surrey, BC V3Z 0Z5","0016-Cadres supérieurs - construction, transport, production et services d'utilité publique",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Batth Transport Ltd","Surrey, BC V3Z 0C7","7511-Conducteurs de camions de transport",Inconnu,1,3
Colombie-Britannique,"     Haut salaire","BlueFresh Farm and Nursery Ltd","Armstrong, BC V0E 1B6","1241-Adjoints administratifs",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Buttar Labour Supply Services Ltd","Delta, BC V4C 6V6","1123-Professionnels en publicité, en marketing et en relations publiques",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Canadian Dreams Commercial & Residential Services Ltd.","Burnaby, BC V5H 4T2","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Cooked in heaven catering Ltd.","coquitlam, BC V3E 2X8",6321-Chefs,Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Devkhush industries Ltd.","Cranbrook, BC V1C 3R1",6322-Cuisiniers,Inconnu,1,2
Colombie-Britannique,"     Haut salaire","Dhillon & Dhillon Transport Ltd","Surrey, BC V3W 2V3","7511-Conducteurs de camions de transport",Inconnu,1,10
Colombie-Britannique,"     Haut salaire","EMAAN EXCAVATING AND CONSTRUCTION LTD.","Surrey, BC V3S 9H1","1221-Agents d'administration",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","FRONTIER JANITORIAL SERVICES LTD.","Vancouver, BC V6S 1H9","6315-Surveillants des services de nettoyage",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Georgia Pacific Holdings Corp.","Vancouver, BC V6G  2Z","0711-Directeurs de la construction",Corporation,1,1
Colombie-Britannique,"     Haut salaire","Good Luck Siding & Roofing Ltd.","Surrey, BC V3S 6Z6",7271-Charpentiers-menuisiers,Inconnu,1,1
Colombie-Britannique,"     Haut salaire","HOLLY FOOD ENTERPRISES LTD","North Vancouver, BC V7P 3H4","2175-Concepteurs et développeurs Web",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","HOOBITA TRANSPORTATION & TRADING LTD","North Vancouver, BC V7P 2B5","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","I & G Landscaping Services Ltd","Abbotsford, BC V2T 6V1","8255-Entrepreneurs et superviseurs des services de l'aménagement paysager, de l'entretien des terrains et de l'horticulture",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","J&E Fitness Inc.","Port Coquitlam, BC V3B 0M3","7445-Autres réparateurs et préposés à l'entretien",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","J&J Freshlook Homes Ltd","Abbotsford, BC V2T 1S3","2242-Électroniciens d'entretien (biens domestiques et commerciaux)",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","JM FORGE IRONWORK INC.","Surrey, BC V3R 7S2","7235-Assembleurs et ajusteurs de plaques et de charpentes métalliques",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","K.R.C Perfume Club Ltd.","Surrey, BC V3S 8N4","1221-Agents d'administration",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Lemonade Films Inc.","Vancouver, BC V6B  1G","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
Colombie-Britannique,"     Haut salaire","METROPOLITAN IMMIGRATION AND SETTLEMENT SERVICES LTD.","BURNABY, BC V5A 4R4","0114-Directeurs d'autres services administratifs",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","NAGRA ACCOUNTING INC.","Surrey, BC V3W 2M9","1311-Techniciens en comptabilité et teneurs de livres",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Narain Transport Ltd.","ABBOTSFORD, BC V2T 4P3","7511-Conducteurs de camions de transport",Inconnu,1,3
Colombie-Britannique,"     Haut salaire","New Look Landscaping Ltd.","Surrey, BC V3V 3A3","2225-Techniciens et spécialistes de l'aménagement paysager et de l'horticulture",Inconnu,1,3
Colombie-Britannique,"     Haut salaire","Neximum Outsourcing Inc.","Surrey, BC V3X 3E8","1122-Professionnels des services-conseils en gestion aux entreprises",Corporation,1,1
Colombie-Britannique,"     Haut salaire","Otac Property Services Inc.","Burnaby, BC V5B 4V5","6315-Surveillants des services de nettoyage",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Papa Technology Inc.","Delta, BC V4C 6S3","1221-Agents d'administration",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","PARAVIEW ELECTRICAL LTD.","ABBOTSFORD, BC V2T 4J3","1311-Techniciens en comptabilité et teneurs de livres",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Park Hair Studio Ltd.","Burnaby, BC V5C 6R6","0651-Directeurs du service à la clientèle et des services personnels, n.c.a.",Corporation,1,1
Colombie-Britannique,"     Haut salaire","Peace Janitorial Services Ltd.","Fort St John, BC V1J 4W9","1311-Techniciens en comptabilité et teneurs de livres",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","PLANET TAXI BC LTD.","MADEIRA PARK, BC V0N 2H1","5241-Designers graphiques et illustrateurs",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Royal Palace Construction & Design LTD.","North Vancouver, BC V7L 2P7",2151-Architectes,Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Satdeol Framing Ltd","Abbotsford, BC V2T 6V1",7271-Charpentiers-menuisiers,Inconnu,1,1
Colombie-Britannique,"     Haut salaire","SEKHON & SONS NURSERY INC.","Pitt Meadows, BC V3Y 2T9","7521-Conducteurs d'équipement lourd (sauf les grues)",Inconnu,1,3
Colombie-Britannique,"     Haut salaire","Skyline Drywall Ltd.","Surrey, BC V3W 1A4",7293-Calorifugeurs,Inconnu,1,5
Colombie-Britannique,"     Haut salaire","Swenam Academy Corporation","Burnaby, BC V5C 6C6","0421-Administrateurs - enseignement postsecondaire et formation professionnelle",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","True Design Homes Ltd.","Surrey, BC V3W 1R1","7237-Soudeurs et opérateurs de machines à souder et à braser",Inconnu,1,2
Colombie-Britannique,"     Haut salaire","West Van Irrigation Ltd","North Vancouver, BC V7P 1B7","8255-Entrepreneurs et superviseurs des services de l'aménagement paysager, de l'entretien des terrains et de l'horticulture",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Woodtech Kitchen Cabinets Ltd","Surrey, BC V3W  3E",7271-Charpentiers-menuisiers,Corporation,1,1
Colombie-Britannique,"     Haut salaire","ZASH INTERNATIONAL SERVICES INC.","Vancouver, BC V6G 2Z6","1112-Analystes financiers et analystes en placements",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","ZHENGZHENG MUSIC LTD.","Burnaby, BC V5H 2A9","0621-Directeurs - commerce de détail et de gros",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","0978194 BC LTD.","Abbotsford, BC V2T 0C5",6322-Cuisiniers,Inconnu,1,4
Colombie-Britannique,"   Bas salaire","0990135 B.C. LTD.","Surrey, BC V3S 8S1","1311-Techniciens en comptabilité et teneurs de livres",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","1073363 BC LTD","delta, BC V4C 6P5","6513-Serveurs d'aliments et de boissons",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","1255648 B.C. Ltd.","Vancouver, BC V5T 1W5","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","1256986 BC Ltd.","Victoria, BC V8T 2C3","6562-Esthéticiens, électrolystes et personnel assimilé",Inconnu,1,2
Colombie-Britannique,"   Bas salaire","1293399 B.C. LTD. o/a Boston Pizza","Dawson Creek, BC V1G 1Z8","6311-Superviseurs des services alimentaires",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","1440 Developments Ltd.","Surrey, BC V3Z 0X9","1241-Adjoints administratifs",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","242 Brew Ltd","Tumbler Ridge, BC V0C 2W0",6322-Cuisiniers,Inconnu,1,2
Colombie-Britannique,"   Bas salaire","426889 BC LTD","Penticton, BC V2A 7M2","6311-Superviseurs des services alimentaires",Inconnu,2,7
Colombie-Britannique,"   Bas salaire","Able Boys Insulation ltd.","Surrey, BC V3W 1T4","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,4
Colombie-Britannique,"   Bas salaire","AHS Building Maintenance Ltd.","Surrey, BC V3W 5W2","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Angel Daycare Centre","Agassiz, BC V0M 1A2","4214-Éducateurs et aides-éducateurs de la petite enfance",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","ASCO Crating Ltd.","Maple Ridge, BC V2X 0M5","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","BA Restaurant Holdings Ltd.","Vancouver, BC V6B 0R3","0631-Directeurs de la restauration et des services alimentaires",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Baketurk Foods Co Ltd","Vancouver, BC V6K 1N8","6311-Superviseurs des services alimentaires",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Canadian Tax Services Inc.","Vancouver, BC V5X 3T6","1241-Adjoints administratifs",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Dami sushi & korean restaurant ltd","vancouver, BC V5M 2Y9",6322-Cuisiniers,Inconnu,1,2
Colombie-Britannique,"   Bas salaire","Dutil Denim Inc.","Vancouver, BC V6B 1E5","1241-Adjoints administratifs",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Fairdeal Services Ltd","Surrey, BC V3T 1E7","1241-Adjoints administratifs",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Feng Li Service limited","langley, BC V1M 2C9","6513-Serveurs d'aliments et de boissons",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Gas Guys Outdoor Design Ltd.","surrey, BC V3S 1X7","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,3
Colombie-Britannique,"   Bas salaire","Island Nails and Spa Ltd.","Victoria, BC V9B 1X1","6562-Esthéticiens, électrolystes et personnel assimilé",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Jasco Forest Products Ltd","Abbotsford, BC V2S 8J7","9614-Manoeuvres dans le traitement des pâtes et papiers et la transformation du bois",Inconnu,1,4
Colombie-Britannique,"   Bas salaire","JJ43 Supplies Ltd.","Vancouver, BC V6B 0J4","6513-Serveurs d'aliments et de boissons",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","JMZM Engineering Inc","Belcarra, BC V3H 5B6","9522-Assembleurs, contrôleurs et vérificateurs de véhicules automobiles",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Kara-Kata Afrobeat Society of Canada","Mission, BC V2V 0A9","8431-Ouvriers agricoles",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","La Notte Restaurant (2012) LTD.","Vancouver, BC V6S 2B9",6321-Chefs,Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Le Crepe Montagne Inc.","Whistler, BC V8E 1B6",6322-Cuisiniers,Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Michalik Enterprises Ltd","Kelowna, BC V1X 4Y9","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Mischka Enterprise Limited","North Vancouver, BC V7R 3X9","1221-Agents d'administration",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","MUNDI SDR DEVELOPMENT INC.","KAMLOOPS, BC V1S 1N5","6315-Surveillants des services de nettoyage",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","NANA'S KITCHEN AND HOT SAUCES LTD.","Surrey, BC V3W 7X4",6322-Cuisiniers,Inconnu,1,1
Colombie-Britannique,"   Bas salaire","One Stop Payless Dry Cleaners Ltd","Delta, BC V4C 6R8","6741-Personnel de blanchisseries et d'établissements de nettoyage à sec et personnel assimilé",Inconnu,1,2
Colombie-Britannique,"   Bas salaire","Origin Organic Farms Inc.","Delta, BC V4L 2N8","1224-Agents de gestion immobilière",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","PDJJN Fishing Ltd.","Prince Rupert, BC V8J 4P9","8441-Matelots de pont sur les bateaux de pêche","Entreprise à propriétaire unique",1,3
Colombie-Britannique,"   Bas salaire","Pride Painting LTD","Nanaimo, BC V9S 5E8","7294-Peintres et décorateurs (sauf décorateurs d'intérieur)",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","SAUJANI ENTERPRISES Inc","GOLDEN, BC V0A 1H0","6311-Superviseurs des services alimentaires",Inconnu,1,15
Colombie-Britannique,"   Bas salaire","Sciue' Pender Holdings Inc","Vanvouver, BC V6C 2V6","0631-Directeurs de la restauration et des services alimentaires",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","SEHAJ FRAMING LTD","Abbotsford, BC V4X 2P1","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,2
Colombie-Britannique,"   Bas salaire","Seven Leaves Tea Inc.","Vancouver, BC V6M 1Z6","0631-Directeurs de la restauration et des services alimentaires",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Teamcoover Services Inc.","Vancouver, BC V6K 2X7","4411-Gardiens d'enfants en milieu familial",Inconnu,2,2
Colombie-Britannique,"   Bas salaire","Terran Geotechnical Consultants Ltd","Burnaby, BC V5C 2A7","2231-Technologues et techniciens en génie civil",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","WONDERFUL HOTEL & RESORT MANAGEMENT LTD.","UCLUELET, BC V0R 3A0","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Wu's Taekwondo School ( Canada ) Inc.","Richmond, BC V6X 3R8","5254-Animateurs et responsables de programmes de sports, de loisirs et de conditionnement physique",Inconnu,1,1
Colombie-Britannique,"  Agriculture primaire","1352076 BC Ltd.","Surrey, BC V3W  6L","8431-Ouvriers agricoles",Corporation,1,25
Colombie-Britannique,"  Agriculture primaire","1365735 B.C. LTD.","Surrey, BC V3T  1L","8431-Ouvriers agricoles",Corporation,1,36
Colombie-Britannique,"  Agriculture primaire","1365866 B.C. LTD.","Surrey, BC V3T  1L","8431-Ouvriers agricoles",Corporation,1,48
Colombie-Britannique,"  Agriculture primaire","1365939 B.C. LTD.","Surrey, BC V3T 0E6","8431-Ouvriers agricoles",Corporation,1,34
Colombie-Britannique,"  Agriculture primaire","1367463 B.C LTD.","Burnaby, BC V5H 1P2","8431-Ouvriers agricoles",Corporation,1,44
Colombie-Britannique,"  Agriculture primaire","1367718 B.C. LTD.","New Westminister, BC V3M  0K","8431-Ouvriers agricoles",Corporation,1,18
Colombie-Britannique,"  Agriculture primaire","1368132 B.C. LTD","Vancouver, BC V6B 1B4","8431-Ouvriers agricoles",Corporation,1,44
Colombie-Britannique,"  Agriculture primaire","1368514 BC Ltd.","Chilliwack, BC V2P 5G2","8431-Ouvriers agricoles",Corporation,2,23
Colombie-Britannique,"  Agriculture primaire","1368964 B.C. LTD.","Burnaby, BC V3J 7C5","8431-Ouvriers agricoles",Corporation,1,18
Colombie-Britannique,"  Agriculture primaire","1368970 B.C LTD","Vancouver, BC V6B 1E5","8431-Ouvriers agricoles",Corporation,1,12
Colombie-Britannique,"  Agriculture primaire","1369178 B.C. LTD.","Richmond, BC V6X  4J","8431-Ouvriers agricoles",Corporation,1,14
Colombie-Britannique,"  Agriculture primaire","1369183 B.C. LTD.","Coguitlan, BC V3B  5R","8431-Ouvriers agricoles",Corporation,1,20
Colombie-Britannique,"  Agriculture primaire","1369212 B.C. LTD.","Burnaby, BC V5C 0J2","8431-Ouvriers agricoles",Corporation,1,13
Colombie-Britannique,"  Agriculture primaire","1369373 B.C. LTD","Abbotsford, BC V2T 3L5","8431-Ouvriers agricoles",Corporation,1,19
Colombie-Britannique,"  Agriculture primaire","J&O Trading Inc","Coquitlam, BC V3K 5Z7","8431-Ouvriers agricoles",Inconnu,1,1
Colombie-Britannique,"  Talent mondial","Layerzero Labs Canada Inc.","Vancouver, BC V6C 2W2","0213-Gestionnaires des systèmes informatiques",Corporation,1,3
Colombie-Britannique,"  Talent mondial","Layerzero Labs Canada Inc.","Vancouver, BC V6C 2W2","2175-Concepteurs et développeurs Web",Corporation,1,2
Territoires-du-Nord-Ouest,"   Bas salaire","4912 N.W.T. Ltd.","Yellowknife, NT X1A 2R3","6315-Surveillants des services de nettoyage",Inconnu,1,5
Territoires-du-Nord-Ouest,"  Agriculture primaire","Laughing Lichen Ltd.","Yellowknife, NT X1A 2A1","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",Inconnu,1,1
Nunavut,"   Bas salaire","902776 N.W.T. Limited","Iqaluit, NU X0A 0H0","6315-Surveillants des services de nettoyage",Inconnu,1,2
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Assembly Films Inc","New York, 10003","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Incorporé,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Biscuit Filmworks","LOS ANGELES, 90038","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,2,2
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Community Films Inc. dba Community Films","Los Angeles, 90010","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Fancy Content","Los Angeles, 90048","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire",Gravy,"West Hollywood, CA, 90046","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Morton Jankel Zander, Inc","Los Angeles, 90064","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Park Pictures, LLC","NEW YORK, 10010","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire",PICROW,"Hollywood, 90038","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Pony Show Entertainment Inc","Los Angeles, 90016","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Partenariat,1,1
