Province/Territory,"Program Stream","Employer ","Address ","Occupation ","Incorporate Status","Requested LMIAs","Requested Positions"
"British Columbia","   Low Wage","0885611 BC LTD","Merritt, BC V1K 1C4","6311-Food service supervisors",Unknown,1,1
"British Columbia","   Low Wage","0926546 BC Ltd","Surrey, BC V3T 2W1","6311-Food service supervisors",Unknown,1,1
"British Columbia","   Low Wage","0968113 BC Ltd.","Dawson Creek, BC V1G 1P4","6315-Cleaning supervisors",Unknown,1,1
"British Columbia","   Low Wage","1020215 B.C. LTD.","North Vancouver, BC V7M 2E8",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","1120230 B.C. Ltd.","Surrey, BC V3W 3A6","6315-Cleaning supervisors",Unknown,1,1
"British Columbia","   Low Wage","648039 BC Ltd","Vancouver, BC V6Z 1L2",6322-Cooks,Unknown,1,2
"British Columbia","   Low Wage","A1 TavlinFoodz9 Enterprises Ltd","Victoria, BC V8T 4N4","6311-Food service supervisors",Unknown,1,1
"British Columbia","   Low Wage","AAA Field Services Ltd","Fort St John, BC V1J 1A9",1525-Dispatchers,Corporation,1,1
"British Columbia","   Low Wage","Abbey Cedar Products Ltd","Chilliwack, BC V2R 5E9","9619-Other labourers in processing, manufacturing and utilities",Unknown,1,2
"British Columbia","   Low Wage","Aquilini Restaurants Limited Partnership","Whistler, BC V8E 1H6","0631-Restaurant and food service managers",Unknown,1,1
"British Columbia","   Low Wage","Attar Contracting Ltd.","Surrey, BC V3V 3P3","7611-Construction trades helpers and labourers",Unknown,1,1
"British Columbia","   Low Wage","B.C. Strata Employee Management Ltd.","North Vancouver, BC V7M 2J5","1241-Administrative assistants",Unknown,1,1
"British Columbia","   Low Wage","Canada's Log People Inc.","100 Mile House, BC V0K 2E1","7611-Construction trades helpers and labourers",Unknown,1,1
"British Columbia","   Low Wage","Century Twenty-One Gas & Heating Co. Ltd.","Surrey, BC V3W 9Y7","7611-Construction trades helpers and labourers",Unknown,1,4
"British Columbia","   Low Wage","Danish Construction Inc.","Lake Country, BC V4V 2B8","7611-Construction trades helpers and labourers",Unknown,1,1
"British Columbia","   Low Wage","Dcat Partners Ltd","Fort St John, BC V1J 0R4","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","   Low Wage","Dr. Pavandeep Kooner Inc.","SURREY, BC V3W 0E6",1414-Receptionists,Unknown,1,1
"British Columbia","   Low Wage","Emerald Culinary Club and Catering Ltd","New Westminster, BC V3L 3W9",6322-Cooks,Unknown,1,2
"British Columbia","   Low Wage","Gill Landscaping Ltd","Surrey, BC V3W 5Z5","8612-Landscaping and grounds maintenance labourers",Unknown,1,2
"British Columbia","   Low Wage","LAPIS INVESTMENT LTD.","Fort St. John, BC V1J 7G4","6315-Cleaning supervisors",Unknown,1,1
"British Columbia","   Low Wage","LUKU GLOBAL TRUCKING LTD","DELTA, BC V4C 3A1","7511-Transport truck drivers",Unknown,1,1
"British Columbia","   Low Wage","Lulu Island Winery Ltd.","Richmond, BC V6V 1A8","9617-Labourers in food, beverage and associated products processing",Unknown,1,1
"British Columbia","   Low Wage","MAXBIK NEW ENERGY LTD.","SURREY, BC V3Z 9P9","7205-Contractors and supervisors, other construction trades, installers, repairers and servicers",Unknown,1,1
"British Columbia","   Low Wage","My Little School Daycare(1991)Inc.","North Vancouver, BC V7G 1S6","4214-Early childhood educators and assistants",Unknown,1,1
"British Columbia","   Low Wage","Nicola Inn Ltd.","Merritt, BC V1K 1K1",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","SBG Enterprises Canada Inc.","North Vancouver, BC V7N 3X4",6332-Bakers,Unknown,1,1
"British Columbia","   Low Wage","Selectwood Cabinets Ltd","Richmond, BC V6W 1H7","1241-Administrative assistants",Unknown,1,1
"British Columbia","   Low Wage","Snow Peaks Cleaning Services Ltd.","Squamish, BC V8B 0P8","6731-Light duty cleaners",Unknown,1,3
"British Columbia","   Low Wage","Sumi Korean Restaurant Ltd.","Vancouver, BC V5P 3W4",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Tai Phu Restaurant Corp.","Port Coquitlam, BC V3C 3H1",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Technic Roofing Ltd","Surrey, BC V3V 5E3","7611-Construction trades helpers and labourers",Unknown,1,2
"British Columbia","   Low Wage","Topstar Painting Ltd.","Abbotsford, BC V2T 4W9","7611-Construction trades helpers and labourers",Unknown,1,2
"British Columbia","   Low Wage","Trilussa Pizza & Pane","Vancouver, BC V5V 3R1",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Weihaojia Restaurant Ltd.","Nanaimo, BC V9R 1P1","6513-Food and beverage servers",Unknown,1,2
"British Columbia","   Low Wage","WEST SUNSHINE CONSTRUCTION LTD.","Surrey, BC V3V 5E9","7611-Construction trades helpers and labourers",Unknown,1,2
"British Columbia","   Low Wage","Westwood Landscapes Inc","Burnaby, BC V5C 4Z6","2225-Landscape and horticulture technicians and specialists",Unknown,1,1
"British Columbia","  Primary Agriculture","ACS Benipal Ltd.","Deroche, BC V0M 1G0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1,1
"British Columbia","  Primary Agriculture","JHL Contractors Ltd","Surrey, BC V3Z 0L2","8431-General farm workers",Unknown,1,6
"British Columbia","  Primary Agriculture","Mahapreet Blueberry Farm Ltd","SURREY, BC V3X 3M8","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Corporation,1,1
"British Columbia","  Primary Agriculture","MERITAGE VITICULTURE SERVICES LTD","PENTICTON, BC V2A 0E2","8431-General farm workers",Unknown,1,6
"British Columbia"," Global Talent Stream","Argus Control Systems Ltd.","surrey, BC V3S 7A4","2173-Software engineers and designers",Unknown,1,1
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Carl Geringhoff GmbH & Co. KG","Ahlen, D-59227","6221-Technical sales specialists - wholesale trade",Corporation,1,1
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Fancy Content","Los Angeles, 90048","5131-Producers, directors, choreographers and related occupations",Corporation,2,2
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Frozen Man Inc.","New York, 10011","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage",Gravy,"West Hollywood, CA, 90046","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Green Vista Contracting Inc",,7271-Carpenters,Unknown,1,1
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Hobnob, LLC","Burbank, California, 91505","5131-Producers, directors, choreographers and related occupations",Corporation,2,2
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage",Loveboat,"Santa Monica, 90401","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Moxie Picture Inc.","Beverly Hills, CA, 90211","5131-Producers, directors, choreographers and related occupations","Sole Proprietorship",1,1
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Park Pictures, LLC","New York, 10010","5131-Producers, directors, choreographers and related occupations",Corporation,2,2
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Psyop Productions, LLC","NEW YORK, 10013","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Pulse Films","Los Angeles, 90291","5131-Producers, directors, choreographers and related occupations",Incorporated,1,1
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Reverie Content Inc.","Sherman Oaks, 91403","5131-Producers, directors, choreographers and related occupations",Corporation,2,2
"Employers carrying on business in Canada with Head Office outside of Canada","    High Wage","Somesuch Inc.","Venice, CA, 90291","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
Notes:,,,,,,,
"1. The source for all information in this report is Employment and Social Development Canada's (ESDC) LMIA System.",,,,,,,
"2. This list excludes all personal names, such as employers of caregivers or business names that use or include personal names. For this reason, the list is not complete and does not reflect all employers who requested or received an LMIA. Should an employer wish to contact ESDC concerning the accuracy of their information, please contact NA-TFWP-PTET@hrsdc-rhdcc.gc.ca.",,,,,,,
"3. The employer name is manually entered in system. As such, accuracy of the names is subject to potential data entry error and inconsistent spelling.",,,,,,,
"4. Effective November 2016, NOC 2011 is being used. Prior to November 2016, all occupations under NOC 2006 were converted to the respective NOC 2011 occupation. Empirical concordance released by Statistics Canada was used to determine appropriate linkages.",,,,,,,
"5. Effective February 2018, LMIAs in support of Permanent Residence (PR) are excluded from TFWP statistics reporting, unless reported separately. This may impact statistics reported over time.",,,,,,,
"6. The LMIA System tracks TFW positions only, not TFWs who are issued a work permit or who enter Canada. Not all positions approved result in a work permit or a TFW entering Canada. For information on the number of work permits issued, please consult Immigration Refugees and Citizenship Canada's (IRCC) Facts and Figures: http://www.cic.gc.ca/english/resources/statistics/menu-fact.asp",,,,,,,
"7. The numbers appearing in this release may differ slightly from those reported in previous releases of LMIA statistics due to data updates that occur over time.",,,,,,,
