Province/Territory,"Program Stream",Employer,Address,Occupation,"Incorporate Status","Requested LMIAs","Requested Positions"
"Ontario                                                                    ","High Wage","ACUBE IMPEX LTD.","Brampton, ON L6T 1A7","13110-Administrative assistants",Unknown,1,1
"Ontario                                                                    ","High Wage","ACUBE IMPEX LTD.","Brampton, ON L6T 1A7","22100-Chemical technologists and technicians",Unknown,1,1
"Ontario                                                                    ","High Wage","ACUBE IMPEX LTD.","Brampton, ON L6T 1A7","92012-Supervisors, food and beverage processing",Unknown,1,1
"Ontario                                                                    ","High Wage","Acura Maintenance Services Ltd.","Mississauga, ON L5V 1K3","13110-Administrative assistants",Unknown,1,1
"Ontario                                                                    ","High Wage","AER Event Rentals Inc","Scarborough, ON M1R 2T6","60020-Retail and wholesale trade managers",Unknown,1,1
"Ontario                                                                    ","High Wage","Affinity Mortgage Solutions Inc.","Markham, ON L3R 6H3","13111-Legal administrative assistants",Unknown,1,1
"Ontario                                                                    ","High Wage","AFFORDABLE TRANSPORT MANAGEMENT INC.","Brampton, ON L6W 1X9","00015-Senior managers - construction, transportation, production and utilities",Unknown,1,1
"Ontario                                                                    ","High Wage","AGASHIYE INC","WINDSOR, ON N9B 1J3","60030-Restaurant and food service managers",Unknown,1,1
"Ontario                                                                    ","High Wage","Aimlsavy Incorporated","Mississauga, ON L5T 2J8","21233-Web designers",Unknown,1,1
"Ontario                                                                    ","High Wage","AIR TRAIN FREIGHT SYSTEMS INC","MISSISSAUGA, ON L5T 2L3","72024-Supervisors, motor transport and other ground transit operators",Unknown,1,1
"Ontario                                                                    ","High Wage","Akhira Trucking INC","Ajax, ON L1Z 0S2","13100-Administrative officers",Unknown,1,1
"Ontario                                                                    ","High Wage","Akhira Trucking INC","Ajax, ON L1Z 0S2",14404-Dispatchers,Unknown,1,1
"Ontario                                                                    ","High Wage","ALEXANDER WILSON ARCHITECT INC.","KINGSTON, ON K7L 2L1","22210-Architectural technologists and technicians",Unknown,1,1
"Ontario                                                                    ","High Wage","Alliance Exteriors Inc.","North York, ON M6A 2Y6","70010-Construction managers",Unknown,1,1
"Ontario                                                                    ","High Wage","ALLTHEWAY TRUCKING INC","Vaughan, ON L4L 9N6","73300-Transport truck drivers",Unknown,1,1
"Ontario                                                                    ","High Wage","Amberflex Insulation Inc","Mississauga, ON L5J 2X7","73200-Residential and commercial installers and servicers",Unknown,1,1
"Ontario                                                                    ","High Wage","Amicus Immigration Consultants Canada Inc","Mississauga, ON L4Z 1V9","13110-Administrative assistants",Unknown,1,1
"Ontario                                                                    ","High Wage","Ample Effect Construction Ltd.","Georgetown, ON L7G 4S7","73100-Concrete finishers",Unknown,1,1
"Ontario                                                                    ","High Wage","Ample Effect Construction Ltd.","Georgetown, ON L7G 4S7","73112-Painters and decorators (except interior decorators)",Unknown,1,2
"Ontario                                                                    ","High Wage","Angele's Framing Ltd.","Toronto, ON M3J 3K6",72310-Carpenters,Unknown,1,5
"Ontario                                                                    ","High Wage","ANIMALS INC.","TORONTO, ON M6J 2R9","51120-Producers, directors, choreographers and related occupations",Corporation,2,2
"Ontario                                                                    ","High Wage","Antigo Construction Company Limited","Mississauga, ON L4Z 1V9",72310-Carpenters,Unknown,1,1
"Ontario                                                                    ","High Wage","ANYTIME METALS LTD.","BRAMPTON, ON L6Y 0N8","13100-Administrative officers",Unknown,1,1
"Ontario                                                                    ","High Wage","APPLEWOOD CONSTRUCTION & PROPERTY MANAGEMENT INC.","BRAMPTON, ON L7A 4N1","73102-Plasterers, drywall installers and finishers and lathers",Unknown,1,1
"Ontario                                                                    ","High Wage","Arcade Immigration Solutions INC.","Mississauga, ON L4W 5K4","13110-Administrative assistants",Unknown,1,1
"Ontario                                                                    ","High Wage","Arch Pro Construction Inc.","Brampton, ON L6T 5E7",73101-Tilesetters,Unknown,1,1
"Ontario                                                                    ","High Wage","Art & Carry Inc.","Vaughan, ON L4H 3K6","12102-Procurement and purchasing agents and officers",Unknown,1,1
"Ontario                                                                    ","High Wage","ASARA FASHION & GARMENT LTD","Mississauga, ON L4W 1R1","00012-Senior managers - financial, communications and other business services",Unknown,1,1
"Ontario                                                                    ","High Wage","ASSETSPHERE CONSULTING INC.","Mississauga, ON L5B 4A2","00014-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1
"Ontario                                                                    ","High Wage","Asymetric Media Ltd","Toronto, ON M5V 2E7","51120-Producers, directors, choreographers and related occupations",Corporation,1,1
"Ontario                                                                    ","High Wage","ATWALZ HAIR STUDIO INC.","NIAGARA FALLS, ON L2J 2L3","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Ontario                                                                    ","High Wage","AUM WINDSOR INC.","Windsor, ON N8T 3M4","12101-Human resources and recruitment officers",Unknown,1,1
"Ontario                                                                    ","High Wage","AVERYMARIA SOLUTIONS  INC","Vaughan, ON L4H 0S4","22221-User support technicians",Unknown,1,3
"Ontario                                                                    ","High Wage","AYG CONSTRUCTION & MECHANICAL","BRAMPTON, ON L6P 4K2",72310-Carpenters,Unknown,1,2
"Ontario                                                                    ","High Wage","Badar Fine Foods Inc.","scarborough, ON M2J 1X1","00014-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1
"Ontario                                                                    ","High Wage","BAJWA RENOVATION INC.","BRAMPTON, ON L6V 3P4","13110-Administrative assistants",Unknown,1,1
"Ontario                                                                    ","High Wage","BAJWA RENOVATION INC.","BRAMPTON, ON L6V 3P4","72014-Contractors and supervisors, other construction trades, installers, repairers and servicers",Unknown,1,2
"Ontario                                                                    ","High Wage","BAJWA RENOVATION INC.","BRAMPTON, ON L6V 3P4",72310-Carpenters,Unknown,1,2
"Ontario                                                                    ","High Wage","BB PAINTING AND SERVICES INC.","NORTH YORK, ON M9L 1B6","73112-Painters and decorators (except interior decorators)",Unknown,1,1
"Ontario                                                                    ","High Wage","BCLOUD TECHNOLOGY INC.","Brampton, ON L6W 3J1","00012-Senior managers - financial, communications and other business services",Unknown,1,1
"Ontario                                                                    ","High Wage","BHINDER AUTO REPAIR CENTRE INC.","BRAMPTON, ON L6T 4L1","72411-Auto body collision, refinishing and glass technicians and damage repair estimators",Unknown,1,1
"Ontario                                                                    ","High Wage","BIJLIWALA LTD.","BRAMPTON, ON L6P 3C9","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Ontario                                                                    ","High Wage","BILLA LOGISTICS INC","Mississauga, ON L4T 2G6","12013-Supervisors, supply chain, tracking and scheduling coordination occupations",Unknown,1,1
"Ontario                                                                    ","High Wage","BIZFUND CANADA LTD","NORTH YORK, ON M3J 3L5","21221-Business system specialists",Unknown,1,1
"Ontario                                                                    ","High Wage","BLACKJACK TECHXPERTS INC.","London, ON N6A 2R5","00014-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1
"Ontario                                                                    ","High Wage","Blue sky comfort care Inc","richmondhill, ON L4C 9W8","22301-Mechanical engineering technologists and technicians",Unknown,1,2
"Ontario                                                                    ","High Wage","BM Corporation","Oakville, ON L7E 4E5","00014-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1
"Ontario                                                                    ","High Wage","Bolton Auto Collision","Bolton, ON L7E 5B8","13100-Administrative officers",Unknown,1,1
"Ontario                                                                    ","High Wage","BRAND PRO CONSULTANTS INC.","Toronto, ON M5R 3K4","00013-Senior managers - health, education, social and community services and membership organizations",Unknown,1,1
"Ontario                                                                    ","High Wage","Breathe Entertainment Inc","Toronto, ON M8Z 5S7","51120-Producers, directors, choreographers and related occupations",Unknown,1,1
"Ontario                                                                    ","High Wage","BTK CANADA INC","SCARBOROUGH, ON M1V 4Z7","62101-Retail and wholesale buyers",Unknown,1,1
"Ontario                                                                    ","High Wage","Bullet Freight LTD","Brantford, ON N3T 5L8","73300-Transport truck drivers",Unknown,1,4
"Ontario                                                                    ","High Wage","Buoyant Pro Construction Inc","brampton, ON L6R 1L5","00015-Senior managers - construction, transportation, production and utilities",Unknown,1,1
"Ontario                                                                    ","High Wage","Buoyant Pro Construction Inc","brampton, ON L6R 1L5","73112-Painters and decorators (except interior decorators)",Unknown,1,1
"Ontario                                                                    ","High Wage","CAN STATES EXPRESS inc.","Milton, ON L9T 5C5","13110-Administrative assistants",Unknown,1,1
"Ontario                                                                    ","High Wage","Canada Benefits Living & Life Insurance Plan Inc.","Brampton, ON L6Y 5G8","13100-Administrative officers",Unknown,1,1
"Ontario                                                                    ","High Wage","Canada Benefits Living & Life Insurance Plan Inc.","Brampton, ON L6Y 5G8","13110-Administrative assistants",Unknown,1,1
"Ontario                                                                    ","High Wage","Canada One Steel Inc.","Elmira, ON N3B 2Z2","72100-Machinists and machining and tooling inspectors",Unknown,1,2
"Ontario                                                                    ","High Wage","Canadian Curtis Inc","Stoney Creek, ON L8E 5E3","72402-Heating, refrigeration and air conditioning mechanics",Unknown,1,1
"Ontario                                                                    ","High Wage","Captain Handy Inc.","North York, ON M2N 0K5",72310-Carpenters,Unknown,1,2
"Ontario                                                                    ","High Wage","CAPTRA STAFFING CORPORATION","London, ON N6A 5B5","13100-Administrative officers",Unknown,1,1
"Ontario                                                                    ","High Wage","CAR DOCTORS INC.","BRAMPTON, ON L6W 1W2","13110-Administrative assistants",Unknown,1,1
"Ontario                                                                    ","High Wage","Casualife Outdoor Living Ltd","Markham, ON L3R 4S1","12102-Procurement and purchasing agents and officers",Unknown,1,1
"Ontario                                                                    ","High Wage","Chahal Haulage Ltd.","Brampton, ON L6P 4C4","13110-Administrative assistants",Unknown,1,1
"Ontario                                                                    ","High Wage","CHIMA TRANSPORT LTD","BRAMPTON, ON L6P 2E8","73300-Transport truck drivers",Unknown,1,1
"Ontario                                                                    ","High Wage","Circle Productions Ltd.","Toronto, ON M5V 1T2","51120-Producers, directors, choreographers and related occupations","Sole Proprietorship",7,7
"Ontario                                                                    ","High Wage","CLIMAX LOGISTICS INC.","Brampton, ON L6R 2H4","13100-Administrative officers",Unknown,1,1
"Ontario                                                                    ","High Wage","CLIMAX LOGISTICS INC.","Brampton, ON L6R 2H4","73300-Transport truck drivers",Unknown,1,3
"Ontario                                                                    ","High Wage","CLYDE RIVER CONSULTANTS INC.","BRAMPTON, ON L6X 0M6","21231-Software engineers and designers",Unknown,1,1
"Ontario                                                                    ","High Wage","Cognyse  Technology Services Inc","MISSISSAUGA, ON L5M 5L9","00012-Senior managers - financial, communications and other business services",Unknown,1,1
"Ontario                                                                    ","High Wage","Colour n Coat Painting Ltd.","Brampton, ON L6R 3G5",72310-Carpenters,Unknown,1,1
"Ontario                                                                    ","High Wage","Colour n Coat Painting Ltd.","Brampton, ON L6R 3G5","73112-Painters and decorators (except interior decorators)",Unknown,1,2
"Ontario                                                                    ","High Wage","Computer Plus Services Inc.","Brampton, ON L6W 3G2","21233-Web designers",Unknown,1,1
"Ontario                                                                    ","High Wage","Connect6 Group Inc.","Toronto, ON M3C 1V9","62100-Technical sales specialists - wholesale trade",Unknown,1,1
"Ontario                                                                    ","High Wage","CSM INFOTECH SOLUTIONS INC.","Hannon, ON L0R 1P0","21231-Software engineers and designers",Unknown,1,1
"Ontario                                                                    ","High Wage","Cymak Canada Inc","Brampton, ON L6Y 5K6","21234-Web developers and programmers",Unknown,1,1
"Ontario                                                                    ","High Wage","Danbel Global Services Inc","North York, ON M3J 2N1","60020-Retail and wholesale trade managers",Unknown,1,1
"Ontario                                                                    ","High Wage","DATOS SUPPORT CONSULTING INC.","BRAMPTON, ON L6S 6K8","22220-Computer network and web technicians",Unknown,1,1
"Ontario                                                                    ","High Wage","DC STAFFING SOLUTIONS","MISSISSAUGA, ON L5T 1G5","13110-Administrative assistants",Unknown,1,1
"Ontario                                                                    ","High Wage","DEMAN GROUP INC.","Mississauga, ON L4Y 2B6","72014-Contractors and supervisors, other construction trades, installers, repairers and servicers",Unknown,1,1
"Ontario                                                                    ","High Wage","DERRY URGENT CARE CLINIC INC","Mississauga, ON L5N 8J4","33109-Other assisting occupations in support of health services",Unknown,1,1
"Ontario                                                                    ","High Wage","DESI BAR & GRILL LTD.","MISSISSAUGA, ON L4W 4C3","11202-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"Ontario                                                                    ","High Wage","Dharma Empire Inc.","Mississauga, ON L4T 0B4","11202-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"Ontario                                                                    ","High Wage","DHAYOR AFRICAN STORE INC.","MISSISSAUGA, ON L5J 3S8","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Ontario                                                                    ","High Wage","DHAYOR AFRICAN STORE INC.","MISSISSAUGA, ON L5J 3S8","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"Ontario                                                                    ","High Wage","Discovery Academy","Richmond Hill, ON L4C 1T8","11202-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"Ontario                                                                    ","High Wage","District 65 Corporation","Huntsville, ON P1H 1B2",62200-Chefs,Unknown,1,1
"Ontario                                                                    ","High Wage","District 65 Corporation","Huntsville, ON P1H 1B2",63200-Cooks,Unknown,1,2
"Ontario                                                                    ","High Wage","Doje Care Corporation","Woodbridge, ON L4L 4Y5","44101-Home support workers, caregivers and related occupations",Unknown,1,33
"Ontario                                                                    ","High Wage","Dost Drugs Ltd.","Brantford, ON N3T 5Z8","33103-Pharmacy technical assistants and pharmacy assistants",Unknown,1,1
"Ontario                                                                    ","High Wage","Drakkar Logistique Inc.","Etobicoke, ON M9W 1N3","73300-Transport truck drivers",Unknown,1,1
"Ontario                                                                    ","High Wage","Dream City Construction Ltd.","Brampton, ON L6X 3A9","73100-Concrete finishers",Unknown,1,1
"Ontario                                                                    ","High Wage","EAST SIDE TINNERS INC.","Mississauga, ON L4Z 1V9","72106-Welders and related machine operators",Unknown,1,1
"Ontario                                                                    ","High Wage","Easyimprint Incorporated","Mississauga, ON L4T 0A4","13110-Administrative assistants",Unknown,1,1
"Ontario                                                                    ","High Wage","Easyimprint Incorporated","Mississauga, ON L4T 0A4","72022-Supervisors, printing and related occupations",Unknown,1,1
"Ontario                                                                    ","High Wage","Easylife Property Management Inc","Mississauga, ON L5N 6J5","13101-Property administrators",Unknown,1,1
"Ontario                                                                    ","High Wage","ELEVATXPERT MARKETING STRATEGIES INC.","Toronto, ON M9V 1A9","13100-Administrative officers",Unknown,1,1
"Ontario                                                                    ","High Wage","Emparex International Holdings Inc","Mississauga, ON L4W 4L6","22220-Computer network and web technicians",Unknown,1,1
"Ontario                                                                    ","High Wage","EQUITYLINE SERVICES CORP.","Richmond Hill, ON L4B 3Z4","00012-Senior managers - financial, communications and other business services",Unknown,1,1
"Ontario                                                                    ","High Wage","EQUITYLINE SERVICES CORP.","Richmond Hill, ON L4B 3Z4","11200-Human resources professionals",Unknown,1,1
"Ontario                                                                    ","High Wage","EQUITYLINE SERVICES CORP.","Richmond Hill, ON L4B 3Z4","21232-Software developers and programmers",Unknown,1,1
"Ontario                                                                    ","High Wage","Erst Paper Bags Supplies Inc.","Kitchener, ON N2M 5C6","92014-Supervisors, forest products processing",Unknown,1,1
"Ontario                                                                    ","High Wage","Exalted Construction Inc.","Cambridge, ON N1R 3J4","72106-Welders and related machine operators",Unknown,1,1
"Ontario                                                                    ","High Wage","Express Paper Products Inc.","Mississauga, ON L5V 3C3","73401-Printing press operators",Unknown,1,2
"Ontario                                                                    ","High Wage","FAIR PRICE TRUCK REPAIR CENTER LTD.","Toronto, ON M9W 6M1","72410-Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,1
"Ontario                                                                    ","High Wage","FASHIONIQ FASHION UNIQUE INC","MISSISSAUGA, ON L4T 4J3","73201-General building maintenance workers and building superintendents",Unknown,1,1
"Ontario                                                                    ","High Wage","Feels Like Home","Toronto, ON M6H  2X","51120-Producers, directors, choreographers and related occupations",Co-operative,1,1
"Ontario                                                                    ","High Wage","FIN INFOTECH INC.","Windsor, ON N8R 0B1","00012-Senior managers - financial, communications and other business services",Unknown,1,1
"Ontario                                                                    ","High Wage","Finivio Investments Inc.","Oakville, ON L6H 6Y5","11101-Financial and investment analysts",Unknown,1,1
"Ontario                                                                    ","High Wage","FIX IT RIGHT GARAGE DOORS INC.","Concord, ON L4K 1Z8","13110-Administrative assistants",Unknown,1,2
"Ontario                                                                    ","High Wage","FIX IT RIGHT GARAGE DOORS INC.","Concord, ON L4K 1Z8","14111-Data entry clerks",Unknown,1,2
"Ontario                                                                    ","High Wage","Fleetex Transport Ltd.","Bolton, ON L7E 4E8","10010-Financial managers",Unknown,1,1
"Ontario                                                                    ","High Wage","Fleetex Transport Ltd.","Bolton, ON L7E 4E8","10019-Other administrative services managers",Unknown,1,1
"Ontario                                                                    ","High Wage","Fleetex Transport Ltd.","Bolton, ON L7E 4E8","12013-Supervisors, supply chain, tracking and scheduling coordination occupations",Unknown,1,1
"Ontario                                                                    ","High Wage","Fleetex Transport Ltd.","Bolton, ON L7E 4E8","72024-Supervisors, motor transport and other ground transit operators",Unknown,2,3
"Ontario                                                                    ","High Wage","Fleetex Transport Ltd.","Bolton, ON L7E 4E8","72401-Heavy-duty equipment mechanics",Unknown,1,2
"Ontario                                                                    ","High Wage","FRAGROMA INC.","Mississauga, ON L5T 1E7","12010-Supervisors, general office and administrative support workers",Unknown,1,1
"Ontario                                                                    ","High Wage","FRANK Content","TORONTO, ON M5V 2M9","51120-Producers, directors, choreographers and related occupations",Corporation,1,1
"Ontario                                                                    ","High Wage","Free Society.TV, Inc.","Toronto, ON M4M 1C4","51120-Producers, directors, choreographers and related occupations",Unknown,1,1
"Ontario                                                                    ","High Wage","Friends Painting & Renovations Inc.","Brampton, ON L6P 4L1","13100-Administrative officers",Unknown,1,1
"Ontario                                                                    ","High Wage","FRUITOMANN REAL SHAKES INC.","Mississauga, ON L4T 0B4","62020-Food service supervisors",Unknown,1,1
"Ontario                                                                    ","High Wage","G1 BUILDING SERVICES LTD.","BRAMPTON, ON L6X 0A4","12013-Supervisors, supply chain, tracking and scheduling coordination occupations",Unknown,1,1
"Ontario                                                                    ","High Wage","GALAXY FREIGHTLINE INC","Mississauga, ON L4W 1J2","73300-Transport truck drivers",Unknown,2,10
"Ontario                                                                    ","High Wage","GG Developmental therapy services Inc.","Brampton, ON L7A 1L7","42202-Early childhood educators and assistants",Unknown,1,2
"Ontario                                                                    ","High Wage","GG Max Brokers Inc.","Vaughan, ON L4K 2L7","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Ontario                                                                    ","High Wage","Global Waste Services Inc","Etobicoke, ON M8Z 5K5","73300-Transport truck drivers",Unknown,1,2
"Ontario                                                                    ","High Wage","GLOBAREL LIMITED","MISSISSAUGA, ON L5J 3S8","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Ontario                                                                    ","High Wage","GN Construction and design Inc.","ETOBICOKE, ON M9W 3M9","00015-Senior managers - construction, transportation, production and utilities",Unknown,1,1
"Ontario                                                                    ","High Wage","gold leaf reno & construction inc","brampton, ON L7A 4J4",72310-Carpenters,Unknown,1,3
"Ontario                                                                    ","High Wage","gold leaf reno & construction inc","brampton, ON L7A 4J4","75110-Construction trades helpers and labourers",Unknown,1,3
"Ontario                                                                    ","High Wage","Golden Triangle Mobile Wash Inc.","Kitchener, ON N2C 1X9","62024-Cleaning supervisors",Unknown,1,1
"Ontario                                                                    ","High Wage","GOPAL BAKES CANADA INC.","MARKHAM, ON L3R 0A9","00014-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1
"Ontario                                                                    ","High Wage","GOPAL BAKES CANADA INC.","MARKHAM, ON L3R 0A9","11202-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"Ontario                                                                    ","High Wage","Great Canadian Enterprises Inc.","Mississauga, ON L5M 2R9","10010-Financial managers",Unknown,1,1
"Ontario                                                                    ","High Wage","Greenbank Barbershop Ltd.","Ottawa, ON K2C 3H2","63210-Hairstylists and barbers",Unknown,1,1
"Ontario                                                                    ","High Wage","Grow More Technology Group Corp.","Hamilton, ON L8V 2L1","13110-Administrative assistants",Unknown,1,1
"Ontario                                                                    ","High Wage","Gursukh Machining Ltd","Mississauga, ON L5S 1V8","72100-Machinists and machining and tooling inspectors",Unknown,1,2
"Ontario                                                                    ","High Wage","GURVIN LOGISTICS INC.","Brampton, ON L6R 2T1","73300-Transport truck drivers",Unknown,2,2
"Ontario                                                                    ","High Wage","H & B Financial Group Ltd.","Mississauga, ON L4T 0A7","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Ontario                                                                    ","High Wage","H & B Financial Group Ltd.","Mississauga, ON L4T 0A7","13100-Administrative officers",Unknown,1,1
"Ontario                                                                    ","High Wage","H&W 786 Inc.","Kingston, ON K7P 0M6","00012-Senior managers - financial, communications and other business services",Unknown,1,1
"Ontario                                                                    ","High Wage","Hara`s corp.","Kitchener, ON N2C 2E6","13110-Administrative assistants",Unknown,1,1
"Ontario                                                                    ","High Wage","Hardcore Concrete Pumping Inc.","Bradford, ON L3Z 0X2","75110-Construction trades helpers and labourers",Unknown,1,1
"Ontario                                                                    ","High Wage","HARMONY MOTORS INC","Rockland, ON K4K 1J8","72410-Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,2
"Ontario                                                                    ","High Wage","Hatch Beverage Company","Markham, ON L3R 8C9","92012-Supervisors, food and beverage processing",Unknown,1,1
"Ontario                                                                    ","High Wage","Havenview Optics Inc","Scarborough, ON M1S 3A6","33109-Other assisting occupations in support of health services",Unknown,1,1
"Ontario                                                                    ","High Wage","Health and rehab research Inc.","Mississauga, ON L5A 2G9","13110-Administrative assistants",Unknown,1,2
"Ontario                                                                    ","High Wage","Heyday Therapy Inc.","WHITBY, ON L1N 3V4","13110-Administrative assistants",Unknown,1,1
"Ontario                                                                    ","High Wage","Hielito Bits Corp","Toronto, ON M6R 2N5","60030-Restaurant and food service managers",Unknown,1,1
"Ontario                                                                    ","High Wage","Highview Restoration Ltd.","Brampton, ON L7A 0P5",72310-Carpenters,Unknown,1,2
"Ontario                                                                    ","High Wage","Himani Group Inc.","Frankford, ON K0K 2C0","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Ontario                                                                    ","High Wage","Holiday Films Inc.","Toronto, ON M5A 1J2","51120-Producers, directors, choreographers and related occupations","Sole Proprietorship",1,1
"Ontario                                                                    ","High Wage","iHaul Logistics Inc.","Caledon Village, ON L7K 1W8","12013-Supervisors, supply chain, tracking and scheduling coordination occupations",Unknown,1,1
"Ontario                                                                    ","High Wage","In Demand Outfits Ltd.","Brampton, ON L6W 4N7","62010-Retail sales supervisors",Unknown,1,1
"Ontario                                                                    ","High Wage","Inavista Solutions Inc","Mississauga, ON L5N  8C","21222-Information systems specialists",Corporation,1,3
"Ontario                                                                    ","High Wage","Incomatic Accounting Inc.","Brampton, ON L6W 3E7","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Ontario                                                                    ","High Wage","Indu Bala Boutique Ltd.","Brampton, ON L6P 4A1","13110-Administrative assistants",Unknown,1,1
"Ontario                                                                    ","High Wage","Indu Bala Boutique Ltd.","Brampton, ON L6P 4A1","92015-Supervisors, textile, fabric, fur and leather products processing and manufacturing",Unknown,1,1
"Ontario                                                                    ","High Wage","Indu Bala Boutique Ltd.","Brampton, ON L6P 4A1","94131-Weavers, knitters and other fabric making occupations",Unknown,1,1
"Ontario                                                                    ","High Wage","Infinite Painting Inc","Toronto, ON M6M 1H9","73112-Painters and decorators (except interior decorators)",Unknown,1,1
"Ontario                                                                    ","High Wage","INTELBROS INC.","London, ON N6H 3V4","11202-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"Ontario                                                                    ","High Wage","INTELBROS INC.","London, ON N6H 3V4","21232-Software developers and programmers",Unknown,1,1
"Ontario                                                                    ","High Wage","Intrigue Media Solutions Inc.","GUELPH, ON N1G 3X7","21234-Web developers and programmers",Unknown,1,1
"Ontario                                                                    ","High Wage","Iree Community Agency Inc.","Oakville, ON L6H 0C3","10019-Other administrative services managers",Unknown,1,1
"Ontario                                                                    ","High Wage","J & J Homelife Renovation Inc","Brampton, ON L6P 1E3","73112-Painters and decorators (except interior decorators)",Unknown,1,1
"Ontario                                                                    ","High Wage","J STAR FREIGHT SERVICES INC.","Brampton, ON L6R 2C9","13110-Administrative assistants",Unknown,1,1
"Ontario                                                                    ","High Wage","J STAR FREIGHT SERVICES INC.","Brampton, ON L6R 2C9","73300-Transport truck drivers",Unknown,1,2
"Ontario                                                                    ","High Wage","JABLONSKY, AST AND PARTNERS , AST AND PARTNERS INTERNATIONAL","North York, ON M3C 3N7","22233-Construction inspectors",Unknown,1,1
"Ontario                                                                    ","High Wage","Jarvis Technologies Group Inc.","Toronto, ON M5H 3Y2","21232-Software developers and programmers",Unknown,1,1
"Ontario                                                                    ","High Wage","JBIC Entertainment Inc","East York, ON M4G 1S3","12100-Executive assistants",Unknown,1,1
"Ontario                                                                    ","High Wage","JBRINE 6179 LUNDY’S LANE GP INC.","Niagara Falls, ON L2G 1T4","62024-Cleaning supervisors",Unknown,1,1
"Ontario                                                                    ","High Wage","JD Linehaul Inc.","Caledon, ON L7C 4K8","73300-Transport truck drivers",Unknown,1,1
"Ontario                                                                    ","High Wage","JM DESIGN & BUILD INC.","BRAMPTON, ON L7A 2A8","73112-Painters and decorators (except interior decorators)",Unknown,1,1
"Ontario                                                                    ","High Wage","JRC MINING CANADA INC.","Toronto, ON M5H 2T6","72401-Heavy-duty equipment mechanics",Unknown,1,4
"Ontario                                                                    ","High Wage","KABIR TRUCKING INC","Brampton, ON L6T 4W5","73300-Transport truck drivers",Unknown,1,1
"Ontario                                                                    ","High Wage","Kay Trans Logistics Inc","Brampton, ON L6R 1W2","73300-Transport truck drivers",Unknown,1,4
"Ontario                                                                    ","High Wage","Kaymen Steel Inc.","Mississauga, ON L5S 1V1","13110-Administrative assistants",Unknown,1,2
"Ontario                                                                    ","High Wage","Kaymen Steel Inc.","Mississauga, ON L5S 1V1","72106-Welders and related machine operators",Unknown,1,1
"Ontario                                                                    ","High Wage","KGIC Canada Ltd.","Brampton, ON L6R 0W3","13100-Administrative officers",Unknown,1,1
"Ontario                                                                    ","High Wage","KJN Food Services Incorporated","Whitby, ON L1M 1A3","13100-Administrative officers",Unknown,1,1
"Ontario                                                                    ","High Wage","KREATIVE KUTS SALON & SPA INC.","BRAMPTON, ON L6R 3Y3","60040-Managers in customer and personal services",Unknown,1,1
"Ontario                                                                    ","High Wage","Kusiar Project Services Inc.","Stratford, ON N5A 7Y8","22233-Construction inspectors",Unknown,1,1
"Ontario                                                                    ","High Wage","Lakefront Hideaway Resort","Norland, ON K0M 2L0","60031-Accommodation service managers",Unknown,1,1
"Ontario                                                                    ","High Wage","LC Residence Corporation","Burlington, ON L7P 4Y2","10019-Other administrative services managers",Unknown,1,1
"Ontario                                                                    ","High Wage","LINX MILLWORK INC.","Toronto, ON M3B 2M3",72310-Carpenters,Unknown,1,3
"Ontario                                                                    ","High Wage","Little Galaxy Childcare & Montessori (Hensall) Inc.","Mississauga, ON L5A 3V4","42202-Early childhood educators and assistants",Unknown,1,8
"Ontario                                                                    ","High Wage","London Group Inc","Concord, ON L4K 0A8","62010-Retail sales supervisors",Unknown,1,2
"Ontario                                                                    ","High Wage","M.A.C.R.E. FOREIGN IMMIGRATION CONSULTING LIMITED","Scarborough, ON M1T 3L4","11202-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"Ontario                                                                    ","High Wage","MADHOK EMPLOYMENT LTD","Mississauga, ON L5S 0A8","12101-Human resources and recruitment officers",Unknown,1,1
"Ontario                                                                    ","High Wage","MAHAJAN CANADA LIMITED","MISSISSAUGA, ON L4W 1B7","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Ontario                                                                    ","High Wage","MALIK FINE CARS LTD","Welland, ON L3C 1M4","62023-Customer and information services supervisors",Unknown,1,1
