Province/Territoire,"Volet du programme",Employeur,Adresse,"Profession ","Incorporer le statut","EIMT Approuvés","Postes Approuvés"
Québec,"  Agriculture primaire","Ferme Lévis Inc.","SAINT-HENRI, QC G0R 3E0","8431-Ouvriers agricoles",Partenariat,1,1
Québec,"  Agriculture primaire","Ferme Lidom Inc.","St-Lin-Laurentides, QC J5M 2A2","8431-Ouvriers agricoles",Corporation,2,3
Québec,"  Agriculture primaire","Ferme Liégeoise Senc.","Albanel, QC G8M 3L7","8431-Ouvriers agricoles",Corporation,1,2
Québec,"  Agriculture primaire","Ferme Lise Charbonneau inc.","Saint-Roch-Ouest, QC J0K 3H0","8431-Ouvriers agricoles",Corporation,2,31
Québec,"  Agriculture primaire","Ferme L'Isle-Verte Inc.","Stoke, QC J0B  3G","8431-Ouvriers agricoles",Corporation,2,2
Québec,"  Agriculture primaire","Ferme Lizovais","La Pocatière, QC G0R  1Z","8431-Ouvriers agricoles",Partenariat,1,1
Québec,"  Agriculture primaire","Ferme Loignon Lavigne inc.","Saint-Venant-de-Paquette, QC J0B 1S0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Loréale (2007) Inc.","Saint-Marc-Sur-Richelieu, QC J0L  2E","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Lorek Inc","Mirabel, QC J7N 0T6","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Lortan et Fils Inc.","Saint-Eugène-de-Guigues, QC J0Z 3L0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Louis Gosselin inc.","Saint-Laurent-de-l'île-d'Orléans, QC G0A 3Z0","8431-Ouvriers agricoles",Corporation,3,32
Québec,"  Agriculture primaire","Ferme Lubéric inc.","Rivière-Ouelle, QC G0L  2C","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Luc Lachance","Saint-Gédéon-de-Beauce, QC G0M 1T0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Lucanie 2011 inc.","Saint-Édouard-de-Fabre, QC J0Z 1Z0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Lumaro Inc","St-Léon-le-Grand, QC J0K 2W0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Lunick inc","Saint-Eugène-de-Guigues, QC J0Z 3L0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Lunick inc","Saint-Eugène-de-Guigues, QC J0Z 3L0","8431-Ouvriers agricoles",Corporation,3,9
Québec,"  Agriculture primaire","Ferme Lupien SENC","DRUMMONDVILLE, QC J1Z 2C5","8431-Ouvriers agricoles",Partenariat,1,1
Québec,"  Agriculture primaire","Ferme Lyan S.E.N.C.","Elgin, QC J0S 2E0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Lyjean 2013 inc.","Ste-Séraphine, QC J0A  1E","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme M & G L'Heureux inc","SAINT-HENRI, QC G0R 3E0","8431-Ouvriers agricoles",Inconnu,1,1
Québec,"  Agriculture primaire","Ferme M et S Ouellet et fils inc.","Saint-Félicien, QC G8K 2N8","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme M. & M. INC.","Sainte-Marie, QC G6E 0M9","8431-Ouvriers agricoles",Partenariat,1,1
Québec,"  Agriculture primaire","Ferme M.G. Proulx Inc.","SAINT-PLACIDE, QC J0V 2B0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme M.J. Alarie 2016 inc.","Sainte-Anne-des-Plaines, QC J5N 4E9","8431-Ouvriers agricoles",Corporation,4,62
Québec,"  Agriculture primaire","Ferme M.J. Fillion inc.","LYSTER, QC G0S 1V0","8431-Ouvriers agricoles",Corporation,2,2
Québec,"  Agriculture primaire","Ferme M.J.B. Inc.","Ange-Gardien, QC J0E 1E0","8431-Ouvriers agricoles",Corporation,4,6
Québec,"  Agriculture primaire","Ferme Mafran Inc","SAINT-ALBERT, QC J0A 1E0","8431-Ouvriers agricoles",Corporation,2,2
Québec,"  Agriculture primaire","Ferme Maghika Inc.","Saint-Roch-de-l'Achigan, QC J0K  3H","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Magi SENC","Hébertville, QC G8N 1E1","8431-Ouvriers agricoles",Corporation,2,2
Québec,"  Agriculture primaire","Ferme Magolait enr","Magog, QC J1X 3W2","8431-Ouvriers agricoles","Entreprise à propriétaire unique",1,1
Québec,"  Agriculture primaire","Ferme Majestic inc","Roxton Pond, QC J0E 1Z0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Malcali Inc.","Notre-Dame-des-Neiges, QC G0L 4K0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Malexa Inc.","Honfleur, QC G0R 1N0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Malic SENC","Lévis, QC G6Y 0W5","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Manicouagan S.E.N.C.","Pointe-Lebel, QC G0H 1N0","8431-Ouvriers agricoles",Partenariat,1,4
Québec,"  Agriculture primaire","Ferme Maraîchère A. Guinois & Fils Inc.","Saint-Jacques-le-Mineur, QC J0J 1Z0","8431-Ouvriers agricoles","Entreprise à propriétaire unique",2,9
Québec,"  Agriculture primaire","Ferme Maraîchère Frigon","Louiseville, QC J5V 1H3","8431-Ouvriers agricoles",Corporation,2,3
Québec,"  Agriculture primaire","Ferme Marcel Blais et Famille Inc.","La Patrie, QC J0B 1Y0","8431-Ouvriers agricoles",Corporation,2,2
Québec,"  Agriculture primaire","Ferme Marcel inc.","Fugèreville, QC J0Z 2A0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Marcel Nadeau et Frères Inc.","SAINT-BERNARD, QC G0S  2G","8431-Ouvriers agricoles",Corporation,2,2
Québec,"  Agriculture primaire","Ferme Marécage enr.","Saint-Félicien, QC G8K 3A1","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Margot 1999 Inc.","Ste-Perpétue, QC J0C 1R0","8431-Ouvriers agricoles",Corporation,1,2
Québec,"  Agriculture primaire","Ferme Marianne Landry inc.","Ste-Hélène-de-Kamouraska, QC G0L 3J0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Maric inc.","Albanel, QC G8M 3L4","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Marichon inc.","SAINT-JEAN-PORT-JOLI, QC G0R 3G0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Marico INC","Saint-Simon-Les-Mines, QC G0M 1K0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Marifranc inc.","Saint-Norbert-d'Arthabaska, QC G0P 1B0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Marijo Inc.","Sainte-Marie, QC G6E 3A8","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Marinier Inc.","Oka, QC J0N  1E","8431-Ouvriers agricoles","Entreprise à propriétaire unique",2,6
Québec,"  Agriculture primaire","Ferme Marivil inc.","Beaumont, QC G0R 1C0","8431-Ouvriers agricoles",Corporation,2,5
Québec,"  Agriculture primaire","Ferme Mar-Jo SENC","Saint-Eustache, QC J7R 4K3","8431-Ouvriers agricoles",Partenariat,1,4
Québec,"  Agriculture primaire","Ferme Marjolaine","BÉCANCOUR, QC G9H 3E2","8431-Ouvriers agricoles","Entreprise à propriétaire unique",1,1
Québec,"  Agriculture primaire","Ferme Massi inc.","Shawinigan, QC G9T 0N3","8431-Ouvriers agricoles",Corporation,3,3
Québec,"  Agriculture primaire","Ferme Mathieu Lavoie inc.","Saint-Alexis-de-Montcalm, QC J0K 1T0","8431-Ouvriers agricoles",Corporation,1,14
Québec,"  Agriculture primaire","Ferme Maurice et Philippe Vaillancourt inc.","Saint-Laurent-de-l'île-d'Orléans, QC G0A 3Z0","8431-Ouvriers agricoles",Corporation,5,76
Québec,"  Agriculture primaire","Ferme Maurice Maltais","Alma, QC G8E  1X","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme MC Dubeault inc","Saint-Eustache, QC J7R 0G3","8431-Ouvriers agricoles",Corporation,2,6
Québec,"  Agriculture primaire","Ferme MC Mercier Inc.","ST-ROCH-OUEST, QC J0K 3H0","8431-Ouvriers agricoles",Corporation,2,6
Québec,"  Agriculture primaire","Ferme Michaca Inc.","Elgin, QC J0S 2E0","8431-Ouvriers agricoles","Entreprise à propriétaire unique",1,1
Québec,"  Agriculture primaire","Ferme Michel Cossette inc.","SAINT-NARCISSE, QC G0X 2Y0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Michel Perreault Inc.","Saint-Michel-de-Bellechasse, QC G0R 3S0","8431-Ouvriers agricoles",Corporation,1,8
Québec,"  Agriculture primaire","Ferme Micheret Inc","ST-ZÉPHIRIN-DE-COURVAL, QC J0G 1V0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Mijabo inc","St-Léonard d'Aston, QC J0C 1M0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Milbross inc.","Kingsey Falls, QC J0A 1B0","8431-Ouvriers agricoles",Corporation,2,3
Québec,"  Agriculture primaire","Ferme Millaitnaire","Saint-Samuel, QC G0Z  1G","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Misyan Inc.","SAINT-ALBERT, QC J0A 1E0","8431-Ouvriers agricoles",Partenariat,1,1
Québec,"  Agriculture primaire","Ferme Mondou et Robert Inc","LORRAINVILLE, QC J0Z 2R0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Monréal SENC","Les Cèdres, QC J7T  1N","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Morinnal (2005) Inc.","SAINT-ANSELME, QC G0R 2N0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Morivan Inc.","St-Bruno, QC G0W 2L0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme MRJ Mercier Inc.","Saint-Roch-Ouest, QC J0K 3H0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Mycalin (2004) inc","Saint-Alexis, QC J0K 1T0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Mystique senc.","Mirabel, QC J7N 2T5","8431-Ouvriers agricoles",Partenariat,1,1
Québec,"  Agriculture primaire","Ferme N.C. Lambert Inc.","SAINT-LÉON-LE-GRAND, QC J0K 2W0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Nabel Inc.","Saint-Jean-Port-Joli, QC G0R  3G","8431-Ouvriers agricoles",Corporation,2,2
Québec,"  Agriculture primaire","Ferme Nandcel (2012) inc.","Stoke, QC J0B 3G0","8431-Ouvriers agricoles","Entreprise à propriétaire unique",1,5
Québec,"  Agriculture primaire","Ferme Nauly 2001 inc.","TINGWICK, QC J0A 1L0","8431-Ouvriers agricoles",Corporation,1,2
Québec,"  Agriculture primaire","FERME NELPACO INC.","St-Ephrem-de-Beauce, QC G0M 1R0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Noël Fortin et Fils Inc.","Saint-Bernard-de-Beauce, QC G0S 2G0","8431-Ouvriers agricoles",Corporation,2,2
Québec,"  Agriculture primaire","Ferme Noël Maheux et Fils Inc.","Sainte-Marie, QC G6E 0N1","8431-Ouvriers agricoles",Corporation,2,2
Québec,"  Agriculture primaire","Ferme O. Giguère & Fils inc.","Lavaltrie, QC J5T 3J6","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Olympe Inc.","SAINTE-BRIGITTE-DES-SAULTS, QC J0C 1E0","8431-Ouvriers agricoles",Corporation,3,3
Québec,"  Agriculture primaire","Ferme Onésime Pouliot","Saint-Jean-de-l'île-d'Orléans, QC G0A 3W0","8431-Ouvriers agricoles",Inconnu,5,158
Québec,"  Agriculture primaire","Ferme Orel Enr","Neuville, QC G0A 2R0","8431-Ouvriers agricoles",Partenariat,1,1
Québec,"  Agriculture primaire","Ferme Pakama","Saint-Jean-de-Dieu, QC G0L 3M0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Palerme Senc.","GATINEAU, QC J8Y 5X7","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage","Entreprise à propriétaire unique",1,1
Québec,"  Agriculture primaire","Ferme Palerme Senc.","GATINEAU, QC J8Y 5X7","8431-Ouvriers agricoles","Entreprise à propriétaire unique",2,7
Québec,"  Agriculture primaire","Ferme Paralie inc.","St-Edmond-de-Grantham, QC J0C 1K0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Parinet Inc.","Sainte-Martine, QC J0S 1V0","8431-Ouvriers agricoles",Corporation,2,2
Québec,"  Agriculture primaire","Ferme Parisbel SENC","Parisville, QC G0S 1X0","8431-Ouvriers agricoles",Corporation,2,2
Québec,"  Agriculture primaire","Ferme Pariso inc.","Parisville, QC G0S 1X0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Pasqual Inc.","MIRABEL, QC J7N 2P5","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Paul Massicotte et fils inc (Massibec)","CHAMPLAIN, QC G0X 1C0","8431-Ouvriers agricoles",Corporation,4,4
Québec,"  Agriculture primaire","Ferme Paul-Emile Genest & Fils Inc.","SAINT-ANTOINE-DE-TILLY, QC G0S 2C0","8431-Ouvriers agricoles",Corporation,2,3
Québec,"  Agriculture primaire","Ferme Pedneault et Fils Inc.","Canton-Tremblay, QC G7G 0C3","8431-Ouvriers agricoles","Entreprise à propriétaire unique",2,2
Québec,"  Agriculture primaire","Ferme Pépinette Inc.","Warwick, QC J0A 1M0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Per-Beau Lait S.E.N.C.","LAMBTON, QC G0M 1H0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Persévérance Inc.","St-Germain-de-Grantham, QC J0C 1K0","8431-Ouvriers agricoles",Corporation,2,2
Québec,"  Agriculture primaire","Ferme Petitlac Inc.","Sainte-Félicité, QC G0J  2K","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Philippe Hubert","Nicolet, QC J3T  1T","8431-Ouvriers agricoles",Corporation,1,2
Québec,"  Agriculture primaire","Ferme Philippe Hubert Inc.","Nicolet, QC J3T  1T","8431-Ouvriers agricoles",Corporation,2,3
Québec,"  Agriculture primaire","Ferme Pial Inc","SAINT-JOSEPH-DE-KAMOURASKA, QC G0L 3P0","8431-Ouvriers agricoles",Corporation,2,2
Québec,"  Agriculture primaire","FERME PIC ROUGE INC","LYSTER, QC G0S 1V0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Pierre Bolduc enr","COMPTON, QC J0B 1L0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Pierre Marquis Inc.","SAINT-GERVAIS, QC G0R 3C0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Pierre Vachon et fils","Saint-Ambroise, QC G7P 2V4","8431-Ouvriers agricoles",Corporation,1,3
Québec,"  Agriculture primaire","Ferme Pilau","Notre-Dame-des-Neiges, QC G0L 4K0","8431-Ouvriers agricoles",Coopérative,1,1
Québec,"  Agriculture primaire","Ferme Pleine Terre Inc","ST-JOSEPH-DE-BEAUCE, QC G0S 2V0","8431-Ouvriers agricoles",Corporation,1,2
Québec,"  Agriculture primaire","Ferme Pleine Terre Inc","ST-JOSEPH-DE-BEAUCE, QC G0S 2V0","8432-Ouvriers de pépinières et de serres",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Porcalef inc.","Saint-Lucien, QC J0C 1N0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Porcéréale Inc","St-Patrice-Beaurivage, QC G0S 1B0","8431-Ouvriers agricoles",Corporation,2,3
Québec,"  Agriculture primaire","Ferme Porcine Alco inc.","JOLY, QC G0S 1M0","8431-Ouvriers agricoles",Corporation,1,5
Québec,"  Agriculture primaire","Ferme porcine Amili Inc","Ste-Séraphine, QC J0A 1E0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Porcine Bellevue Inc","Ayer's Cliff, QC J0B 1C0","8431-Ouvriers agricoles",Corporation,3,3
Québec,"  Agriculture primaire","Ferme Porcine de Beauce Inc.","Sts-Anges, QC G0S 3E0","8431-Ouvriers agricoles",Corporation,1,2
Québec,"  Agriculture primaire","Ferme porcine Ja-Ni inc.","SAINT-DAVID, QC J0G 1L0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Porcine L.V. Inc.","Sainte-Marguerite, QC G0S 2X0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Porcine M.V. Inc.","Ayer's Cliff, QC J0B 1C0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Porcité Inc.","Saint-Elzéar, QC G0S 2J1","8431-Ouvriers agricoles",Corporation,1,2
Québec,"  Agriculture primaire","Ferme Porclair SENC","Saint-Germain-de-Grantham, QC J0C 1K0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",Partenariat,1,1
Québec,"  Agriculture primaire","Ferme Porclair SENC","Saint-Germain-de-Grantham, QC J0C 1K0","8431-Ouvriers agricoles",Partenariat,1,1
Québec,"  Agriculture primaire","Ferme Porc-Saint SENC.","SAINT-FRANÇOIS-XAVIER-DE-BROMPTON, QC J0B 2V0","8431-Ouvriers agricoles",Corporation,1,2
Québec,"  Agriculture primaire","Ferme Prélude SENC","HÉBERTVILLE, QC G8N 1B3","8431-Ouvriers agricoles",Partenariat,1,1
Québec,"  Agriculture primaire","Ferme Prés et Monts inc.","POHÉNÉGAMOOK, QC G0L 1J0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme R & R Boisvert inc.","St-Elphège, QC J0G 1J0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme R et M Mercier inc.","Saint-Charles-de-Bellechasse, QC G0R 2T0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme R Vaillancourt et fils inc.","Trois-Rivières, QC G8V 1Z1","8431-Ouvriers agricoles",Corporation,1,3
Québec,"  Agriculture primaire","Ferme R&M Deschamps inc.","Saint-Jacques-le-Mineur, QC J0J 1Z0","8431-Ouvriers agricoles",Corporation,2,2
Québec,"  Agriculture primaire","Ferme R. Bordeleau Inc.","Clerval, QC J0Z 1R0","8431-Ouvriers agricoles",Corporation,2,3
Québec,"  Agriculture primaire","Ferme R. Kundert Inc.","Bécancour, QC G9H 4E6","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme R. Legault 2001 Inc.","Saint-Eustache, QC J7R 0E2","8431-Ouvriers agricoles",Corporation,1,7
Québec,"  Agriculture primaire","Ferme R. Lehoux SENC","ST-AGATHE-DE-LOTBINIÈRE, QC G0S  2A","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Rayjo Inc.","Saint-Henri-de-Lévis, QC G0R 3E0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Rayjo Inc.","Saint-Henri-de-Lévis, QC G0R 3E0","8431-Ouvriers agricoles",Corporation,3,3
Québec,"  Agriculture primaire","Ferme Rayo Inc.","Saint-Patrice-de-Beaurivage, QC g0s 1b0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme RDS inc.","Saint-Flavien, QC G0S 2M0","8431-Ouvriers agricoles",Corporation,1,9
Québec,"  Agriculture primaire","Ferme Réal Dagenais enr.","Ste-Julienne, QC J0K 2T0","8431-Ouvriers agricoles","Entreprise à propriétaire unique",1,2
Québec,"  Agriculture primaire","Ferme Réal Trottier Inc.","Wickham, QC J0C 1S0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Régika inc.","KAMOURASKA, QC G0L 1M0","8431-Ouvriers agricoles",Corporation,2,2
Québec,"  Agriculture primaire","Ferme Régil Inc.","Salaberry-Valleyfield, QC J6S 5P9","8431-Ouvriers agricoles","Entreprise à propriétaire unique",2,10
Québec,"  Agriculture primaire","Ferme Réjean Beauparlant inc.","Lanoraie, QC J0K 1E0","8431-Ouvriers agricoles",Corporation,2,2
Québec,"  Agriculture primaire","Ferme Réjean Garon et fils Inc.","SAINT-DENIS-DE-LA-BOUTEILLERIE, QC G0L 2R0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Remano inc.","Saint-Flavien, QC G0S 2M0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Renaud et Hélène Giguère et Fils Inc.","ST-JOSEPH-DE-BEAUCE, QC G0S 2V0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme René Gauthier Inc.","St-Irénée, QC G0T 1V0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Rhetaise Inc","Nicolet, QC J3T  1T","8431-Ouvriers agricoles",Corporation,4,7
Québec,"  Agriculture primaire","Ferme Riendeau et Gendron inc.","Coaticook, QC J1A 2S4","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Rivardale Inc.","Princeville, QC G6L 4C8","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Rive Blanche Inc.","SAINT-THURIBE, QC G0A 4H0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Robert Desrosiers et Fils Inc.","Ste-Élisabeth, QC J0K  2J","8431-Ouvriers agricoles",Corporation,1,2
Québec,"  Agriculture primaire","Ferme Robert Séguin et Fils 2005 Inc.","Sainte-Marthe, QC J0P 1W0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Rochalain Inc","ST-ALBERT, QC J0A 1E0","8431-Ouvriers agricoles",Corporation,1,2
Québec,"  Agriculture primaire","Ferme Rocheleau inc.","Pont-Rouge, QC G3H 1C5","8431-Ouvriers agricoles",Corporation,1,2
Québec,"  Agriculture primaire","Ferme Rochon et Frère Inc.","Mirabel, QC J7N 2R9","8431-Ouvriers agricoles",Corporation,4,15
Québec,"  Agriculture primaire","Ferme Rodi inc.","Saint-Paulin, QC J0K 3G0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Rollere Inc","TINGWICK, QC J0A 1L0","8431-Ouvriers agricoles",Partenariat,1,1
Québec,"  Agriculture primaire","Ferme Roneau inc.","SAINT-JEAN-PORT-JOLI, QC G0R 3G0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Rosaire Blais et Fils inc.","Saint-Isidore, QC G0S 2S0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Roua inc.","Saint-Jean-sur-Richelieu, QC J2Y 1H6","8431-Ouvriers agricoles",Corporation,2,2
Québec,"  Agriculture primaire","Ferme Roxsam Inc.","Saint-Lambert-de-Lauzon, QC G0S 2W0","8431-Ouvriers agricoles","Entreprise à propriétaire unique",3,3
Québec,"  Agriculture primaire","FERME ROYALA INC","ST-JOSEPH-DE-BEAUCE, QC G0S 2V0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme RS Boulais inc.","Sainte-Anne-de-Sabrevois, QC J0J 2G0","8431-Ouvriers agricoles","Entreprise à propriétaire unique",1,1
Québec,"  Agriculture primaire","Ferme Ruckstuhl senc","Sainte-Sabine, QC J0J  2B","8431-Ouvriers agricoles",Partenariat,1,1
Québec,"  Agriculture primaire","Ferme Ruel et Fils Inc","SAINT-GERVAIS, QC G0R 3C0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Ryault inc.","St-Modeste, QC G0L 3W0","8431-Ouvriers agricoles",Corporation,2,2
Québec,"  Agriculture primaire","Ferme Saguelait Inc.","La Baie, QC G7B 3N8","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Saindon & Fils Inc.","St-Alexandre-de-Kamouraska, QC G0L 2G0","8431-Ouvriers agricoles","Entreprise à propriétaire unique",1,1
Québec,"  Agriculture primaire","Ferme Samson et fils (1987) S.E.N.C.","FARNHAM, QC J2N 2P9","8431-Ouvriers agricoles",Partenariat,2,8
Québec,"  Agriculture primaire","Ferme Samson et fils (1987) S.E.N.C.","FARNHAM, QC J2N 2P9","8611-Manoeuvres à la récolte",Partenariat,2,4
Québec,"  Agriculture primaire","Ferme Samuel Bérubé Inc.","Sainte-Mélanie, QC J0K 3A0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme SCH Inc.","SAINT-CHARLES-SUR-RICHELIEU, QC J0H 2G0","8431-Ouvriers agricoles","Entreprise à propriétaire unique",1,1
Québec,"  Agriculture primaire","Ferme SDM inc.","Notre-Dame-du-Sacré-Cœur d'issoudun, QC G0S  1","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme SDS Inc.","Wickham, QC J0C  1S","8431-Ouvriers agricoles",Partenariat,2,4
Québec,"  Agriculture primaire","Ferme SDS Inc.","Wickham, QC J0C  1S","8611-Manoeuvres à la récolte",Partenariat,1,3
Québec,"  Agriculture primaire","Ferme Séguin et Frère inc.","Ste-Justine-de-Newton, QC J0P 1T0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Simmabec inc","ST-VALÉRIEN-DE-MILTON, QC J0H 2B0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme SM Phaneuf inc.","Saint-Liboire, QC J0H 1R0","8431-Ouvriers agricoles",Corporation,2,3
Québec,"  Agriculture primaire","Ferme Sofia inc.","SAINT-JOSEPH-DE-KAMOURASKA, QC G0L 3P0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Son'y inc.","VAL-JOLI, QC J1S 0G2","8431-Ouvriers agricoles",Corporation,2,2
Québec,"  Agriculture primaire","Ferme Stéjobec Inc.","SAINT-SYLVÈRE, QC G0Z 1H0","8431-Ouvriers agricoles",Corporation,1,1
Québec,"  Agriculture primaire","Ferme Stéphane Wolfe inc.","ST-JACQUES, QC J0K 2R0","8431-Ouvriers agricoles",Corporation,1,11
Québec,"  Agriculture primaire","Ferme Ste-Sophie Inc","Ste-Sophie-de-Lévrard, QC G0X 3C0","8431-Ouvriers agricoles",Corporation,2,2
