Province/Territory,"Program Stream",Employer,Address,Occupation,"Incorporate Status","Requested LMIAs","Requested Positions"
Ontario,"Low Wage","2549177 Ontario Inc.","Scarborough, ON M1S 3T6",6322-Cooks,Unknown,1,2
Ontario,"Low Wage","2574346 Ontario LTD.","Richmond Hill, ON L4B 3Y4","4214-Early childhood educators and assistants",Unknown,1,1
Ontario,"Low Wage","2678642 Ontario Inc.","Cambridge, ON N1R 3Z8","7612-Other trades helpers and labourers",Unknown,1,1
Ontario,"Low Wage","2703323 Ontario Inc","Scarborough, ON M1B 2G6","1221-Administrative officers",Unknown,1,1
Ontario,"Low Wage","2779571 Ontario Inc.","Smooth Rock Falls, ON P0L 1V0","6314-Customer and information services supervisors",Unknown,1,2
Ontario,"Low Wage","2839105 Ontario Inc.","Brampton, ON L6P 3W4","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Ontario,"Low Wage","7073674 Canada Ltd","Ottawa, ON K1P 5N2","6733-Janitors, caretakers and building superintendents",Unknown,1,1
Ontario,"Low Wage","7186428 Canada Inc. Brule Enterprises","Ottawa, ON K4A  4W","7441-Residential and commercial installers and servicers","Sole Proprietorship",1,1
Ontario,"Low Wage","9924965 Canada Inc","Brampton, ON L6P 2A9","1241-Administrative assistants",Unknown,1,1
Ontario,"Low Wage","A & F Galati Limited","North York, ON M2H 1J8","1221-Administrative officers",Unknown,1,1
Ontario,"Low Wage","Abundant Foods Investment Inc.","North York, ON M3N 1H4","6211-Retail sales supervisors",Unknown,1,2
Ontario,"Low Wage","Accurate Glass Products Inc.","Barrie, ON L4N 7W6","9413-Glass forming and finishing machine operators and glass cutters",Unknown,1,5
Ontario,"Low Wage","AGTA HOME HEALTH CARE SIMCOE COUNTY INC","Barrie, ON L4N 9A8","3011-Nursing co-ordinators and supervisors",Unknown,1,1
Ontario,"Low Wage","Andrew Enofe Real Estate Inc","WOODBRIDGE, ON L4L 0G9","1122-Professional occupations in business management consulting",Unknown,1,1
Ontario,"Low Wage","ANY Group Inc","Toronto, ON M9V 3Y6","1241-Administrative assistants",Unknown,1,1
Ontario,"Low Wage","Bridging Square Inc","Mississauga, ON L4Z 1V9","1241-Administrative assistants",Unknown,1,1
Ontario,"Low Wage","Bullet Freight LTD","Brantford, ON N3T 5L8","7511-Transport truck drivers",Unknown,1,3
Ontario,"Low Wage","Burnbrae Farms Ltd","Lyn, ON K0E 1M0","6315-Cleaning supervisors",Unknown,1,1
Ontario,"Low Wage","Carez Nursing Solutions Inc.","HAMILTON, ON L8E 4V4","3413-Nurse aides, orderlies and patient service associates",Unknown,1,1
Ontario,"Low Wage","CARMA Corp.","Lindsay, ON K9V 4R3","1311-Accounting technicians and bookkeepers",Unknown,1,1
Ontario,"Low Wage","Chibugan Eh Inc.","Mississauga, ON L4Y 4G6","1241-Administrative assistants",Unknown,1,1
Ontario,"Low Wage","Chiyue Food Processing Inc.","CONCORD, ON L4K 1L3","6411-Sales and account representatives - wholesale trade (non-technical)",Unknown,1,1
Ontario,"Low Wage","Citywide Automation Inc.","Woodbridge, ON L4L 4A3","2241-Electrical and electronics engineering technologists and technicians",Unknown,1,1
Ontario,"Low Wage","Clonard Group Inc","Toronto, ON M3J 2G6",7271-Carpenters,Unknown,1,1
Ontario,"Low Wage","Critical Hit Gaming Lounge Inc.","Courtice, ON L1E 2R6","6533-Casino occupations",Unknown,1,1
Ontario,"Low Wage","CSH (Rockcliffe) Inc.","Ottawa, ON K1N 0A2","3413-Nurse aides, orderlies and patient service associates",Unknown,1,1
Ontario,"Low Wage","DGZ ENTERPRISE (GROUP),INC.","Scarborough, ON M1S 3C8","7514-Delivery and courier service drivers",Unknown,1,1
Ontario,"Low Wage","East Toronto Village Children's Centre","Toronto, ON M4E 2Z4","4214-Early childhood educators and assistants",Unknown,1,1
Ontario,"Low Wage","Efren Encarnacion Physiotherapy Professional Corporation","Thornhill, ON L3T 1H4","3414-Other assisting occupations in support of health services",Unknown,1,1
Ontario,"Low Wage","EIDS CONSULTANTS INC.","Mississauga,, ON L5M 2S1","2131-Civil engineers",Unknown,1,1
Ontario,"Low Wage","EXCEL MACHINERY SALES CORPORATION","TECUMSEH, ON N8N 5C6","7311-Construction millwrights and industrial mechanics",Unknown,1,1
Ontario,"Low Wage","F Selim Inc.","Mississauga, ON L5C 4E3","6311-Food service supervisors",Unknown,1,1
Ontario,"Low Wage","Farah Family Solutions Inc.","Toronto, ON M9N 1H4","4212-Social and community service workers",Unknown,1,1
Ontario,"Low Wage","First Choice Beverage Inc.","Mississauga, ON L5T 2T6","9213-Supervisors, food, beverage and associated products processing",Unknown,1,1
Ontario,"Low Wage","Galaxy Home Furnishing Corp.","Mississauga, ON L5T 2S9","1524-Purchasing and inventory control workers",Unknown,1,1
Ontario,"Low Wage","Gamma Immigration Services Canada Inc","Brmpton, ON L6X 0R7","1311-Accounting technicians and bookkeepers",Unknown,1,1
Ontario,"Low Wage","GM TRUCK & TRAILER REPAIR SERVICES INC.","Mississauga, ON L5T 1E4","6221-Technical sales specialists - wholesale trade",Unknown,1,1
Ontario,"Low Wage","H&Y International Trading Inc.","Markham, ON L3R 1A4","2263-Inspectors in public and environmental health and occupational health and safety",Unknown,1,1
Ontario,"Low Wage","Harwash Inc.","Mississauga, ON L5B 0G7","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
Ontario,"Low Wage","Hex IT Solutions Inc.","Mississauga, ON L5N 2X7","2281-Computer network technicians",Unknown,1,1
Ontario,"Low Wage","Incareof Inc","Mississauga, ON L5C 4P9","3413-Nurse aides, orderlies and patient service associates",Unknown,1,1
Ontario,"Low Wage","Infinity Building Solutions Inc.","Georgetown, ON L7G 0H6","6211-Retail sales supervisors",Unknown,1,1
Ontario,"Low Wage","iRestify Inc","Toronto, ON M5C 1C4","0714-Facility operation and maintenance managers",Unknown,1,1
Ontario,"Low Wage","Ivan B. Wallace Ontario Land Surveyor Inc.","Bomanville, ON L1C 4N4","2254-Land survey technologists and technicians",Unknown,1,1
Ontario,"Low Wage","JIC Consultant Limited","Toronto, ON M9M 0A2","1241-Administrative assistants",Unknown,1,1
Ontario,"Low Wage","Kelvin Sales Inc","Brampton, ON L7A 4H4","1241-Administrative assistants",Unknown,1,1
Ontario,"Low Wage","Kohinoor Looms Inc.","Etobicoke, ON M9V 2X4","7611-Construction trades helpers and labourers",Unknown,1,2
Ontario,"Low Wage","lakesview renovations & construction inc.","Brampton, ON L6X 0N3","7294-Painters and decorators (except interior decorators)",Unknown,1,2
Ontario,"Low Wage","London Industrial Group Corporation","london, ON N5Y 3J7","6733-Janitors, caretakers and building superintendents",Unknown,1,1
Ontario,"Low Wage","MADIX GRAPHIC SOLUTIONS","MISSISSAUGA, ON L5T 1H3","1221-Administrative officers",Unknown,1,1
Ontario,"Low Wage","Microstar Biotech Inc","Dundas, ON L9H 6C7","6421-Retail salespersons",Unknown,1,1
Ontario,"Low Wage","Migration Solutions Canada Inc.","Mississauga, ON L5B 3Z6","1411-General office support workers",Unknown,1,1
Ontario,"Low Wage","MISSION CONTROL NOC AND HELPDESK SERVICES","TORONTO, ON M3J 3H7","1241-Administrative assistants",Unknown,1,1
Ontario,"Low Wage","MISSION CONTROL NOC AND HELPDESK SERVICES","TORONTO, ON M3J 3H7","1311-Accounting technicians and bookkeepers",Unknown,1,1
Ontario,"Low Wage","MKR Restaurant Inc","cornwall, ON K6H 2B8","0631-Restaurant and food service managers",Unknown,1,1
Ontario,"Low Wage","NOBLE CARE STAFFING INC","BOWMANVILLE, ON L1C 0N9","3413-Nurse aides, orderlies and patient service associates",Unknown,1,10
Ontario,"Low Wage","Northern Stars Montessori School & Daycare","barrie, ON L4N 4K8","4214-Early childhood educators and assistants",Unknown,1,1
Ontario,"Low Wage","Orange contracting inc.","Richmond Hill, ON L4E 4A1",7281-Bricklayers,Unknown,1,2
Ontario,"Low Wage","PASS PEBC LTD.","Lynden, ON L0R 1T0","7305-Supervisors, motor transport and other ground transit operators",Unknown,1,1
Ontario,"Low Wage","Pollard Windows Inc","Burlington, ON L7R 3Y3","7511-Transport truck drivers",Unknown,1,2
Ontario,"Low Wage","Pro Aire Heating and Cooling Inc","Brampton, ON L7A 5H5","7612-Other trades helpers and labourers",Unknown,1,1
Ontario,"Low Wage","Rebma Transport Inc","Brampton, ON L6X 0L9","1241-Administrative assistants",Unknown,1,1
Ontario,"Low Wage","Redi-Plumbing Inc.","Woodbridge, ON L4H 1K8","7611-Construction trades helpers and labourers",Unknown,1,2
Ontario,"Low Wage","ROADLINE LOGISTICS INC","TORONTO, ON M9C 4V9","7511-Transport truck drivers",Unknown,1,1
Ontario,"Low Wage","Royal SC Ltd","Concord, ON L4K 2P2","9414-Concrete, clay and stone forming operators",Unknown,1,3
Ontario,"Low Wage","SilverEagle Consulting Inc.","Etobicoke, ON M9C 5J1","1241-Administrative assistants",Unknown,1,2
Ontario,"Low Wage","SNP Contracting Services INC","Toronto, ON M9N 1Z4","8612-Landscaping and grounds maintenance labourers",Unknown,1,1
Ontario,"Low Wage","Tangri insurance & Financial  Group Inc","Mississauga, ON L5S 1N6","1221-Administrative officers",Unknown,1,1
Ontario,"Low Wage","The dollar store plus inc","Mississaugh, ON L5L 3R4","6211-Retail sales supervisors",Unknown,1,2
Ontario,"Low Wage","The Royal Apron Inc","Gloucester, ON K1T 0N4","6221-Technical sales specialists - wholesale trade",Unknown,1,1
Ontario,"Low Wage","Totals Inventory Professionals","MISSISSAUGA, ON L4W 5K4","1221-Administrative officers",Unknown,1,1
Ontario,"Low Wage","TRADESTATE INC.","MILTON, ON L9T 6B6","1241-Administrative assistants",Unknown,1,1
Ontario,"Low Wage","Westboro Montessori School Inc","Ottawa, ON K1Z 6X3","4214-Early childhood educators and assistants",Unknown,1,1
Ontario,"Low Wage","Westlife Associates Inc","Tottenham, ON L0G 1W0","6311-Food service supervisors",Unknown,1,2
Ontario,"Low Wage","Windsor Veterinary Professional Corporation","Windsor, ON N8Y 2N8","6563-Pet groomers and animal care workers",Unknown,1,1
Ontario,"Low Wage","Yamato Transport U.S.A., Inc.","MISSISSAUGA, ON L4V 1H3","7514-Delivery and courier service drivers",Unknown,1,1
Ontario,"Primary Agriculture","Pure Flavor Farms Inc","Staples, ON N0P 2J0","8431-General farm workers",Unknown,1,288
Ontario,"Primary Agriculture","Sharon Mushroom Farm","Sharon, ON L0G 1V0","8431-General farm workers",Unknown,1,18
Ontario,"Global Talent Stream","13199517 Canada Inc","Toronto, ON M5X 1C9","2172-Database analysts and data administrators",Unknown,1,1
Ontario,"Global Talent Stream","DHALIWAL TRANSPORTATION INC","BRAMPTON, ON L7A 2Z3","2174-Computer programmers and interactive media developers",Unknown,1,1
Ontario,"Global Talent Stream","Edifian Inc","Etobicoke, ON M8Z 3A8","0213-Computer and information systems managers",Corporation,1,1
Ontario,"Global Talent Stream","Malvi Systems Canada Incorporated","TORONTO, ON M9W 5Z8","2171-Information systems analysts and consultants",Corporation,1,2
Ontario,"Global Talent Stream","RAMP Technology Group Inc.","Markham, ON L3R 5G3","2174-Computer programmers and interactive media developers",Unknown,2,2
Ontario,"Permanent Resident Only","13248020 Canada Inc","Brampton, ON L7A 2L8","1221-Administrative officers",Unknown,1,1
Ontario,"Permanent Resident Only","13616291 Canada Inc.","Brampton, ON L7A 3S6","0016-Senior managers - construction, transportation, production and utilities",Unknown,1,1
Ontario,"Permanent Resident Only","14010094 CANADA INC","Ottawa, ON K1N 9J7","0631-Restaurant and food service managers",Unknown,1,1
Ontario,"Permanent Resident Only","2210310 Ontario Inc.","Milton, ON L9T 5J3","0016-Senior managers - construction, transportation, production and utilities",Unknown,1,1
Ontario,"Permanent Resident Only","2218361 Ontario inc","Toronto, ON M2N 1P5","6311-Food service supervisors",Unknown,1,1
Ontario,"Permanent Resident Only","2589193 ONTARIO INC.","Nepean, ON K2J 4H9","6311-Food service supervisors",Unknown,1,1
Ontario,"Permanent Resident Only","2693908 ONTARIO INC.","Bowmanville, ON L1C 2W4","0632-Accommodation service managers",Unknown,1,1
Ontario,"Permanent Resident Only","2755523 ONTARIO CORPORATION","Barrie, ON L4N 3V7","1241-Administrative assistants",Unknown,1,1
Ontario,"Permanent Resident Only","Auto Realm Inc","London, ON N5W 5V3","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",Unknown,1,1
Ontario,"Permanent Resident Only","Biz Echo First Cut Inc","MILTON, ON L9T 5L8","0112-Human resources managers",Unknown,1,1
Ontario,"Permanent Resident Only","Connect6 Group Inc.","Toronto, ON M3C 1V9","0124-Advertising, marketing and public relations managers",Unknown,1,1
Ontario,"Permanent Resident Only","CRYSTAL EDGE CARE","Corunna, ON N0N 1G0","0013-Senior managers - financial, communications and other business services",Unknown,1,1
Ontario,"Permanent Resident Only","CRYSTAL EDGE CARE","Corunna, ON N0N 1G0","0014-Senior managers - health, education, social and community services and membership organizations",Unknown,1,1
Ontario,"Permanent Resident Only","E2C ABROAD INC.","MISSISSAUGA, ON L4W 4Z3","1241-Administrative assistants",Unknown,1,1
Ontario,"Permanent Resident Only","FAZ INC.","MISSISSAUGA, ON L5N 2Y5","0013-Senior managers - financial, communications and other business services",Unknown,1,1
Ontario,"Permanent Resident Only","Havas Canada Holdings Inc.","Toronto, ON M5V 1T1","1123-Professional occupations in advertising, marketing and public relations",Unknown,1,1
Ontario,"Permanent Resident Only","Homelife G1 Realty Inc","Brampton, ON L6R 3J5","1241-Administrative assistants",Unknown,1,1
Ontario,"Permanent Resident Only","Hunter Express Ltd.","Brampton, ON L6T 1A7","0016-Senior managers - construction, transportation, production and utilities",Unknown,1,1
Ontario,"Permanent Resident Only","Jay Kali Inc.","Minden, ON K0M 2K0","6311-Food service supervisors",Unknown,1,1
Ontario,"Permanent Resident Only","JBH Truck Centre Ltd.","Brampton, ON L6T 1A7","0016-Senior managers - construction, transportation, production and utilities",Unknown,1,1
Ontario,"Permanent Resident Only","JG GROUP INC.","Mississauga, ON L5T 1E7","1311-Accounting technicians and bookkeepers",Unknown,2,2
Ontario,"Permanent Resident Only","JG GROUP INC.","Mississauga, ON L5T 1E7","5241-Graphic designers and illustrators",Unknown,1,1
Ontario,"Permanent Resident Only","KIDTOPIA CHILD CARE CENTRE INC.","Mississauga, ON L5N 2X7","4214-Early childhood educators and assistants",Unknown,1,1
Ontario,"Permanent Resident Only","Lakes of Muskoka Cottage Brewery","Bracebridge, ON P1L 1R1","9213-Supervisors, food, beverage and associated products processing",Unknown,1,1
Ontario,"Permanent Resident Only","M633 Hospitality Corp","Toronto, ON M5V 2A2","0631-Restaurant and food service managers",Unknown,1,1
Ontario,"Permanent Resident Only","North York Endoscopy Centre Corporation","Toronto, ON M3J 2C5","1243-Medical administrative assistants",Unknown,1,1
Ontario,"Permanent Resident Only","Polythene Products Canada Ltd.","Mississauga, ON L5S 1E7","1311-Accounting technicians and bookkeepers",Unknown,1,1
Ontario,"Permanent Resident Only","RCSPL CANADA INC.","Mississauga, ON L4T 4E5","6314-Customer and information services supervisors",Unknown,1,1
Ontario,"Permanent Resident Only","RJ31 SERVICES INC.","BRAMPTON, ON L6Y 0P8","1223-Human resources and recruitment officers",Unknown,1,1
Ontario,"Permanent Resident Only","RJ31 SERVICES INC.","BRAMPTON, ON L6Y 0P8","1241-Administrative assistants",Unknown,1,1
Ontario,"Permanent Resident Only","Solar Provider Group Inc.","Toronto, ON M6K 0C7","0013-Senior managers - financial, communications and other business services",Unknown,1,1
Ontario,"Permanent Resident Only","Tanush Transport Inc","North York, ON M9M 3B4","1311-Accounting technicians and bookkeepers",Unknown,1,1
Ontario,"Permanent Resident Only","TOWNCRIER COMMUNICATIONS INC.","KITCHENER, ON N2K 0E4","0013-Senior managers - financial, communications and other business services",Unknown,1,1
Ontario,"Permanent Resident Only","Wufeng Group Corp.","North York, ON M2N 1R1","0016-Senior managers - construction, transportation, production and utilities",Unknown,1,1
Manitoba,"High Wage","10152858 Manitoba Ltd.","WINNIPEG, MB R3C 2B2","0015-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1
Manitoba,"High Wage","Berry's Services inc.","Winnipeg, MB R3B 2X2","6731-Light duty cleaners",Unknown,1,1
Manitoba,"High Wage","DIC Construction Inc.","Winnipeg, MB R3Y 0V3","1123-Professional occupations in advertising, marketing and public relations",Unknown,1,1
Manitoba,"High Wage","FAST FLEET SOLUTIONS LTD.","WINNIPEG, MB R2R 0Z9","6731-Light duty cleaners",Unknown,1,1
Manitoba,"High Wage","Genuwine Cellars Inc.","Winnipeg, MB R2C 2Z2","6221-Technical sales specialists - wholesale trade",Unknown,1,1
Manitoba,"High Wage","Penn-co Construction Canada (2003) Ltd.","Blumenort, MB R0A 0C0","2231-Civil engineering technologists and technicians",Unknown,1,1
Manitoba,"High Wage","Sunhope Health Town Co., Ltd.","Winnipeg, MB R3J 0Z3","3232-Practitioners of natural healing",Unknown,1,1
Manitoba,"High Wage","SWARAJ PRINJA CONSULTANCY CANADA INC","WINNIPEG, MB R2R 0M5","1311-Accounting technicians and bookkeepers",Unknown,1,2
Manitoba,"High Wage","Up In Sky Inc.","WINNIPEG, MB R3W 0G4","6211-Retail sales supervisors",Unknown,1,1
Manitoba,"Low Wage","10089206 Manitoba LTD","Dauphin, MB R7N 3H4",6611-Cashiers,Unknown,1,1
Manitoba,"Low Wage","4091019 manitoba Ltd. o/a Subway Thompson","Thompson, MB R8N 0M3","6311-Food service supervisors",Unknown,1,1
Manitoba,"Low Wage","4091019 manitoba Ltd. o/a Subway Thompson","Thompson, MB R8N 0M3","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Manitoba,"Low Wage","7216247 MANITOBA LTD","WINNIPEG, MB R3P 2M4","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Manitoba,"Low Wage","7542497 MANITOBA LTD.","WINNIPEG, MB R3T 5L1","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Manitoba,"Low Wage","CH HEALTH & HOME CARE SERVICES","Winnipeg, MB R3B 1E4","3413-Nurse aides, orderlies and patient service associates",Unknown,1,2
Manitoba,"Low Wage","CROSSROADS GROCERY 274 LTD","SOMERSET, MB R0G 2L0","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Unknown,1,1
Manitoba,"Low Wage","G S Homes Ltd","West Saint Paul, MB R4A 5A4","7284-Plasterers, drywall installers and finishers and lathers",Unknown,1,3
Manitoba,"Low Wage","INS Transport LTD","Rural Municipality of Rosser, MB R0H 1E0","7622-Railway and motor transport labourers",Unknown,1,2
Manitoba,"Low Wage","Jake & M Transport Inc","Kleefeld, MB R0A 0V1","7511-Transport truck drivers",Unknown,1,3
Manitoba,"Low Wage","The Happy Plate Inc","Rathwell, MB R0G 1S0","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,3
Manitoba,"Permanent Resident Only","D & W Logistics Ltd.","Winnipeg, MB R3Y 0N5","1241-Administrative assistants",Unknown,1,1
Saskatchewan,"Low Wage","101222051 Saskatchewan Ltd.","Moose Jaw, SK S6J 1M6","1241-Administrative assistants",Unknown,1,1
Saskatchewan,"Low Wage","Afzal Tirmzi & Sons Transport Limited","Saskatoon, SK S7R 0L4","7514-Delivery and courier service drivers",Unknown,1,2
Saskatchewan,"Low Wage","Babbar Transport Inc","REGINA, SK S0G 3Z0","1241-Administrative assistants",Unknown,1,2
Saskatchewan,"Low Wage","Babbar Transport Inc","REGINA, SK S0G 3Z0",1525-Dispatchers,Unknown,1,2
Saskatchewan,"Low Wage","Ben Couriers","Regina, SK S4W 0H1","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,1
Saskatchewan,"Low Wage","Cindy Quinton Holdings Ltd.","Melfort, SK S0E 1A0",6332-Bakers,Unknown,1,1
Saskatchewan,"Low Wage","Cindy Quinton Holdings Ltd.","Melfort, SK S0E 1A0","6622-Store shelf stockers, clerks and order fillers",Unknown,1,1
Saskatchewan,"Low Wage","Cindy Quinton Holdings Ltd.","Melfort, SK S0E 1A0","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,8
Saskatchewan,"Low Wage","Fon Business Ventures Corp","Saskatoon, SK S7N 1Y6","6731-Light duty cleaners",Unknown,1,2
Saskatchewan,"Low Wage","Jack's Pizza Ltd.","Unity, SK S0K 4L0","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
Saskatchewan,"Low Wage","Macaranas Cleaning Ltd","Regina, SK S4N 5A7","6731-Light duty cleaners",Unknown,1,1
Saskatchewan,"Primary Agriculture","Zosel Tree Farm","PLEASANTDALE, SK S0K 3H0","8432-Nursery and greenhouse workers",Unknown,1,4
Alberta,"High Wage","10093998 Canada inc","calgary, AB T3J 0Y5","1221-Administrative officers",Unknown,1,1
Alberta,"High Wage","1141210 ALBERTA LTD.","CALGARY, AB T2P 1A5","2174-Computer programmers and interactive media developers",Unknown,1,2
Alberta,"High Wage","1230152 Alberta Ltd.","Calgary, AB T2V 4L1","4163-Business development officers and marketing researchers and consultants",Unknown,1,1
Alberta,"High Wage","1842564 Alberta Ltd.","St Albert, AB T8N 3W2","1221-Administrative officers",Unknown,1,1
Alberta,"High Wage","2174779 Alberta Ltd.","Calgary, AB T3J 0J8","7452-Material handlers",Unknown,1,1
Alberta,"High Wage","2221766 Alberta Ltd.","Edmonton, AB T6N 1B6","5241-Graphic designers and illustrators",Unknown,1,1
Alberta,"High Wage","2376977 ALBERTA LTD.","Calgary, AB T2R 0K1","0601-Corporate sales managers",Unknown,1,1
Alberta,"High Wage","2507245 ALBERTA LTD","EDMONTON, AB T6W 4X6","1221-Administrative officers",Unknown,1,1
Alberta,"High Wage","Avanti Legacy Inc.","Calgary, AB T3J 0Z7","1221-Administrative officers",Unknown,1,1
Alberta,"High Wage","Big Project Investments Ltd","Calgary, AB T2P 3T1","1241-Administrative assistants",Unknown,1,1
Alberta,"High Wage","Blue Horse Transportation  Ltd.","Calgary, AB T3J 0Y9","7511-Transport truck drivers",Unknown,1,1
Alberta,"High Wage","Building Depot Supply Ltd","Edmonton, AB T6B 2P4","7511-Transport truck drivers",Unknown,1,3
Alberta,"High Wage","CALGARY DRYWALL LTD.","CHESTERMERE, AB T1X 0B4","7611-Construction trades helpers and labourers",Unknown,1,2
Alberta,"High Wage","Canadian Heavy Truck Solutions Inc.","Rockyview County, AB T1X 0K3","1241-Administrative assistants",Unknown,1,1
Alberta,"High Wage","Central Protection Services Inc.","Edmonton, AB T6E 6A4","1311-Accounting technicians and bookkeepers",Unknown,1,1
Alberta,"High Wage","CIVIL CONSTRUCTION SOLUTION LTD.","Edmonton, AB T5J 3S9","2264-Construction inspectors",Unknown,1,1
Alberta,"High Wage","Dreamline Drywall Ltd.","CALGARY, AB T3N 1A8",7271-Carpenters,Unknown,1,1
Alberta,"High Wage","Dynatech Systems Inc.","Calgary, AB T2P 0J4","0013-Senior managers - financial, communications and other business services",Unknown,1,1
Alberta,"High Wage","Ecostone Construction LTD","Rocky View County, AB T1Z 0B8","7282-Concrete finishers",Unknown,1,2
Alberta,"High Wage","Epsilon Environmental Solutions Inc.","Calgary, AB T2Z 1J2","7372-Drillers and blasters - surface mining, quarrying and construction",Unknown,1,1
Alberta,"High Wage","Eternal cabinetry inc.","Edmonton, AB T6N 1B2","1221-Administrative officers",Unknown,1,1
Alberta,"High Wage","FAAB Consultants Inc","Calgary, AB T3N 1K7","0124-Advertising, marketing and public relations managers",Unknown,1,1
Alberta,"High Wage","G & D Trucking Ltd.","Calgary, AB T3N 1H1","1221-Administrative officers",Unknown,1,1
Alberta,"High Wage","GAYATRI HOLDINGS MEDICINE HAT B INC.","MEDICINE HAT, AB T1A 8C1","1311-Accounting technicians and bookkeepers",Unknown,1,1
Alberta,"High Wage","Henry C.D Carpenter Inc.","Calgary, AB T3J 1V2",7271-Carpenters,Unknown,1,3
Alberta,"High Wage","J&J Logistic Ltd","Calgary, AB T3J 0W2","7511-Transport truck drivers",Unknown,1,1
Alberta,"High Wage","Legacy Immigration Services","BEAUMONT, AB T4X 2A2","1221-Administrative officers",Unknown,1,1
Alberta,"High Wage","Legacy Immigration Services","BEAUMONT, AB T4X 2A2","1311-Accounting technicians and bookkeepers",Unknown,1,1
Alberta,"High Wage","LOTUS CREATIVE SOLUTIONS LTD.","Edmonton, AB T6N 1B4","5241-Graphic designers and illustrators",Unknown,1,1
Alberta,"High Wage","RIVERA HOMES LTD","Edmonton, AB T6B 3G1","1221-Administrative officers",Unknown,1,1
Alberta,"High Wage","RIVERA HOMES LTD","Edmonton, AB T6B 3G1","1311-Accounting technicians and bookkeepers",Unknown,1,1
Alberta,"High Wage","Sandhu Transportation Ltd","Rocky View County, AB T1X 0K1","1311-Accounting technicians and bookkeepers",Unknown,1,1
Alberta,"High Wage","SILVER FREIGHT TRUCKING INC.","Calgary, AB T3J 0B6","1221-Administrative officers",Unknown,1,1
Alberta,"High Wage","SUNORA FOODS","CALGARY, AB T3A 0X9","1111-Financial auditors and accountants",Unknown,1,1
Alberta,"High Wage","SUNORA FOODS","CALGARY, AB T3A 0X9","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",Unknown,1,1
Alberta,"High Wage","SUPER 1 CONSTRUCTIONS LTD.","CALGARY, AB T3J 2C8","7611-Construction trades helpers and labourers",Unknown,1,2
Alberta,"High Wage","Super Services Corp","EDMONTON, AB T6B 3J4","1221-Administrative officers",Unknown,1,1
Alberta,"High Wage","UPVIEW CONSTRUCTION & MANAGEMENT LTD.","CALGARY, AB T2E 2M3","1123-Professional occupations in advertising, marketing and public relations",Unknown,1,1
Alberta,"High Wage","Waymaker Creative Services Inc.","Edmonton, AB T6T 1E2","1123-Professional occupations in advertising, marketing and public relations",Unknown,1,2
Alberta,"High Wage","WOODFELLAS CONSTRUCTION LTD.","Calgary, AB T3J 0B4","1221-Administrative officers",Unknown,1,1
Alberta,"High Wage","ZM Auto Group Limited","Edmonton, AB T6R 3B2","0114-Other administrative services managers",Unknown,1,1
Alberta,"Low Wage","101145697 Saskatchewan Ltd.","Calgary, AB T2A 2L7",6611-Cashiers,Unknown,1,1
Alberta,"Low Wage","1278844 ALBERTA LTD","CALGARY, AB T3N 1L3","6733-Janitors, caretakers and building superintendents",Unknown,1,1
Alberta,"Low Wage","1303831 Alberta Ltd.","Calgary, AB T2X 4G5",7271-Carpenters,Unknown,1,1
Alberta,"Low Wage","2226802 Alberta LTD.","Calgary, AB T3J 1Y6","7611-Construction trades helpers and labourers",Unknown,1,1
Alberta,"Low Wage","2281313 Alberta Ltd.","Edmonton, AB T5K 0L5",6322-Cooks,Unknown,1,1
Alberta,"Low Wage","2382399 Alberta Inc.","Calgary, AB T2J 0P5","6311-Food service supervisors",Unknown,1,1
Alberta,"Low Wage","2382399 Alberta Inc.","Calgary, AB T2J 0P5",6322-Cooks,Unknown,1,1
Alberta,"Low Wage","2398211 Alberta LTD","Calgary, AB T2G 0T3","0621-Retail and wholesale trade managers",Unknown,1,1
Alberta,"Low Wage","A&L electrical services ltd.","EDMONTON, AB T6X 1S8","1241-Administrative assistants",Unknown,1,1
Alberta,"Low Wage","ACONNECT INC.","Calgary, AB T2N 2B6","1241-Administrative assistants",Unknown,1,1
Alberta,"Low Wage","Amazing Duo Cleaning Services","Calgary, AB T1Y 4W8","6731-Light duty cleaners",Unknown,1,2
Alberta,"Low Wage","ARC PLUMBING INC.","airdrie, AB T4A 1W9",7251-Plumbers,Unknown,1,1
Alberta,"Low Wage","Belvent Manufacturing Ltd.","Edmonton, AB T5H 3P7","9416-Metalworking and forging machine operators",Unknown,1,3
Alberta,"Low Wage","Blue Rock Construction Ltd.","Edmonton, AB T6T 1W9","1241-Administrative assistants",Unknown,1,1
