Province/Territoire,"Volet du programme",Employeur,Adresse,"Profession ","Incorporer le statut","EIMT demandes","Postes demandes"
Alberta,"     Haut salaire","Tracy C Brown Professional Corporation","Edmonton, AB T6H 5G8","4112-Avocats (partout au Canada) et notaires (au Québec)",Inconnu,1,1
Alberta,"     Haut salaire","Uniques Telecom Corp.","Calgary, AB T3G 4H1","0711-Directeurs de la construction",Inconnu,1,1
Alberta,"     Haut salaire","Willow Creek Organic Grain Company Incorporated","Wheatland County, AB T1P 0R9","5241-Designers graphiques et illustrateurs",Inconnu,1,1
Alberta,"   Bas salaire","1327002 Alberta Ltd","Chestermere, AB T1X 1S3","6562-Esthéticiens, électrolystes et personnel assimilé",Inconnu,1,1
Alberta,"   Bas salaire","1609673 AB Ltd.","Medicine Hat, AB T1A 1Z8","0631-Directeurs de la restauration et des services alimentaires",Inconnu,1,1
Alberta,"   Bas salaire","1671701 Alberta Ltd","Calgary, AB T2N 4V8",6322-Cuisiniers,Inconnu,1,1
Alberta,"   Bas salaire","1730496 Alberta Ltd","Fort McMurray, AB T9H 4V8","6421-Vendeurs - commerce de détail",Inconnu,1,2
Alberta,"   Bas salaire","1743085 alberta ltd","Calgary, AB T3K 0S2","6513-Serveurs d'aliments et de boissons",Inconnu,1,2
Alberta,"   Bas salaire","1743085 alberta ltd","Calgary, AB T3K 0S2","6525-Réceptionnistes d'hôtel",Inconnu,1,3
Alberta,"   Bas salaire","1743085 alberta ltd","Calgary, AB T3K 0S2","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Alberta,"   Bas salaire","1743085 alberta ltd","Calgary, AB T3K 0S2","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Inconnu,1,4
Alberta,"   Bas salaire","1778105 Alberta Ltd","Calgary, AB T2G 2A4","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Alberta,"   Bas salaire","1812598 Alberta ltd","Drayton Valley, AB T7A 1S2","6311-Superviseurs des services alimentaires",Inconnu,1,1
Alberta,"   Bas salaire","1829677 ALBERTA LIMITED","RAYMOND, AB T0K 2S0",6322-Cuisiniers,Inconnu,1,1
Alberta,"   Bas salaire","1946395 Alberta Inc.","Lethbridge, AB T1J 3H6","6211-Superviseurs des ventes - commerce de détail",Inconnu,1,2
Alberta,"   Bas salaire","1963952 Alberta Ltd.","Vermilion,, AB T9X 1A4","1241-Adjoints administratifs",Inconnu,1,1
Alberta,"   Bas salaire","1973726 ALBERTA LTD.","Calgary, AB T2X 4V8",7271-Charpentiers-menuisiers,Inconnu,1,1
Alberta,"   Bas salaire","2118913 Alberta Inc.","Calgary, AB T3P 0H7","1241-Adjoints administratifs",Inconnu,1,1
Alberta,"   Bas salaire","2138154 ALBERTA INC.","Edmonton, AB T5E 5R8","6311-Superviseurs des services alimentaires",Inconnu,1,1
Alberta,"   Bas salaire","2171449 Alberta Ltd","Edmonton, AB T6X 0J4","6311-Superviseurs des services alimentaires",Inconnu,1,2
Alberta,"   Bas salaire","2171449 Alberta Ltd","Edmonton, AB T6X 0J4",6322-Cuisiniers,Inconnu,1,2
Alberta,"   Bas salaire","2171449 Alberta Ltd","Edmonton, AB T6X 0J4","6525-Réceptionnistes d'hôtel",Inconnu,1,1
Alberta,"   Bas salaire","2192529 Alberta Ltd.","Edmonton, AB T6E 6T3",6322-Cuisiniers,Inconnu,1,1
Alberta,"   Bas salaire","2263264 Alberta Ltd","Calgary, AB T2G 0A3","6211-Superviseurs des ventes - commerce de détail",Inconnu,1,1
Alberta,"   Bas salaire","2314301 Alberta Ltd.","Edmonton, AB T6H 2K5","8255-Entrepreneurs et superviseurs des services de l'aménagement paysager, de l'entretien des terrains et de l'horticulture",Inconnu,1,7
Alberta,"   Bas salaire","2314301 Alberta Ltd.","Edmonton, AB T6H 2K5","8612-Manoeuvres en aménagement paysager et en entretien des terrains",Inconnu,1,13
Alberta,"   Bas salaire","2386102 Alberta Ltd.","Cochrane, AB T4C 2N1","6311-Superviseurs des services alimentaires",Inconnu,1,2
Alberta,"   Bas salaire","A.S.K. Courier Express Corp.","Edmonton, AB T5L 2Y6","1221-Agents d'administration",Inconnu,1,1
Alberta,"   Bas salaire","CA-EX Express Ltd.","Calgary, AB T1Y 7G4","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",Inconnu,1,1
Alberta,"   Bas salaire","Carlson Roberts LLP","Drayton Valley, AB T7A 1S3","1311-Techniciens en comptabilité et teneurs de livres",Inconnu,1,2
Alberta,"   Bas salaire","Chemazone Inc.","Leduc, AB T9E 0H3","2221-Technologues et techniciens en biologie",Inconnu,1,1
Alberta,"   Bas salaire","City Furniture GP Ltd","Grande Prairie, AB T8V 4K5",7452-Manutentionnaires,Inconnu,1,1
Alberta,"   Bas salaire","CRAVINGS MARKET RESTAURANT INC.","Calgary, AB T2H 0X6",6322-Cuisiniers,Inconnu,1,2
Alberta,"   Bas salaire","Deep Clean Maintenance Ltd","Edmonton, AB T5J 3C8","6315-Surveillants des services de nettoyage",Inconnu,1,1
Alberta,"   Bas salaire","Elite Construction & Staffing Ltd","Edmonton, AB T5H 2M2","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,5
Alberta,"   Bas salaire","Feel Like Talking Connections Ltd","EDMONTON, AB T6N 1C6","6421-Vendeurs - commerce de détail",Inconnu,2,2
Alberta,"   Bas salaire","Frank Driving School Ltd.","Calgary, AB T1X 0M7","4216-Autres instructeurs",Inconnu,1,2
Alberta,"   Bas salaire","Grewal Immigration Services Ltd.","EDMONTON, AB T6B 3S3","7513-Chauffeurs de taxi, chauffeurs de limousine et chauffeurs",Inconnu,1,1
Alberta,"   Bas salaire","Hi-Flyer Foods (Canada) Inc.","Calgary, AB T3B 6K3",6322-Cuisiniers,Inconnu,1,1
Alberta,"   Bas salaire","HM Logistics Inc.","Edmonton, AB T6H 1V1","7514-Chauffeurs-livreurs - services de livraison et de messagerie",Inconnu,1,3
Alberta,"   Bas salaire","Hy-Tek Computer Sales and Service Ltd.","Rocky Mountain House, AB T4T 1J6","2282-Agents de soutien aux utilisateurs",Inconnu,1,1
Alberta,"   Bas salaire","Janice Ayotte Professional Corporation","Edmonton, AB T5N 3W6","4211-Techniciens juridiques et personnel assimilé",Inconnu,1,1
Alberta,"   Bas salaire","Kanas Holdings Corporation","Calgary, AB T2H 1J3","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,5
Alberta,"   Bas salaire","Mayjorad Pharmaceuticals Inc.","Forth McMurray, AB T9H 2J9","1241-Adjoints administratifs",Inconnu,1,1
Alberta,"   Bas salaire","Mountain View Precast Ltd.","Fort Macleod, AB T0L 0Z0","9414-Opérateurs de machines dans le façonnage et la finition des produits en béton, en argile ou en pierre",Inconnu,1,3
Alberta,"   Bas salaire","Navigation Immigration Service","Calgary, AB T3J 0K2","1241-Adjoints administratifs",Inconnu,1,1
Alberta,"   Bas salaire","NDEH Limited Partnership","High Level, AB T0H 1Z0",6512-Barmans/barmaids,Inconnu,1,1
Alberta,"   Bas salaire","Prestige Construction and Contracting Inc.","Spruce Grove, AB T7X 3R9","7441-Personnel d'installation, d'entretien et de réparation d'équipement résidentiel et commercial",Inconnu,1,1
Alberta,"   Bas salaire","Site2gym BC Ltd","Calgary, AB T2G 0C7","5254-Animateurs et responsables de programmes de sports, de loisirs et de conditionnement physique",Inconnu,1,1
Alberta,"   Bas salaire","SN9 LTD.","EDMONTON, AB T6T 0K9","6211-Superviseurs des ventes - commerce de détail",Inconnu,1,1
Alberta,"   Bas salaire","Sodesky Services Inc.","Bon Accord, AB T0A 0K0","1241-Adjoints administratifs",Inconnu,1,1
Alberta,"   Bas salaire","Sodesky Services Inc.","Bon Accord, AB T0A 0K0","4412-Aides familiaux résidents, aides de maintien à domicile et personnel assimilé",Inconnu,1,2
Alberta,"   Bas salaire","Yatin's Kitchen Inc.","Wetaskiwin, AB T9A 0S8","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","0983062 BC LTD","Port Coquitlam, BC V3C 0G1","6211-Superviseurs des ventes - commerce de détail",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","1141830 BC Ltd","PARKSVILLE, BC V9P  1T","0651-Directeurs du service à la clientèle et des services personnels, n.c.a.",Corporation,1,1
Colombie-Britannique,"     Haut salaire","12206889 Canada Inc.","Surrey, BC V3W 2P2","1241-Adjoints administratifs",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","British Colombia Frozen Foods Ltd.","Mission, BC V2V 4H7","0212-Directeurs des services d'architecture et de sciences",Inconnu,1,2
Colombie-Britannique,"     Haut salaire","British Colombia Frozen Foods Ltd.","Mission, BC V2V 4H7","7311-Mécaniciens de chantier et mécaniciens industriels",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","British Colombia Frozen Foods Ltd.","Mission, BC V2V 4H7","7312-Mécaniciens d'équipement lourd",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","City of Williams Lake","Williams Lake, BC V2G  1N","2233-Technologues et techniciens en génie industriel et en génie de fabrication",Corporation,1,1
Colombie-Britannique,"     Haut salaire","Harpar Restaurants Inc","Surrey, BC V4N 0X8","0631-Directeurs de la restauration et des services alimentaires",Inconnu,1,2
Colombie-Britannique,"     Haut salaire","IRACA Construction Services Corp.","West Vancouver, BC V7T 1B8","2231-Technologues et techniciens en génie civil",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","JY BEAUTY LTD.","Burnaby, BC V5J 3J1","0651-Directeurs du service à la clientèle et des services personnels, n.c.a.",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Kerr Construction Inc","Vancouver, BC V6P 6G2",7271-Charpentiers-menuisiers,Inconnu,1,1
Colombie-Britannique,"     Haut salaire","MARVEL PACIFIC DEVELOPMENTS LTD","SURREY, BC V3S 2Z8","7241-Électriciens (sauf électriciens industriels et de réseaux électriques)",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","MAYESON VENTURES LTD.","COQUITLAM, BC V3B 5R5","0621-Directeurs - commerce de détail et de gros",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","MUNN ENTERPRISES LTD.","Vancouver, BC V5T 1Y8","1311-Techniciens en comptabilité et teneurs de livres",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Newville Drywall Ltd.","Surrey, BC V3V 1V5","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",Inconnu,1,2
Colombie-Britannique,"     Haut salaire","Panesar Kitchen Cabinets Ltd.","Surrey, BC V3V 1Y2",7271-Charpentiers-menuisiers,Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Quolus Construction Services Ltd.","Delta, BC V4G 1H2",7271-Charpentiers-menuisiers,Inconnu,1,1
Colombie-Britannique,"     Haut salaire","S.H.C Management Group","Vancouver, BC V5N 2T6","2241-Technologues et techniciens en génie électronique et électrique",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Sana Faheem Advertising Ltd.","Burnaby, BC V5J 3J1","0124-Directeurs de la publicité, du marketing et des relations publiques",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Sedgman Canada Limited","Vancouver, BC V6C 2T6","0016-Cadres supérieurs - construction, transport, production et services d'utilité publique",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","START SMART BUSINESS SOLUTIONS INC.","Maple Ridge, BC V2X 3J5","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Stonehelm Construction Ltd.","Langley, BC V2Y 1Z2",7271-Charpentiers-menuisiers,Inconnu,1,10
Colombie-Britannique,"     Haut salaire","True North Labour Inc.","Burnaby, BC V5C 6N3",7271-Charpentiers-menuisiers,Inconnu,1,1
Colombie-Britannique,"     Haut salaire","VELOCITY MAINTENANCE INC.","Surrey, BC V3S 1P5","6315-Surveillants des services de nettoyage",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","0982071 BC Ltd.","Thornhill, BC V8G 4P3","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","1174278 bc ltd","Vancouver, BC V5L 3Y2",6322-Cuisiniers,Inconnu,1,1
Colombie-Britannique,"   Bas salaire","1196746 BC Ltd","Surrey, BC V3W 1H8","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",Inconnu,2,2
Colombie-Britannique,"   Bas salaire","1197667 B.C. LTD","Vancouver, BC V6K 2G9",6322-Cuisiniers,Inconnu,1,1
Colombie-Britannique,"   Bas salaire","445521 BC Ltd. DBA Baci Restaurant","Burnaby, BC V5C 2H5","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","ABLE Developmental Clinic Inc.","Surrey, BC V3R 9K2","1241-Adjoints administratifs",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","CrossRoads Brewing & Distillery Ltd","Prince George, BC V2L 1R7",6322-Cuisiniers,Inconnu,1,5
Colombie-Britannique,"   Bas salaire","GSG Foods Inc.","Vancouver, BC V5X 3H1","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",Inconnu,2,2
Colombie-Britannique,"   Bas salaire","Island Glass & Mirror Ltd.","Richmond, BC V7A 5J1","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","J.T Construction Ltd","Surrey, BC V3S 2Y5","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,2
Colombie-Britannique,"   Bas salaire","Jeff Levy Investments Ltd","Cranbrook, BC V1C 3S8","1521-Expéditeurs et réceptionnaires",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","JS Distributions Inc.","Vancouver, BC V5S 3E3","1241-Adjoints administratifs",Inconnu,2,2
Colombie-Britannique,"   Bas salaire","Kung Fu Tea Vancouver Ltd","Vancouver, BC V5Y 0G8","6311-Superviseurs des services alimentaires",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","LAPIS INVESTMENT LTD.","Fort St. John, BC V1J 7G4","6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",Inconnu,1,2
Colombie-Britannique,"   Bas salaire","NIYA FREIGHT & LOGISTICS Inc.","Chilliwack, BC V2P 2P2","6221-Spécialistes des ventes techniques - commerce de gros",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Pine Profiles Inc","Creston, BC V0B 1G0","9614-Manoeuvres dans le traitement des pâtes et papiers et la transformation du bois",Inconnu,1,5
Colombie-Britannique,"   Bas salaire","Rahelu Plumbing & Heating Ltd.","Surrey, BC V3W 0A6",7251-Plombiers,Inconnu,1,2
Colombie-Britannique,"   Bas salaire","Rodel Consultancy Services Ltd.","Surrey, BC V3V 8C9","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Rose Persian Cuisine Ltd.","West Vancouver, BC V7V 1J3","6513-Serveurs d'aliments et de boissons",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Rutland Glass (1994) Ltd.","Kelowna, BC V1X 1W9","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Stonehelm Construction Ltd.","Langley, BC V2Y 1Z2","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,3
Colombie-Britannique,"   Bas salaire","Western Canada Remarketing Inc","DELTA, BC V3M 6V5","1314-Estimateurs et évaluateurs",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Zinetti Food Products Ltd","Surrey, BC V3S 5P1","9461-Opérateurs de machines et de procédés industriels dans la transformation des aliments, des boissons et des produits connexes",Inconnu,1,1
Colombie-Britannique,"  Agriculture primaire","1320301 B.C. Ltd","Penticton, BC V2A 8T3","8431-Ouvriers agricoles",Inconnu,1,4
Colombie-Britannique,"  Talent mondial","H&M WESTERN TRADING INC.","West Vancouver, BC V7V 2A8","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",Inconnu,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire"," Moxie Pictures, Inc.","Beverly Hills CA, 90211","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé","Entreprise à propriétaire unique",1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","A Fresh Face in Hell","Seattle, 98122","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Caviar LA, LLC","Los Angeles, CA, 90028","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire",Gravy,"West Hollywood, CA, 90046","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Hungry Man","New York, 10011","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Incorporé,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Interrogate Films","Los Angeles, 90045","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Incorporé,2,2
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Jojax LLC","VENICE, 90219","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Merman Branded, LLC","El Segundo  CA, 90245","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Mirada LLC","Los Angeles, 90028","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé","Entreprise à propriétaire unique",1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Morton Jankel Zander, Inc","Los Angeles, CA, 90064","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Pretty Bird Pictures, Inc.","Culver City, 90232","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,2,2
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Psyop Productions, LLC","NEW YORK, 10013","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Pulse Films","Los Angeles, 90291","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Incorporé,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire",Reverie,"Los Angeles CA, 90038","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,3,3
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Somesuch Inc.","Venice, CA, 90291","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Stink LLC","Culver City, 90232","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,3,3
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Tool of North America","Santa Monica, 90404","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
Notes:,,,,,,,
"1. Tous les renseignements utilisés dans la présente publication proviennent du Système d'étude d'impact sur le marché du travail (SEIMT) d'Emploi et Développement social Canada.",,,,,,,
"2. Cette liste exclut tous les informations personnelles, tels que le nom des employeurs des fournisseurs de soins à domicile ou les noms d'entreprises qui incluent des noms personnels. Pour cette raison, cette liste est incomplète et ne contient pas tous les employeurs qui ont soumis ou obtenu une EIMT. Si un employeur souhaite communiquer avec EDSC concernant l'exactitude de leur information, prière de communiquer au NA-TFWP-PTET@hrsdc-rhdcc.gc.ca.  ",,,,,,,
"3. Les noms des employeurs sont entrés manuellement dans le Système et peuvent faire l’objet d’erreurs dans la saisie de donnée.           ",,,,,,,
" 4. Le système de Classification nationale des professions (CNP) 2011, est utilisé depuis novembre 2016. Avant novembre 2016, les professions classifiées sous le CNP 2006 étaient converti selon les professions correspondantes sous le CNP 2011. Une concordance empirique développée par Statistique Canada a été utilisée pour identifier la classification équivalente.                                                                              ",,,,,,,
"5. À compter de février 2018, les EIMT à l'appui de la « résidence permanente (RP) seulement » sont exclues des statistiques du PTET, à moins qu'elles ne soient déclarées séparément. Les EIMT à double intention et les postes correspondants sont inclus dans leur volet respectif du PTET (p. ex. bas salaires, hauts salaires, etc.). Cela peut avoir une incidence sur les rapports du programme au fil du temps.",,,,,,,
"6. Les données issues du SEIMT concernent le nombre de postes de TÉTs visés, et non le nombre de permis de travail délivrés. Pour obtenir des renseignements sur le nombre de permis de travail délivrés, consultez le document: Faits et chiffres d'Immigration, Réfugiés et Citoyenneté Canada (IRCC) : www.cic.gc.ca/francais/ressources/statistiques/menu-faits.asp",,,,,,,
"7. Les chiffres indiqués dans la présente publication peuvent différer légèrement de ceux contenus dans les versions précédentes des statistiques des EIMT, en raison des mises à jour des données qui ont eu lieu entre temps.",,,,,,,
