Province/Territoire,"Volet du programme",Employeur,Adresse,"Profession ","Incorporer le statut","EIMT demandes","Postes demandes"
Alberta,"     Haut salaire","Great Western Interiors Edmonton Corp","Calgary, AB T2Z 4H3","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",Inconnu,1,2
Alberta,"     Haut salaire","I.T.Quality Inc.","Fort McMurray, AB T9H 1S8","2281-Techniciens de réseau informatique",Inconnu,1,1
Alberta,"     Haut salaire","JSS BC Homes ltd.","CALGARY, AB T3N 1H8","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,2
Alberta,"     Haut salaire","Loam Bio Inc","Calgary, AB T2P 1G1","4163-Agents de développement économique, recherchistes et experts-conseils en marketing",Inconnu,1,1
Alberta,"     Haut salaire","NAVNATH ENTERPRISES INC","EDMONTON, AB T6X 2L8","1221-Agents d'administration",Inconnu,1,1
Alberta,"     Haut salaire","OXFORD DAYCARE LTD.","EDMONTON, AB T5G 2J2","1221-Agents d'administration",Inconnu,1,1
Alberta,"     Haut salaire","PABLA'S GROUP OF COMPANIES INC.","edmonton, AB T6E 5X7","1221-Agents d'administration",Inconnu,1,1
Alberta,"     Haut salaire","Partners Publishing Ltd.","Edmonton, AB T6E 5B1","1241-Adjoints administratifs",Inconnu,1,1
Alberta,"     Haut salaire","SVR GROUP LTD.","Calgary, AB T3J 3Z4","7295-Poseurs de revêtements d'intérieur",Inconnu,1,1
Alberta,"     Haut salaire","TVSMor Drafting Services Ltd.","Lloydminster, AB T9V 3J1","2254-Technologues et techniciens en arpentage",Inconnu,1,2
Alberta,"   Bas salaire","1100881 Alberta LTD","Hines Creek, AB T0H 2A0","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",Inconnu,1,1
Alberta,"   Bas salaire","1290934 ALBERTA LTD","EDMONTON, AB T6A 0J1","6211-Superviseurs des ventes - commerce de détail",Inconnu,1,1
Alberta,"   Bas salaire","1658701 Alberta Ltd.Flytrans Delivery Services Ltd","Edmonton, AB T6L 3R5","7511-Conducteurs de camions de transport",Inconnu,1,1
Alberta,"   Bas salaire","2114061 ALBERTA LTD","Edmonton, AB T6N 1L5","6562-Esthéticiens, électrolystes et personnel assimilé",Inconnu,1,1
Alberta,"   Bas salaire","2125198 Alberta Ltd","Grande Prairie, AB T8V 3Y2","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Alberta,"   Bas salaire","2132608 Alberta Inc","Edmonton, AB T6E 2A4","0631-Directeurs de la restauration et des services alimentaires",Inconnu,1,1
Alberta,"   Bas salaire","2137195 Alberta Ltd.","Edmonton, AB T5E 4C3","6311-Superviseurs des services alimentaires",Inconnu,1,1
Alberta,"   Bas salaire","2146599 Alberta Ltd","Edmonton, AB T5A 4L8","6211-Superviseurs des ventes - commerce de détail",Inconnu,1,1
Alberta,"   Bas salaire","2171121 ALBERTA LTD","Canmore, AB T1W 2W8","1224-Agents de gestion immobilière",Inconnu,1,1
Alberta,"   Bas salaire","2279655 Alberta Ltd","Sherwood Park, AB T8H 2J8","6311-Superviseurs des services alimentaires",Inconnu,1,3
Alberta,"   Bas salaire","2333743 Alberta Ltd","NE Calgary, AB T2E 7B2","6622-Garnisseurs de tablettes, commis et préposés aux commandes dans les magasins",Inconnu,1,1
Alberta,"   Bas salaire","2333754 ALBERTA LTD.","Bowden, AB T0M 0K0","6622-Garnisseurs de tablettes, commis et préposés aux commandes dans les magasins",Inconnu,1,1
Alberta,"   Bas salaire","Cut&fade Barbershop","Airdrie, AB T4B 3W9","6341-Coiffeurs et barbiers",Inconnu,1,1
Alberta,"   Bas salaire","Dave Does Lawns Ltd","Edmonton, AB T6H 2J7","8255-Entrepreneurs et superviseurs des services de l'aménagement paysager, de l'entretien des terrains et de l'horticulture",Inconnu,1,1
Alberta,"   Bas salaire","Dhariwal Farm Ltd","Leduc, AB T9G 0K8","1311-Techniciens en comptabilité et teneurs de livres",Inconnu,2,2
Alberta,"   Bas salaire","DREALIZE IMMIGRATION SERVICES LTD.","CALGARY, AB T3N 1W4","1411-Employés de soutien de bureau généraux",Inconnu,1,1
Alberta,"   Bas salaire","Edo Japan Limited Partnership","Calgary, AB T2B 2S6","6513-Serveurs d'aliments et de boissons",Inconnu,1,3
Alberta,"   Bas salaire","Fatou Food Services Ltd.","Edmonton, AB T5H 0W6","6513-Serveurs d'aliments et de boissons",Inconnu,1,1
Alberta,"   Bas salaire","Feel Like Talking Connections Ltd","EDMONTON, AB T6N 1C6","6211-Superviseurs des ventes - commerce de détail",Inconnu,1,1
Alberta,"   Bas salaire","FIRST RATE ENTERPRISES LTD","OKOTOKS, AB T1S 1A1","6311-Superviseurs des services alimentaires",Inconnu,3,6
Alberta,"   Bas salaire","J.A. Eksteen Professional Corporation","Calgary, AB T3H 0V5","0112-Directeurs des ressources humaines",Inconnu,1,1
Alberta,"   Bas salaire","K MAN 1369 LTD","Calgary, AB T3J 5H3",6322-Cuisiniers,Inconnu,1,1
Alberta,"   Bas salaire","Kajata Inc.","Calgary, AB T2G 5J5","1211-Superviseurs de commis de bureau et du personnel de soutien administratif",Inconnu,1,2
Alberta,"   Bas salaire","Ken Homes Ltd","Calgary, AB T3C 3X7","7294-Peintres et décorateurs (sauf décorateurs d'intérieur)",Inconnu,1,1
Alberta,"   Bas salaire","Little Scholars Daycare ECS Ltd","CALGARY, AB T2E 6S1",6322-Cuisiniers,Inconnu,1,2
Alberta,"   Bas salaire","Medicine Hat Family Young Men's Christian Assocation","Medicine Hat, AB T1A 3A9","6552-Autres préposés aux services d'information et aux services à la clientèle",Inconnu,1,1
Alberta,"   Bas salaire","Mouser Transportation Ltd.","Edmonton, AB T6T 0Z8","1311-Techniciens en comptabilité et teneurs de livres",Inconnu,1,1
Alberta,"   Bas salaire",Mr.pretzels,"Grande Prairie, AB T8V 3Y2","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Alberta,"   Bas salaire","OLIVE TREE GREEK RESTAURANT LTD o/a YIANNIS TAVERNA","EDMONTON, AB T6E 2A2","6311-Superviseurs des services alimentaires",Inconnu,1,1
Alberta,"   Bas salaire","Portuguese Canadian Bakery 1996 Ltd.","Edmonton, AB T5W 1C4",6332-Boulangers-pâtissiers,Inconnu,1,2
Alberta,"   Bas salaire","ROVER CARRIER LIMITED","Calgary, AB T1Y 7H3","6541-Agents de sécurité et personnel assimilé des services de sécurité",Inconnu,1,1
Alberta,"   Bas salaire","S&R Mavi Ltd.","Edmonton, AB T6B 2J3","7612-Autres manoeuvres et aides de soutien de métiers",Inconnu,1,1
Alberta,"   Bas salaire","Theory Hair Studio Inc","Calgary, AB T2Z 4Y2","6341-Coiffeurs et barbiers",Inconnu,1,1
Alberta,"   Bas salaire","WL RESTAURANT VENTURES INC","Drayton Valley, AB T7A 1R9","6311-Superviseurs des services alimentaires",Inconnu,1,3
Colombie-Britannique,"     Haut salaire","1261203 B.C. LTD.","Surrey, BC V3W 3N5","7305-Surveillants du transport routier et du transport en commun",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","1317065 B.C. LTD.","Surrey, BC V3W 0L5","0016-Cadres supérieurs - construction, transport, production et services d'utilité publique",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","1320394 BC Ltd.","Surrey, BC V3W 6H6","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Inconnu,1,8
Colombie-Britannique,"     Haut salaire","1320394 BC Ltd.","Surrey, BC V3W 6H6","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",Inconnu,1,5
Colombie-Britannique,"     Haut salaire","9854061 Canada Inc","SURREY, BC V3W 2V3","2282-Agents de soutien aux utilisateurs",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","9937030 Canada Inc.","Victoria, BC V9B 3B2","0114-Directeurs d'autres services administratifs",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","A/J INTERNATIONAL SETTLEMENT GROUP LTD","VICTORIA, BC V8V 3K3","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",Corporation,1,1
Colombie-Britannique,"     Haut salaire","Aim Auto Glass Ltd.","Delta, BC V4C 3V1","7322-Débosseleurs et réparateurs de carrosserie",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","AshTree Advisory Services Corporation","North Vancouver, BC V7M 1B3","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Bender Ent Ltd","Vancouver, BC V5X 4S6","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Buildya Development Ltd.","North Vancouver, BC V7P 3R9","2253-Technologues et techniciens en dessin",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","C.J GANDHI LOGISTICS","Vancouver, BC V6C 3E2","0016-Cadres supérieurs - construction, transport, production et services d'utilité publique",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","CANSTAR EXCAVATING & LANDSCAPING LTD.","Surrey, BC V3V 4N5","7521-Conducteurs d'équipement lourd (sauf les grues)",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Channel Punjabi Television Inc.","Surrey, BC V3W 1B3","5231-Annonceurs et autres communicateurs de la radio et de la télévision",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","CREST TRANSPORT LTD","SURREY, BC V3V 4S3","7511-Conducteurs de camions de transport",Inconnu,1,2
Colombie-Britannique,"     Haut salaire","Dryco Industries Ltd.","Chilliwack, BC V2R 4P4","0911-Directeurs de la fabrication",Inconnu,1,1
Colombie-Britannique,"     Haut salaire",Filmgroup,"Vancouver, BC V5T 1A7","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
Colombie-Britannique,"     Haut salaire","FULL THROTTLE HOBBIES INC.","Burnaby, BC V5J 4V5","0621-Directeurs - commerce de détail et de gros",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Good Luck Siding & Roofing Ltd.","SURREY, BC V3S 6Z6",7271-Charpentiers-menuisiers,Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Guru's Systems Inc.","VANCOUVER, BC V6H 3G5","0621-Directeurs - commerce de détail et de gros",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","HPDS Couriers Ltd.","Surrey, BC V3R 6W3","1221-Agents d'administration",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","I Am Wellness Inc","West Vancouver, BC V7T 1E9","0125-Directeurs d'autres services aux entreprises",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Initial Security World Inc","Abbotsford, BC V2S 3P8","0125-Directeurs d'autres services aux entreprises",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Jade Treat Enterprise Ltd.","Vancouver, BC V6B 0H3","0631-Directeurs de la restauration et des services alimentaires",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","JP ELECTRICAL LTD.","Surrey, BC V4N 0G2","1221-Agents d'administration",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","KATARIA TRANSPORT LTD","SURREY, BC V3T 0R7","7511-Conducteurs de camions de transport",Inconnu,1,2
Colombie-Britannique,"     Haut salaire","Kids Play Youth Foundation","Surrey, BC V3T 4H4","1221-Agents d'administration",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Little Boss Construction","Maple Ridge, BC V2X 3L2","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Mainland Communications Inc.","Maple Ridge, BC V2X 8R9","1123-Professionnels en publicité, en marketing et en relations publiques",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Means of Production Inc","Vancouver, BC V5L 3X3","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Inconnu,2,2
Colombie-Britannique,"     Haut salaire","NIAFAZE SOLUTIONS INC.","VANCOUVER, BC V5X 4P3","0124-Directeurs de la publicité, du marketing et des relations publiques",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","NIAFAZE SOLUTIONS INC.","VANCOUVER, BC V5X 4P3","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",Inconnu,2,3
Colombie-Britannique,"     Haut salaire","North Pace immigration Solutions Ltd","Surrey, BC V3V 1N1","1221-Agents d'administration",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","NY NIJJAR DRYWALL INC.","Surrey, BC V3W 2R3",7271-Charpentiers-menuisiers,Inconnu,1,2
Colombie-Britannique,"     Haut salaire","Oasis Windows (Canada) Inc.","SURREY, BC V3S 8E5","2175-Concepteurs et développeurs Web",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","ORCA Global Express Ltd.","ABBOTSFORD, BC V2T 2X5","7511-Conducteurs de camions de transport",Inconnu,1,8
Colombie-Britannique,"     Haut salaire","P&M INSTALLATION GROUP LTD.","COQUITLAM, BC V3E 0K7","7441-Personnel d'installation, d'entretien et de réparation d'équipement résidentiel et commercial",Inconnu,1,2
Colombie-Britannique,"     Haut salaire","Pacific Rim Aviation Academy Inc.","Pitt Meadows, BC V3Y 2B4","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","R S GILL EXPRESS LTD.","DELTA, BC V4G 1A5","1221-Agents d'administration",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","SAHAJPAL CONSULTANCY INC","Surrey, BC V3W 3A8","1241-Adjoints administratifs",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Sealand Flight Ltd","CAMPBELL RIVER, BC V9H 0E2","2271-Pilotes, navigateurs et instructeurs de pilotage du transport aérien",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","SEHAJ FRAMING LTD","Abbotsford, BC V4X 2P1",7271-Charpentiers-menuisiers,Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Shahi Drywall Contracting Ltd.","Chilliwack, BC V4Z 0C1",7271-Charpentiers-menuisiers,Inconnu,1,2
Colombie-Britannique,"     Haut salaire","Shaneen Huxham, Inc.","Victoria, BC V8Y  3H","5243-Ensembliers de théâtre, dessinateurs de mode, concepteurs d'expositions et autres concepteurs artistiques",Corporation,1,1
Colombie-Britannique,"     Haut salaire","STRIVE Recruitment Inc.","Vancouver, BC V6E 3S7","1223-Agents des ressources humaines et de recrutement",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","The Capital Media Company Inc.","Vancouver, BC V5Y 1N5","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Inconnu,6,6
Colombie-Britannique,"     Haut salaire","Valueplus Financial Services","North Vancouver, BC V7M 1B3","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Verta Investment Group LTD.","North Vancouver, BC V7M 1A4","0014-Cadres supérieurs - santé, enseignement, services sociaux et communautaires et associations mutuelles",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","0758531 BC LTD","Williams Lake, BC V2G 2L5","6311-Superviseurs des services alimentaires",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","1103124 BC Ltd","SURREY, BC V4A 4N3","4214-Éducateurs et aides-éducateurs de la petite enfance",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","1382761 B.C. Ltd.","Hope, BC V0X 1L4","0632-Directeurs des services d'hébergement",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","A & S HAND CAR WASH LTD.","Surrey, BC V3W 3N4","6732-Nettoyeurs spécialisés",Inconnu,1,2
Colombie-Britannique,"   Bas salaire","ABC Academy - Children's Learning Center LTD","New Westminster, BC V3L 1X6","4214-Éducateurs et aides-éducateurs de la petite enfance",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Alpha Elite Construction Ltd.","Surrey, BC V3R 1Y6","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,2
Colombie-Britannique,"   Bas salaire","Amigo Landscapes Ltd","Chilliwack, BC V2P 7M8","8255-Entrepreneurs et superviseurs des services de l'aménagement paysager, de l'entretien des terrains et de l'horticulture",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","AOA FINISHING LTD.","Surrey, BC V3W 1M4","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,3
Colombie-Britannique,"   Bas salaire","Arrayco Construction & Building Solutions Ltd.","Port Coquitlam, BC V3C 5B8","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Bremer Canada Enterprises Ltd.","Bella Coola, BC V0T 1C0","6525-Réceptionnistes d'hôtel",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Cozy Homes Insulation Ltd","Surrey, BC V3R 3V8","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,2
Colombie-Britannique,"   Bas salaire","Delhi Fusion Indian Cuisine","Vancouver, BC V5N 4A5","6311-Superviseurs des services alimentaires",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Drachma Holdings Ltd.","Burnaby, BC V5E 3N1","6311-Superviseurs des services alimentaires",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Hotel Deoro Inc.","Lillooet, BC V0K 1V0","6525-Réceptionnistes d'hôtel",Partenariat,1,1
Colombie-Britannique,"   Bas salaire","Kids Park Childcare Inc.","Parksville, BC V9P 1M5","4214-Éducateurs et aides-éducateurs de la petite enfance",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Mansouri Canadian Immigration Services Inc.","Vancouver, BC V6E 2K3","1241-Adjoints administratifs",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Miladtowers Consulting Ltd","Vancouver, BC V6Z 2R4","1241-Adjoints administratifs",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Q & M FOOD SERVICE LTD.","Vancouver, BC V6G 2L7",6322-Cuisiniers,Inconnu,1,2
Colombie-Britannique,"   Bas salaire","Stepwise Immigration Services Ltd","Delta, BC V4C 0C1","1242-Adjoints administratifs juridiques",Inconnu,1,2
Colombie-Britannique,"   Bas salaire","Success Solutions Home Care Agency Ltd","Richmond, BC V6X 3M1","3413-Aides-infirmiers, aides-soignants et préposés aux bénéficiaires",Inconnu,1,7
Colombie-Britannique,"   Bas salaire","TB Food Services Inc","Vancouver, BC V6E 4S1","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","TORNADO JANITORIAL SUPPLIES LTD.","Surrey, BC V3V 2W4","6733-Concierges et surintendants d'immeubles",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","V-CAN Consulting Inc","Surrey, BC V3W 4E8","7513-Chauffeurs de taxi, chauffeurs de limousine et chauffeurs",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","WEN Stucco Limited","Burnaby, BC V5J 1X2","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",Inconnu,1,1
Colombie-Britannique,"  Agriculture primaire","0914942 BC Ltd","Surrey, BC V3S 0L5","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",Inconnu,1,1
Colombie-Britannique,"  Agriculture primaire","1384553 BC Ltd.","Burnaby, BC V3N 1T7","8431-Ouvriers agricoles",Corporation,1,12
Colombie-Britannique,"  Agriculture primaire","A11 Contracting Ltd","Langley, BC V2Y 2H1","8432-Ouvriers de pépinières et de serres",Inconnu,1,4
Colombie-Britannique,"  Talent mondial","Ardaas Properties Ltd","Surrey, BC V3S 2C1","2242-Électroniciens d'entretien (biens domestiques et commerciaux)",Inconnu,1,1
Colombie-Britannique,"  Talent mondial","Instant Metric Marketing and Digital Solutions Ltd.","Burnaby, BC V5J 3J1","0213-Gestionnaires des systèmes informatiques",Inconnu,1,1
Yukon,"   Bas salaire","Dorward Engineering Services Ltd.","Whitehorse, YT Y1A 2J9","2241-Technologues et techniciens en génie électronique et électrique",Inconnu,1,1
Territoires-du-Nord-Ouest,"   Bas salaire","7214936 Canada inc.","Yellowknife, NT X1A 3S9","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,3
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Hungry Man","New York, 10011","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Incorporé,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Iconoclast Content, Inc.","Los Angeles, 90004","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Imperial Woodpecker, LLC","New York, 10012","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Partenariat,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Mirada LLC","Los Angeles, 90028","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé","Entreprise à propriétaire unique",1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Morton Jankel Zander, Inc","Los Angeles, CA, 90064","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Radical Media LLC","New York NY, 10014","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire",Reverie,"Los Angeles CA, 90038","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
Notes:,,,,,,,
"1. Tous les renseignements utilisés dans la présente publication proviennent du Système d'étude d'impact sur le marché du travail (SEIMT) d'Emploi et Développement social Canada.",,,,,,,
"2. Cette liste exclut tous les informations personnelles, tels que le nom des employeurs des fournisseurs de soins à domicile ou les noms d'entreprises qui incluent des noms personnels. Pour cette raison, cette liste est incomplète et ne contient pas tous les employeurs qui ont soumis ou obtenu une EIMT. Si un employeur souhaite communiquer avec EDSC concernant l'exactitude de leur information, prière de communiquer au NA-TFWP-PTET@hrsdc-rhdcc.gc.ca.  ",,,,,,,
"3. Les noms des employeurs sont entrés manuellement dans le Système et peuvent faire l’objet d’erreurs dans la saisie de donnée.           ",,,,,,,
" 4. Le système de Classification nationale des professions (CNP) 2011, est utilisé depuis novembre 2016. Avant novembre 2016, les professions classifiées sous le CNP 2006 étaient converti selon les professions correspondantes sous le CNP 2011. Une concordance empirique développée par Statistique Canada a été utilisée pour identifier la classification équivalente.                                                                              ",,,,,,,
"5. À compter de février 2018, les EIMT à l'appui de la « résidence permanente (RP) seulement » sont exclues des statistiques du PTET, à moins qu'elles ne soient déclarées séparément. Les EIMT à double intention et les postes correspondants sont inclus dans leur volet respectif du PTET (p. ex. bas salaires, hauts salaires, etc.). Cela peut avoir une incidence sur les rapports du programme au fil du temps.",,,,,,,
"6. Les données issues du SEIMT concernent le nombre de postes de TÉTs visés, et non le nombre de permis de travail délivrés. Pour obtenir des renseignements sur le nombre de permis de travail délivrés, consultez le document: Faits et chiffres d'Immigration, Réfugiés et Citoyenneté Canada (IRCC) : www.cic.gc.ca/francais/ressources/statistiques/menu-faits.asp",,,,,,,
"7. Les chiffres indiqués dans la présente publication peuvent différer légèrement de ceux contenus dans les versions précédentes des statistiques des EIMT, en raison des mises à jour des données qui ont eu lieu entre temps.",,,,,,,
