Province/Territoire,"Volet du programme",Employeur,Adresse,"Profession ","Incorporer le statut","EIMT Approuvés","Postes Approuvés"
Québec,"   Bas salaire","2639-1862 Québec INC","WICKHAM, QC J0C 1S0","9533-Monteurs et contrôleurs d'autres produits en bois",Inconnu,2,4
Québec,"   Bas salaire","2639-1862 Québec INC","WICKHAM, QC J0C 1S0","9614-Manoeuvres dans le traitement des pâtes et papiers et la transformation du bois",Inconnu,1,4
Québec,"   Bas salaire","2683881 Canada Inc.","Montréal, QC H2K 4P1","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",Corporation,1,1
Québec,"   Bas salaire","2757-5158 Québec inc.","Sainte-Sabine, QC J0J 2B0",7452-Manutentionnaires,Inconnu,1,1
Québec,"   Bas salaire","2848-6546 Québec Inc. (Mécanique Sport GM)","St-Eugène-d'Argentenay, QC G0W 1B0","7335-Autres réparateurs de petits moteurs et de petits équipements",Corporation,1,1
Québec,"   Bas salaire","2857111Canada Inc","Brossard, QC J4X 1C2",6322-Cuisiniers,Inconnu,1,3
Québec,"   Bas salaire","2862-5622 Québec Inc. ( Le groupe St-Lambert)","Laval, QC H7P 0L9","1241-Adjoints administratifs",Corporation,1,1
Québec,"   Bas salaire","2951-6028 Quebec inc.","Saguenay, QC G7B  2N",7333-Électromécaniciens,Corporation,1,1
Québec,"   Bas salaire","2951-6028 Quebec inc.","Saguenay, QC G7B  2N",7452-Manutentionnaires,Corporation,1,2
Québec,"   Bas salaire","2952-5656 Québec Inc.","Québec, QC G1T  1Z",6322-Cuisiniers,Corporation,1,1
Québec,"   Bas salaire","2958-3465 Québec inc.","Rivière-du-Loup (Québec) Canada, QC G5R 5S4","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Inconnu,1,2
Québec,"   Bas salaire","2960-8510 Québec inc","St-Brigide-d'Iberville, QC J0J 1X0","6732-Nettoyeurs spécialisés",Inconnu,1,1
Québec,"   Bas salaire","2962-2230 Québec Inc","Matane, QC G4W  2B","3413-Aides-infirmiers, aides-soignants et préposés aux bénéficiaires",Corporation,1,2
Québec,"   Bas salaire","2972-6924 Québec Inc","Québec, QC G1N 4L2","9416-Opérateurs de machines à travailler les métaux légers et lourds, et de machines de formage",Inconnu,1,1
Québec,"   Bas salaire","3104-9414 Québec inc","Québec, QC G1R 2K4",6322-Cuisiniers,Inconnu,1,1
Québec,"   Bas salaire","3123162 Canada Inc.","Montréal, QC H2B 2L5","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Québec,"   Bas salaire","3356035 Canada Inc.","Sept-Iles, QC G4R 5L4","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,3
Québec,"   Bas salaire","3523462 Canada Inc.","Varennes, QC J3X 1P7","9617-Manoeuvres dans la transformation des aliments, des boissons et des produits connexes",Corporation,1,5
Québec,"   Bas salaire","3819299 Canada inc.","Boucherville, QC J4B 8W5","6311-Superviseurs des services alimentaires",Inconnu,2,10
Québec,"   Bas salaire","3887952 CANADA INC.","Sept-îles, QC G4R 4X6","7522-Conducteurs de machinerie d'entretien public et personnel assimilé",Inconnu,1,1
Québec,"   Bas salaire","3894207 Canada Inc.","Brossard, QC J4Y 0G5",6322-Cuisiniers,Coopérative,1,1
Québec,"   Bas salaire","3903281 Canada Inc.","Montréal, QC H3B 2S2",6322-Cuisiniers,Corporation,1,2
Québec,"   Bas salaire","4139062 Canada Inc. (Pizza Nino)","Montréal, QC H4E 3J1","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé","Entreprise à propriétaire unique",1,1
Québec,"   Bas salaire","4303407 Canada Inc.","Boucherville, QC J4B 5L2",6321-Chefs,Corporation,2,2
Québec,"   Bas salaire","4303407 Canada Inc.","Boucherville, QC J4B 5L2",6322-Cuisiniers,Corporation,5,10
Québec,"   Bas salaire","4327870 Canada Inc.","Rouyn Noranda, QC J9X 1P1",6322-Cuisiniers,Corporation,1,1
Québec,"   Bas salaire","4361806 CANADA INC","Magog, QC J1X 5B6",7452-Manutentionnaires,Inconnu,1,2
Québec,"   Bas salaire","4387171 Canada Inc.","Ste-Julie, QC J3E 1Y8",6322-Cuisiniers,Corporation,1,2
Québec,"   Bas salaire","6492827 Canada Inc.","Gatineau, QC J8T 0B5",6322-Cuisiniers,Corporation,1,5
Québec,"   Bas salaire","6750630 Canada Inc","Montréal, QC H4A  1E",6322-Cuisiniers,Corporation,1,1
Québec,"   Bas salaire","6882161 Canada Inc.","St-Hubert, QC J4T 2T8",6322-Cuisiniers,Inconnu,1,2
Québec,"   Bas salaire","7506651 CANADA INC","MONTREAL, QC H4P 2C7","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",Inconnu,1,3
Québec,"   Bas salaire","7585292 Canada Inc.","Montréal, QC H1E 1N9","4216-Autres instructeurs",Inconnu,1,1
Québec,"   Bas salaire","7657269 CANADA INC.","Montréal, QC H2Y  2W","3413-Aides-infirmiers, aides-soignants et préposés aux bénéficiaires",Corporation,1,1
Québec,"   Bas salaire","7657978 Canada Inc.","Boucherville, QC J4B 5L2",6322-Cuisiniers,Corporation,1,1
Québec,"   Bas salaire","7687567 Canada Inc.","Lévis, QC G6W 5M6","9461-Opérateurs de machines et de procédés industriels dans la transformation des aliments, des boissons et des produits connexes",Inconnu,1,1
Québec,"   Bas salaire","7773978 CANADA INC.","Gatineau, QC J8T 6H5","1241-Adjoints administratifs",Inconnu,1,1
Québec,"   Bas salaire","7922981 Canada Inc.","Montréal, QC H4S 1C8",1414-Réceptionnistes,Corporation,1,1
Québec,"   Bas salaire","7922981 Canada Inc.","Montréal, QC H4S 1C8","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Corporation,1,1
Québec,"   Bas salaire","7942451 Canada Inc.","Montreal, QC H3G 1M2",6321-Chefs,Inconnu,1,1
Québec,"   Bas salaire","8381402 CANADA INC.","St-André- Avellin, QC J0V 1W0",6332-Boulangers-pâtissiers,Partenariat,1,1
Québec,"   Bas salaire","8604983 Canada Inc.","Gatineau, QC J8R 1N2","6311-Superviseurs des services alimentaires",Corporation,1,2
Québec,"   Bas salaire","8729328 Canada Inc.","Châteauguay, QC J6J  4J",6321-Chefs,Corporation,1,1
Québec,"   Bas salaire","9014-4221 Québec inc.","Rouyn-Noranda, QC J9X 3C2","6311-Superviseurs des services alimentaires",Inconnu,1,1
Québec,"   Bas salaire","9015-3958 Québec Inc.","Mirabel, QC J7J 0V8","6311-Superviseurs des services alimentaires",Corporation,1,9
Québec,"   Bas salaire","9015-5144 QUÉBEC INC. (COMMUNICATION R C L ENR)","Drummondville, QC J2C 7E9","2242-Électroniciens d'entretien (biens domestiques et commerciaux)",Partenariat,1,2
Québec,"   Bas salaire","9020-5758 Québec Inc.","Granby, QC J2G 6N3",6322-Cuisiniers,Inconnu,2,8
Québec,"   Bas salaire","9020-7424 Québec inc.","Boischatel, QC G0A 1H0",6322-Cuisiniers,Partenariat,1,1
Québec,"   Bas salaire","9025-0317 QUÉBEC INC.","Dolbeau-Mitassini, QC G8L 0B1",7272-Ébénistes,Inconnu,1,2
Québec,"   Bas salaire","9025-4848 Québec Inc.","Montréal, QC H2L  2G","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Corporation,1,1
Québec,"   Bas salaire","9042-3153 Québec inc","Princeville, QC G6L 5A9","6741-Personnel de blanchisseries et d'établissements de nettoyage à sec et personnel assimilé",Inconnu,1,1
Québec,"   Bas salaire","9044-3433 Québec Inc.","St-Damien, QC J0K  2E","7237-Soudeurs et opérateurs de machines à souder et à braser",Corporation,1,1
Québec,"   Bas salaire","9056-6696 Québec inc","Québec, QC G1P 3T6","6732-Nettoyeurs spécialisés",Inconnu,1,1
Québec,"   Bas salaire","9060-4802 Québec Inc","Mont-Carmel, QC G0L 1W0","9617-Manoeuvres dans la transformation des aliments, des boissons et des produits connexes",Corporation,1,5
Québec,"   Bas salaire","9061-4538 Québec inc. (Le Soléo)","Saint Jérôme, QC J7Z  5T","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Corporation,1,2
Québec,"   Bas salaire","9062-0964 Quebec Inc.","Dorval, QC H9P 1E7","7511-Conducteurs de camions de transport",Inconnu,2,2
Québec,"   Bas salaire","9065-1183 QUÉBEC INC.","Mont-Tremblant, QC J8E 1B1",6322-Cuisiniers,Inconnu,1,3
Québec,"   Bas salaire","9065-1183 QUÉBEC INC.","Mont-Tremblant, QC J8E 1B1","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,3,4
Québec,"   Bas salaire","9068-1560 Québec  inc.","Saguenay, QC G7S 2C5",6322-Cuisiniers,Inconnu,1,2
Québec,"   Bas salaire","9068236 Canada inc","Québec, QC G1T 1R9","7441-Personnel d'installation, d'entretien et de réparation d'équipement résidentiel et commercial",Inconnu,1,2
Québec,"   Bas salaire","9075-3252 Quebec Inc","MOntreal, QC H3H 1L9",6322-Cuisiniers,Inconnu,1,4
Québec,"   Bas salaire","9076-3954 QUÉBEC INC.","Montréal, QC H3G  2R",6322-Cuisiniers,Corporation,1,3
Québec,"   Bas salaire","9076-8631 QUEBEC INC","laval, QC H7G 1L5","7511-Conducteurs de camions de transport",Inconnu,1,1
Québec,"   Bas salaire","9081-0813 Québec Inc.","Matane, QC G4W 4G5","3413-Aides-infirmiers, aides-soignants et préposés aux bénéficiaires",Inconnu,2,2
Québec,"   Bas salaire","9084-8003 Québec Inc.","Québec, QC G1X 1R3","6421-Vendeurs - commerce de détail",Inconnu,1,2
Québec,"   Bas salaire","9085-1114 QUEBEC INC.","Québec, QC G1N 4M8","9416-Opérateurs de machines à travailler les métaux légers et lourds, et de machines de formage",Inconnu,1,2
Québec,"   Bas salaire","9088-6615 Québec inc.","La Sarre, QC J9Z 2X2","7237-Soudeurs et opérateurs de machines à souder et à braser",Inconnu,1,4
Québec,"   Bas salaire","9089-1920 Qc. Inc","Jonquière, QC G7S 2W4","3413-Aides-infirmiers, aides-soignants et préposés aux bénéficiaires",Inconnu,1,2
Québec,"   Bas salaire","9090-1588 Québec Inc.","Saint-Germain-de-Grantham, QC J0C 1K0","2253-Technologues et techniciens en dessin",Inconnu,1,1
Québec,"   Bas salaire","9096-6029 Québec inc.","Saint-Jean-sur-Richelieu, QC J2X 5N5","7237-Soudeurs et opérateurs de machines à souder et à braser",Inconnu,1,1
Québec,"   Bas salaire","9099-7768 QUÉBEC INC.","Saint-Augustin-de-Demaures, QC G3A 1V9","7237-Soudeurs et opérateurs de machines à souder et à braser",Inconnu,2,2
Québec,"   Bas salaire","9100-1610 Québec inc.","Saint-Jean-Port-Joli, QC G0R 3G0","9437-Opérateurs de machines à travailler le bois",Inconnu,1,4
Québec,"   Bas salaire","9104-5450 Quebec inc","St-Jérôme, QC J7Z 6E8",6322-Cuisiniers,Inconnu,1,2
Québec,"   Bas salaire","9108-1471 Québec Inc","DRUMMONDVILLE, QC J2C 2B9",6322-Cuisiniers,Corporation,1,1
Québec,"   Bas salaire","9108-1471 Québec Inc","DRUMMONDVILLE, QC J2C 2B9","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Corporation,1,1
Québec,"   Bas salaire","9113-1961 Quebec Inc.","LONGUEIL, QC J4J 3X5","6311-Superviseurs des services alimentaires",Inconnu,1,1
Québec,"   Bas salaire","9114-3123 Qc inc","québec, QC G1K 3V8","6513-Serveurs d'aliments et de boissons",Inconnu,1,1
Québec,"   Bas salaire","9114-7652 Québec Inc.","Chibougamau, QC G8P 1N6",6322-Cuisiniers,Corporation,1,1
Québec,"   Bas salaire","9115-7883 Québec inc.","Laval, QC H7S 1G3","1411-Employés de soutien de bureau généraux",Inconnu,1,1
Québec,"   Bas salaire","9115-7883 Québec inc.","Laval, QC H7S 1G3","7511-Conducteurs de camions de transport",Inconnu,1,1
Québec,"   Bas salaire","9115-7883 Québec inc.","Laval, QC H7S 1G3","8612-Manoeuvres en aménagement paysager et en entretien des terrains",Inconnu,1,10
Québec,"   Bas salaire","9116-3899 QUÉBEC INC","Québec, QC G1R 4C2","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Inconnu,1,1
Québec,"   Bas salaire","9118-0463 Québec inc.","Lavaltrie, QC J5T 1E8","3413-Aides-infirmiers, aides-soignants et préposés aux bénéficiaires",Inconnu,1,2
Québec,"   Bas salaire","9120-9734 Québec inc.","Québec, QC G1H 2S5","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,2
Québec,"   Bas salaire","91229971 Québec inc.","ROBERVAL, QC G8H 2K6","6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",Inconnu,1,1
Québec,"   Bas salaire","9126-6700 QUEBEC INC.","LASALLE, QC H8N 3A9","7237-Soudeurs et opérateurs de machines à souder et à braser",Inconnu,1,1
Québec,"   Bas salaire","9129-1682 Quebec Inc","QUEBEC, QC G1V 1T1","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,6
Québec,"   Bas salaire","9129-2672 Québec Inc.","Boucherville, QC J4B  3G","8612-Manoeuvres en aménagement paysager et en entretien des terrains",Corporation,1,2
Québec,"   Bas salaire","91310037 Quebec inc","Maria, QC G0C 1Y0","3413-Aides-infirmiers, aides-soignants et préposés aux bénéficiaires",Inconnu,1,4
Québec,"   Bas salaire","9137-0619 QUÉBEC INC.","Saint-Lambert-de-Lauzon, QC G0S 2W0","7235-Assembleurs et ajusteurs de plaques et de charpentes métalliques",Inconnu,1,1
Québec,"   Bas salaire","9137-0619 QUÉBEC INC.","Saint-Lambert-de-Lauzon, QC G0S 2W0","7237-Soudeurs et opérateurs de machines à souder et à braser",Inconnu,1,1
Québec,"   Bas salaire","9138-7480 Quebec Inc","coteau-du-lac, QC J0P 1B0","9536-Peintres, enduiseurs et opérateurs de postes de contrôle dans le finissage du métal - secteur industriel",Inconnu,2,2
Québec,"   Bas salaire","9145-5873 Québec Inc.","Saint-Georges, QC G5Y  3W",6322-Cuisiniers,Corporation,1,1
Québec,"   Bas salaire","9145-5873 Québec Inc.","Saint-Georges, QC G5Y  3W","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",Corporation,1,1
Québec,"   Bas salaire","9146-2333 Québec Inc.","Baie-Saint-Paul, QC G3Z 0C8","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers","Entreprise à propriétaire unique",1,1
Québec,"   Bas salaire","9146-6573 Québec inc.","Sherbrooke, QC J1G 2K2",6322-Cuisiniers,Inconnu,1,1
Québec,"   Bas salaire","9147-1748 Québec Inc.","Brossard, QC J4Y 1P2","4214-Éducateurs et aides-éducateurs de la petite enfance",Corporation,1,1
Québec,"   Bas salaire","9149-9004 Québec Inc","Baie-Saint-Paul, QC G3Z 2V2","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",Inconnu,1,1
Québec,"   Bas salaire","9150-2468 québec inc.","Rouyn-Noranda, QC J9X 6M6","6732-Nettoyeurs spécialisés",Inconnu,1,4
Québec,"   Bas salaire","9155-5714 Québec Inc.","SAINT-GEORGES, QC G5Y 5B8","6622-Garnisseurs de tablettes, commis et préposés aux commandes dans les magasins",Corporation,1,3
Québec,"   Bas salaire","9156-5234 quebec inc","Quebec, QC G1K 8B9","6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",Inconnu,1,1
Québec,"   Bas salaire","9156-5234 quebec inc","Quebec, QC G1K 8B9","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Inconnu,1,7
Québec,"   Bas salaire","9158-9580 Quebec inc","Laval, QC H7V 2W6","6311-Superviseurs des services alimentaires",Inconnu,1,1
Québec,"   Bas salaire","9159-7500 QUÉBEC INC.","Cookshire-Eaton, QC J0B 1M0","9532-Monteurs et contrôleurs de meubles et d'accessoires",Inconnu,1,2
Québec,"   Bas salaire","9159-7500 QUÉBEC INC.","Cookshire-Eaton, QC J0B 1M0","9534-Finisseurs et restaurateurs de meubles",Inconnu,1,1
Québec,"   Bas salaire","9163-0806 Québec Inc.","Delson, QC J5B 1X2","9535-Assembleurs, finisseurs et contrôleurs de produits en plastique",Inconnu,1,4
Québec,"   Bas salaire","9163-2182 Quebec Inc.","St-Zotique, QC J0P 1Z0","8612-Manoeuvres en aménagement paysager et en entretien des terrains",Inconnu,1,1
Québec,"   Bas salaire","9164-2033 QUÉBEC INC.","Boucherville, QC J4B 5H1",6322-Cuisiniers,Inconnu,1,1
Québec,"   Bas salaire","9165-6363 Québec Inc.","Alma, QC G8B  7W","3413-Aides-infirmiers, aides-soignants et préposés aux bénéficiaires",Corporation,1,2
Québec,"   Bas salaire","9169-0362 Quebec Inc","Thetford Mines, QC G6G 8B2","7311-Mécaniciens de chantier et mécaniciens industriels",Inconnu,1,2
Québec,"   Bas salaire","9169-0362 Quebec Inc","Thetford Mines, QC G6G 8B2","9536-Peintres, enduiseurs et opérateurs de postes de contrôle dans le finissage du métal - secteur industriel",Inconnu,1,2
Québec,"   Bas salaire","9170-5764 Québec inc","Québec, QC G1G 1R9","3413-Aides-infirmiers, aides-soignants et préposés aux bénéficiaires",Inconnu,2,2
Québec,"   Bas salaire","9171-0863 Quebec Inc.","St-Eustache, QC J7R 5R4","9523-Assembleurs, monteurs, contrôleurs et vérificateurs de matériel électronique",Inconnu,1,1
Québec,"   Bas salaire","9172-0334 QUEBEC INC.","SAINT-JEROME, QC J7Z 5A5","6344-Bijoutiers, réparateurs de bijoux, horlogers-rhabilleurs et personnel assimilé",Inconnu,1,1
Québec,"   Bas salaire","9173-1901 Québec inc. (Môtel & Hôtel Le Luxembourg)","Québec, QC G2E 2H3","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Corporation,1,1
Québec,"   Bas salaire","9173-4996qc inc","Pincourt, QC J7W 9V5",6611-Caissiers,Inconnu,1,4
Québec,"   Bas salaire","9175-9720 Québec Inc.","Montréal, QC H4S 1L1","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Corporation,1,1
Québec,"   Bas salaire","9178-1401 QUEBEC INC","QUEBEC, QC G1N 4R9","9612-Manoeuvres en métallurgie",Inconnu,1,6
Québec,"   Bas salaire","9178-6541 Québec inc.","Magog, QC J1X 2A5",6321-Chefs,Inconnu,1,1
Québec,"   Bas salaire","9179-6037 Québec Inc. (Restaurant Mikes Lévis)","Lévis, QC G6V 6C9",6322-Cuisiniers,Corporation,1,1
Québec,"   Bas salaire","9183-2220 Québec Inc.","Saint-Liboire, QC J0H 1R0","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,2
Québec,"   Bas salaire","9185-6633 QUÉBEC INC.","Québec, QC G1M 3G4","6732-Nettoyeurs spécialisés",Inconnu,1,2
Québec,"   Bas salaire","9186-0999 Québec Inc.","Maniwaki, QC J9E 2B3","6311-Superviseurs des services alimentaires",Partenariat,1,1
Québec,"   Bas salaire","9186-0999 Québec Inc.","Maniwaki, QC J9E 2B3",6322-Cuisiniers,Partenariat,1,2
Québec,"   Bas salaire","9186-1906 QUÉBEC INC","SALABERRY-DE-VALLEYFIELD, QC J6T 1M4",7452-Manutentionnaires,Corporation,1,2
Québec,"   Bas salaire","9187-1814 Québec inc.","Sherbrooke, QC J1N 1S4","7322-Débosseleurs et réparateurs de carrosserie",Corporation,1,1
Québec,"   Bas salaire","9187-9593 QUÉBEC INC.","Ste-Croix de Lotbinière, QC G0S 2H0","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Québec,"   Bas salaire","9188-6515 Québec Inc.","Montréal, QC H1W 3Z1","3413-Aides-infirmiers, aides-soignants et préposés aux bénéficiaires",Inconnu,2,2
Québec,"   Bas salaire","9189-5896 QUÉBEC INC.","Québec, QC G1R 5A9","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Corporation,1,2
Québec,"   Bas salaire","9190-4920 QUEBEC INC.","LASALLE, QC H8N 1X8",6322-Cuisiniers,Inconnu,1,2
Québec,"   Bas salaire","9190-9291 Quebec inc","Quebec, QC G1V 4X7","3219-Autres technologues et techniciens des sciences de la santé (sauf soins dentaires)",Inconnu,1,1
Québec,"   Bas salaire","9191-8243 Québec Inc.","Québec, QC G1M 3A5",6322-Cuisiniers,Corporation,1,1
Québec,"   Bas salaire","9193-5411 Québec Inc.","Victoriaville, QC G6P 4A3",6322-Cuisiniers,Inconnu,1,1
Québec,"   Bas salaire","9197-4659 Québec inc","East-Broughton, QC G0N 1H0","9617-Manoeuvres dans la transformation des aliments, des boissons et des produits connexes",Inconnu,1,2
Québec,"   Bas salaire","9200-1403 Québec Inc.","Trois-Rivières, QC G8T 6Y4","6311-Superviseurs des services alimentaires",Corporation,2,10
Québec,"   Bas salaire","9200-2401 Québec inc.","Québec, QC G2J 1A3",6322-Cuisiniers,Corporation,1,1
Québec,"   Bas salaire","9201-5718 Québec inc","Québec, QC G1M 2T2","6311-Superviseurs des services alimentaires",Inconnu,1,1
Québec,"   Bas salaire","9204-7513 Québec Inc.","Québec, QC G1Y  3B",6322-Cuisiniers,Corporation,1,1
Québec,"   Bas salaire","9204-7513 Québec Inc.","Québec, QC G1Y  3B","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Corporation,1,1
Québec,"   Bas salaire","9206-9889 QUÉBEC INC.","Québec, QC G1N 2E6",6322-Cuisiniers,Inconnu,1,1
Québec,"   Bas salaire","9209-5934 Québec inc","Coaticook, QC J1A 2H9","8612-Manoeuvres en aménagement paysager et en entretien des terrains",Inconnu,1,2
Québec,"   Bas salaire","9210-9289 Québec inc.","Sorel-Tracy, QC J3R 0K2","2252-Designers industriels",Corporation,1,1
Québec,"   Bas salaire","9210-9719 Québec inc.","Alma, QC G8B 0C7","3413-Aides-infirmiers, aides-soignants et préposés aux bénéficiaires",Corporation,1,2
Québec,"   Bas salaire","9212-3132 Québec Inc.","Montréal, QC H2B 1J8","3413-Aides-infirmiers, aides-soignants et préposés aux bénéficiaires","Entreprise à propriétaire unique",1,1
Québec,"   Bas salaire","9216-6198 Québec inc. (Pneus Chartrand Mécanique)","Sherbrooke, QC J1N 2A7","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",Corporation,1,1
Québec,"   Bas salaire","9216-7725 Québec inc.","Magog, QC J1X 2J7","3413-Aides-infirmiers, aides-soignants et préposés aux bénéficiaires",Corporation,1,2
Québec,"   Bas salaire","9217-5272 QUEBEC INC.","La Sarre, QC J9Z  2X","9532-Monteurs et contrôleurs de meubles et d'accessoires",Corporation,1,2
Québec,"   Bas salaire","9217-8664 Québec Inc.","Québec, QC G1N  2E",6322-Cuisiniers,Corporation,1,1
Québec,"   Bas salaire","9218-9646 QUEBEC INC","LAVAL, QC H7T 1L4","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",Inconnu,1,1
Québec,"   Bas salaire","9219-1709 Québec inc.","Sainte-Julie, QC J3G 0H7","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,3
Québec,"   Bas salaire","9219-6351 Quebec inc","Chicoutimi, QC G7H 4B7","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,2
Québec,"   Bas salaire","9222-6638 Québec Inc.","Mont-Tremblant, QC J8E  3J",6322-Cuisiniers,Corporation,1,3
Québec,"   Bas salaire","9223-2982 Quebec inc.","Montréal, QC H2T 3B3","6733-Concierges et surintendants d'immeubles",Partenariat,1,1
Québec,"   Bas salaire","92235928 Québec Inc.","Longueuil, QC J4L  3R","4214-Éducateurs et aides-éducateurs de la petite enfance","Entreprise à propriétaire unique",1,2
Québec,"   Bas salaire","9223-7585 Québec Inc","Rouyn-Noranda, QC J9X 4N9","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,2,8
Québec,"   Bas salaire","9225-4168 Québec inc","Lévis, QC G7A 1C9","6311-Superviseurs des services alimentaires",Inconnu,3,4
Québec,"   Bas salaire","9226-6113 Québec Inc","Lévis, QC G6W 0M7","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,3
Québec,"   Bas salaire","9227-4646 Quebec inc","Pointe-Claire, QC H9R 5B1","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Québec,"   Bas salaire","9229-3224 QUÉBEC INC.","Québec, QC G1K 3A8","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Québec,"   Bas salaire","9230-0938 QUEBEC INC.","Sherbrooke, QC J1M 1K9","6733-Concierges et surintendants d'immeubles",Inconnu,1,1
Québec,"   Bas salaire","9230-6513 Québec Inc.","Chambly, QC J3L 1R1","1241-Adjoints administratifs",Inconnu,1,1
Québec,"   Bas salaire","9230-6513 Québec Inc.","Chambly, QC J3L 1R1","3413-Aides-infirmiers, aides-soignants et préposés aux bénéficiaires",Inconnu,1,1
Québec,"   Bas salaire","9234-4936 Québec Inc.","Saint-Jérôme, QC J7Y 3P2","6311-Superviseurs des services alimentaires",Corporation,2,12
Québec,"   Bas salaire","9235 3804 QUÉBEC INC","Montreal, QC H1Y 1X6",6322-Cuisiniers,Inconnu,1,1
Québec,"   Bas salaire","9244-9750 Québec inc.","Québec, QC G1H 4N7","3413-Aides-infirmiers, aides-soignants et préposés aux bénéficiaires",Inconnu,1,3
Québec,"   Bas salaire","9247-0632 Québec Inc.","Saint-Hyacinthe, QC J2R 1J9","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,2
Québec,"   Bas salaire","92480425 QUÉBEC INC.","Brossard, QC J4Y 3A7","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Québec,"   Bas salaire","9248-4427 Québec Inc.","TROIS-RIVIÈRES, QC G9A 5E1","9614-Manoeuvres dans le traitement des pâtes et papiers et la transformation du bois",Inconnu,1,3
Québec,"   Bas salaire","9248-9491 QUEBEC INC","rigaud, QC J0P 1P0","3413-Aides-infirmiers, aides-soignants et préposés aux bénéficiaires",Inconnu,1,2
Québec,"   Bas salaire","92515477 QUEBEC INC","SAINT JEROME, QC J7Z 6Y8","4214-Éducateurs et aides-éducateurs de la petite enfance",Inconnu,1,1
Québec,"   Bas salaire","9252-4271 QUÉBEC INC","Baie-Comeau, QC G5C 1E1",6322-Cuisiniers,Inconnu,1,1
Québec,"   Bas salaire","9254-1119 QUÉBEC INC","MONTRÉAL, QC H2T 1S4",6322-Cuisiniers,Corporation,1,1
Québec,"   Bas salaire","9255-1381 Québec Inc.","Québec, QC G1N  2E",6322-Cuisiniers,Corporation,1,1
Québec,"   Bas salaire","9257-3195 Québec Inc.","Saint-Patrice-de-Sherrington, QC J0L 2N0","9462-Bouchers industriels, dépeceurs-découpeurs de viande, préparateurs de volaille et personnel assimilé",Inconnu,1,20
Québec,"   Bas salaire","9257-7196 Québec Inc.","Québec, QC G1N 2E6",6322-Cuisiniers,Corporation,1,2
Québec,"   Bas salaire","9258-3079 Québec Inc","Montréal, QC H2G 1E2","4214-Éducateurs et aides-éducateurs de la petite enfance","Entreprise à propriétaire unique",1,1
Québec,"   Bas salaire","9258-4820 Québec inc.","Vaudreuil-Dorion, QC J7V 9R2",6322-Cuisiniers,Inconnu,1,1
Québec,"   Bas salaire","9259-0223 Québec Inc.","Mont-Royal, QC H3P 3E9",6322-Cuisiniers,Inconnu,1,1
Québec,"   Bas salaire","9260-4396 Québec inc.","Québec, QC G2N 1X2",6322-Cuisiniers,Corporation,1,1
Québec,"   Bas salaire","9261-9345 Quebec Inc","Montreal, QC H3A 1H3",6322-Cuisiniers,Inconnu,1,1
