Province/Territoire,"Volet du programme",Employeur,Adresse,"Profession ","Incorporer le statut","EIMT demandes","Postes demandes"
Ontario,"   Bas salaire","2707820 ON Inc.","Orillia, ON L3V 7W7","7612-Autres manoeuvres et aides de soutien de métiers",Inconnu,1,1
Ontario,"   Bas salaire","2767398 Ontario Inc.","Brampton, ON L7A 4J6","1411-Employés de soutien de bureau généraux",Inconnu,1,1
Ontario,"   Bas salaire","2791415 ONTARIO INC.","BRAMPTON, ON L6Z 3S4","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Inconnu,1,1
Ontario,"   Bas salaire","2813473 ONTARIO INC.","Chelmsford, ON P0M 1L0","0631-Directeurs de la restauration et des services alimentaires",Inconnu,1,1
Ontario,"   Bas salaire","2829127 Ontario Inc.","Ajax, ON L1T 0H9","6311-Superviseurs des services alimentaires",Inconnu,1,1
Ontario,"   Bas salaire","5029012 ONTARIO INC.","Brighton, ON K0K 1H0","6562-Esthéticiens, électrolystes et personnel assimilé",Inconnu,1,1
Ontario,"   Bas salaire","6211534 CANADA INC.","Ottawa, ON K1V 7P1","1311-Techniciens en comptabilité et teneurs de livres",Inconnu,1,1
Ontario,"   Bas salaire","6382134 Canada Inc.","Mississauga, ON L4Z 1Z9","7535-Autres préposés à la pose et à l'entretien des pièces mécaniques d'automobiles",Inconnu,1,1
Ontario,"   Bas salaire","7619162 CANADA INC.","Hamilton, ON L8E 3N3","7511-Conducteurs de camions de transport",Inconnu,1,1
Ontario,"   Bas salaire","9120459 Canada Ltd","Kenora, ON P9N 1W5","0631-Directeurs de la restauration et des services alimentaires",Inconnu,1,1
Ontario,"   Bas salaire","9509038 Canada Inc","TORONTO, ON M4V 1K6",3236-Massothérapeutes,Inconnu,1,1
Ontario,"   Bas salaire","AdroitGen Inc.","MISSISSAUGA, ON L5T 2M9","1221-Agents d'administration",Inconnu,1,2
Ontario,"   Bas salaire","AFRI-WAY CARGO LOGISTICS INC.","NORTH-YORK, ON M9L 1Z9","0124-Directeurs de la publicité, du marketing et des relations publiques",Inconnu,1,3
Ontario,"   Bas salaire","Aishka Express Inc","toronto, ON M3N 2R2","7612-Autres manoeuvres et aides de soutien de métiers",Inconnu,1,1
Ontario,"   Bas salaire","Aqua Bay Ltd","Belleville, ON K0K 1K0","6421-Vendeurs - commerce de détail",Inconnu,1,1
Ontario,"   Bas salaire","AURORA NORD INC","Toronto, ON M4W 3E2","1311-Techniciens en comptabilité et teneurs de livres",Inconnu,1,1
Ontario,"   Bas salaire","AURORA NORD INC","Toronto, ON M4W 3E2","1411-Employés de soutien de bureau généraux",Inconnu,1,1
Ontario,"   Bas salaire","Avalos Construction Inc","Toronto, ON M6H 3A1","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,1
Ontario,"   Bas salaire","Ayurcann Inc","Pickering, ON L1W 3H3","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",Inconnu,1,1
Ontario,"   Bas salaire","Badiuk Equipment Ltd.","Fort Frances, ON P9A 3N1","1521-Expéditeurs et réceptionnaires",Inconnu,1,2
Ontario,"   Bas salaire","Bakery Gateau Inc.","Toronto, ON M3B 1Y6",6332-Boulangers-pâtissiers,Inconnu,1,1
Ontario,"   Bas salaire","Bluewater Pipe Inc","Huron Park, ON N0M 1Y0","1241-Adjoints administratifs",Inconnu,1,1
Ontario,"   Bas salaire","Brantford Flying Club","Brantford, ON N3T 5L7","1522-Magasiniers et commis aux pièces",Inconnu,1,1
Ontario,"   Bas salaire","Brisk MFG Inc","Mississauga, ON L4Z 1Z8","1311-Techniciens en comptabilité et teneurs de livres",Inconnu,1,1
Ontario,"   Bas salaire","Canadian Grounds Inc.","Etobicoke, ON M8Z 2S6","8612-Manoeuvres en aménagement paysager et en entretien des terrains",Inconnu,1,3
Ontario,"   Bas salaire","CHAPIN'S CONTRACTING INC.","BRAMPTON, ON L6P 4P6","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,1
Ontario,"   Bas salaire","Complete Office Services Inc","Vaughan, ON L4K 5W9","1211-Superviseurs de commis de bureau et du personnel de soutien administratif",Inconnu,1,2
Ontario,"   Bas salaire","Day and Night Express Inc","Brampton, ON L6S 1N7","7514-Chauffeurs-livreurs - services de livraison et de messagerie",Inconnu,1,1
Ontario,"   Bas salaire","Derry Health and Wellness Center Inc.","Mississauga, ON L4T 1A6","1243-Adjoints administratifs médicaux",Inconnu,1,1
Ontario,"   Bas salaire","DESI MART INC","Hamilton, ON L0R 1P0","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",Inconnu,1,1
Ontario,"   Bas salaire","Eagle Maritime (Canada) Inc.","Mississauga, ON L5S 1S9","2147-Ingénieurs informaticiens (sauf ingénieurs et concepteurs en logiciel)",Inconnu,1,1
Ontario,"   Bas salaire","EJ Industries Ltd","Ajax, ON L1S 3X9","9417-Opérateurs de machines d'usinage",Inconnu,1,2
Ontario,"   Bas salaire","ES OPCO Canada II Ltd.","Mississauga, ON L5T 1S7","1221-Agents d'administration",Inconnu,1,1
Ontario,"   Bas salaire","Fleetex Transport Ltd.","Bolton, ON L7E 4E8","1212-Superviseurs de commis de finance et d'assurance",Inconnu,1,1
Ontario,"   Bas salaire","Fleetex Transport Ltd.","Bolton, ON L7E 4E8","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",Inconnu,1,1
Ontario,"   Bas salaire","Gastech Hvac Systems Ltd","Woodbridge, ON L4L 6C9","1211-Superviseurs de commis de bureau et du personnel de soutien administratif",Inconnu,1,1
Ontario,"   Bas salaire","Geri Health Home care Inc","Scarborough, ON M1T 3T6","3413-Aides-infirmiers, aides-soignants et préposés aux bénéficiaires",Inconnu,1,1
Ontario,"   Bas salaire","GILANI GROUP INC","AJAX, ON L1S 2J1","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,4
Ontario,"   Bas salaire","H.B. FAMILY FOOD INC.","Nepean, ON K2H 5Z1","0631-Directeurs de la restauration et des services alimentaires",Inconnu,1,1
Ontario,"   Bas salaire","Ideal Glass Hardware Inc.","Markham, ON L3R 3W9",7292-Vitriers,Inconnu,1,1
Ontario,"   Bas salaire","INFINITE SALON AND SPA INC","MISSISSAUGA, ON L5N 4H4","6562-Esthéticiens, électrolystes et personnel assimilé",Inconnu,1,1
Ontario,"   Bas salaire","Loonie Times Inc","Mississauga, ON L4Z 1V4","1222-Adjoints de direction",Inconnu,1,1
Ontario,"   Bas salaire","Manitoulin Transport","Gore Bay, ON P0P 1H0","7511-Conducteurs de camions de transport",Inconnu,1,1
Ontario,"   Bas salaire","Master Automotive Supply Co. Ltd.","Richmond Hill Southwest, ON L4C 1A5","9471-Opérateurs d'équipement d'impression sans plaque",Inconnu,1,1
Ontario,"   Bas salaire","MAXIM KITCHEN & DOORS INC.","Mississauga, ON L5S 1A1",7271-Charpentiers-menuisiers,Inconnu,1,1
Ontario,"   Bas salaire","Newgen Realty Experts Inc.","Mississauga, ON L5N 2R7","1241-Adjoints administratifs",Inconnu,1,1
Ontario,"   Bas salaire","NRT Canada Inc.","Tilbury, ON N0P 2L0","9423-Opérateurs de machines de transformation du caoutchouc et personnel assimilé",Inconnu,1,5
Ontario,"   Bas salaire","Pinehedge Farms Inc.","St-Eugene, ON K0B 1P0","9461-Opérateurs de machines et de procédés industriels dans la transformation des aliments, des boissons et des produits connexes",Inconnu,1,1
Ontario,"   Bas salaire","Poly-Nova Technologies","Guelph, ON N1G 3M5","9422-Opérateurs de machines de traitement des matières plastiques",Inconnu,1,1
Ontario,"   Bas salaire","PR HOMESUPPLIES INC","Brampton, ON L6T 5A2","7441-Personnel d'installation, d'entretien et de réparation d'équipement résidentiel et commercial",Inconnu,1,1
Ontario,"   Bas salaire","PROGRESSIVE INDUSTRIAL FLUIDS LTD.","London, ON N5V 5E3","9613-Manoeuvres dans le traitement des produits chimiques et les services d'utilité publique",Inconnu,1,2
Ontario,"   Bas salaire","PT Industrial Electric Co.","Vaughan, ON L4K 4Y2","1431-Commis à la comptabilité et personnel assimilé",Inconnu,1,1
Ontario,"   Bas salaire","RAM-AIR LOGISTICS TRANSPORTATION INC","Stouffville, ON L4A 3Y5","7511-Conducteurs de camions de transport",Inconnu,1,1
Ontario,"   Bas salaire","Royal Orchid Nails & Spa Inc.","Ottawa, ON K2M 0N2","6562-Esthéticiens, électrolystes et personnel assimilé",Inconnu,1,1
Ontario,"   Bas salaire","Royal Paint of Canada Inc","Kitchener, ON N2H 5A7","7294-Peintres et décorateurs (sauf décorateurs d'intérieur)",Inconnu,1,1
Ontario,"   Bas salaire","shree khodiyar inc","Dundas, ON L9H 1B7","1311-Techniciens en comptabilité et teneurs de livres",Inconnu,1,1
Ontario,"   Bas salaire","SIX GIGA SOLUTIONS Corp.","Oakville, ON L6M 0C6","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Inconnu,1,4
Ontario,"   Bas salaire","SPEED ROLL & THAI INC.","Etobicoke, ON M8V 1L2",6322-Cuisiniers,Inconnu,1,1
Ontario,"   Bas salaire","SRS CONSTRUCTION INC.","Orleans, ON K4A 3S9","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,1
Ontario,"   Bas salaire","STRUCTCON CENTRAL INC.","Burlington, ON L7L 6E9","7237-Soudeurs et opérateurs de machines à souder et à braser",Inconnu,1,1
Ontario,"   Bas salaire","SYED SHAH PROFESSIONAL CORPORATION","MISSISSAUGA, ON L4Z 3Y8","1431-Commis à la comptabilité et personnel assimilé",Inconnu,1,1
Ontario,"   Bas salaire","The Sprinkler Company Inc.","Vaughan, ON L4K 3Z6","7511-Conducteurs de camions de transport",Inconnu,1,1
Ontario,"   Bas salaire","TOBMARC SUPPLY SOLUTIONS","MISSISSAUGA, ON L5H 1G4","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,1
Ontario,"   Bas salaire","Total life change healthcare","Milton, ON L9T 0W6","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Inconnu,1,16
Ontario,"   Bas salaire","Valor Specialty Products Inc.","Caledon, ON L7E 4J6","9227-Surveillants dans la fabrication et le montage de produits divers",Inconnu,1,1
Ontario,"   Bas salaire","Web Hero Services","Oakville, ON L6M 0N2",6611-Caissiers,Inconnu,1,1
Ontario,"   Bas salaire","WEBEETA INC","Cambridge, ON N3E 1A1","1411-Employés de soutien de bureau généraux",Inconnu,1,1
Ontario,"   Bas salaire","Westlife Associates Inc","Tottenham, ON L0G 1W0","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Ontario,"   Bas salaire","Z & M Meat Inc.","Sudbury, ON P3C 5L1",6321-Chefs,Inconnu,1,1
Ontario,"  Agriculture primaire","1801405 Ontario Inc","Toronto, ON M4S 2A8","0822-Gestionnaires en horticulture",Inconnu,1,1
Ontario,"  Agriculture primaire","OLD OAK MANOR","Beamsville, ON L0R 1B1","8431-Ouvriers agricoles",Inconnu,1,2
Manitoba,"     Haut salaire","10032763 Manitoba Inc","Winnipeg, MB R3P 2T3","2241-Technologues et techniciens en génie électronique et électrique",Inconnu,1,2
Manitoba,"     Haut salaire","5139415 Manitoba Ltd.","Brandon, MB R7A 4B3","6211-Superviseurs des ventes - commerce de détail",Inconnu,1,1
Manitoba,"     Haut salaire","Magnum Transport Inc","Winnipeg, MB R2V 5B9","7511-Conducteurs de camions de transport",Inconnu,1,6
Manitoba,"     Haut salaire","MATIX LUMBER","HEADINGLEY, MB R4H 1C7","1523-Coordonnateurs de la logistique de la production",Inconnu,1,1
Manitoba,"     Haut salaire","Rah-Firdaus Foods & Fashions Inc.","Winnipeg, MB R2M 2Z6","0621-Directeurs - commerce de détail et de gros",Inconnu,1,1
Manitoba,"     Haut salaire","Rah-Firdaus Foods & Fashions Inc.","Winnipeg, MB R2M 2Z6","2263-Inspecteurs de la santé publique, de l'environnement et de l'hygiène et de la sécurité au travail",Inconnu,1,1
Manitoba,"     Haut salaire","Rah-Firdaus Foods & Fashions Inc.","Winnipeg, MB R2M 2Z6","6211-Superviseurs des ventes - commerce de détail",Inconnu,1,1
Manitoba,"     Haut salaire","RANJEET TRANSPORT LTD.","WINNIPEG, MB R3Y 0K6","1221-Agents d'administration",Inconnu,1,1
Manitoba,"   Bas salaire","10089206 Manitoba LTD","Dauphin, MB R7N 3H4","6211-Superviseurs des ventes - commerce de détail",Inconnu,1,1
Manitoba,"   Bas salaire","Investors Group Securities Inc","Winnipeg, MB R3B 3H5","1241-Adjoints administratifs",Inconnu,1,1
Manitoba,"   Bas salaire","kangsan canada Inc.","Winnipeg, MB R2K 3H2","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Manitoba,"   Bas salaire","plaha construction ltd.","winnipeg, MB R3Y 0E6","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,1
Manitoba,"   Bas salaire","Trappers Transport Ltd","Sunnyside, MB R5R 0E7","1432-Commis à la paye",Inconnu,1,1
Manitoba,"   Bas salaire","Value Trucks of Winnipeg Ltd.","Winnipeg, MB R3C 2E6","1524-Commis aux achats et au contrôle de l'inventaire",Inconnu,1,1
Manitoba,"  Agriculture primaire","Prairie Sky Aviation Corporation","Niverville, MB R0A 1E0","2271-Pilotes, navigateurs et instructeurs de pilotage du transport aérien",Inconnu,1,1
Saskatchewan,"     Haut salaire","MAA ENTERPRISE INC.","Regina, SK S4X 2Z2","0621-Directeurs - commerce de détail et de gros",Inconnu,1,1
Saskatchewan,"   Bas salaire","102077317 Saskatchewan inc","Regina, SK S4N 0P6","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,2
Saskatchewan,"   Bas salaire","102118333 SASKATCHEWAN LTD.","Balgonie, SK S0G 0E0","6311-Superviseurs des services alimentaires",Inconnu,1,1
Saskatchewan,"   Bas salaire","Borden Care Home","Borden, SK S0K 0N0","4412-Aides familiaux résidents, aides de maintien à domicile et personnel assimilé",Inconnu,1,2
Saskatchewan,"   Bas salaire","Kat's Healing Massage","Yorkton, SK S3N 1J3","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Inconnu,1,1
Alberta,"     Haut salaire","13319253 CANADA INC","EDMONTON, AB T6B 2H7","7511-Conducteurs de camions de transport",Inconnu,1,2
Alberta,"     Haut salaire","1752697 alberta Ltd. o/a Super 8 Stettler","Stettler, AB T0C 2L0","0114-Directeurs d'autres services administratifs",Inconnu,1,1
Alberta,"     Haut salaire","2486934 Alberta Ltd","Calgary, AB T2E 6V2","2173-Ingénieurs et concepteurs en logiciel",Inconnu,1,2
Alberta,"     Haut salaire","AKROPOLIS ASSET MANAGEMENT CORP.","Calgary, AB T3K 3V7","1241-Adjoints administratifs",Inconnu,1,1
Alberta,"     Haut salaire","Assist Immigration Services Inc","Calgary, AB T3P 0M3","1311-Techniciens en comptabilité et teneurs de livres",Inconnu,1,1
Alberta,"     Haut salaire","CALGARY DRYWALL LTD.","CHESTERMERE, AB T1X 0B4","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,1
Alberta,"     Haut salaire","Canadian Geo Consulting LTD","St. Albert, AB T8N 2W9","0211-Directeurs des services de génie",Inconnu,1,1
Alberta,"     Haut salaire","Capstone Engineering Academy","Calgary, AB T2H 2Z9","4031-Enseignants au niveau secondaire",Inconnu,1,1
Alberta,"     Haut salaire","Columbia Seed Co Limited","Vauxhall, AB T0K 2K0","2232-Technologues et techniciens en génie mécanique",Inconnu,1,1
Alberta,"     Haut salaire","Cybersnoopz Technologies Inc","EDMONTON, AB T6N 1L6","5241-Designers graphiques et illustrateurs",Inconnu,1,1
Alberta,"     Haut salaire","Dap Group Ltd.","Fort Mcmurray, AB T9X 0Y5","2174-Programmeurs et développeurs en médias interactifs",Inconnu,1,1
Alberta,"     Haut salaire","GHD IMMIGRATION SERVICES INC","CALGARY, AB T3N 2B8","0124-Directeurs de la publicité, du marketing et des relations publiques",Inconnu,1,1
Alberta,"     Haut salaire","Heera Transport Ltd.","Edmonton, AB T6T 2H2","1221-Agents d'administration",Inconnu,1,1
Alberta,"     Haut salaire","ISLZ Logistics Ltd.","Edmonton, AB T6V 0M6","1526-Horairistes de trajets et d'équipages",Inconnu,1,1
Alberta,"     Haut salaire","Learning for life Childcare Ltd","Edmonton, AB T6L 5P9","0014-Cadres supérieurs - santé, enseignement, services sociaux et communautaires et associations mutuelles",Inconnu,1,1
Alberta,"     Haut salaire","Ndata Solutions Ltd.","CALGARY, AB T3J 3Z5","2175-Concepteurs et développeurs Web",Inconnu,1,2
Alberta,"     Haut salaire","O & O Construction Ltd","Edmonton, AB T5Z 0J1","1241-Adjoints administratifs",Inconnu,1,1
Alberta,"     Haut salaire","P & P Park Hotels Inc.","Sherwood Park, AB T8H 2R7","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",Inconnu,1,1
Alberta,"     Haut salaire","Preet Brothers Transport Ltd.","calgary, AB T3J 5H2","1311-Techniciens en comptabilité et teneurs de livres",Inconnu,1,1
Alberta,"     Haut salaire","Raikot Trucking Ltd.","Rockyview, AB T1Z 0C1","7511-Conducteurs de camions de transport",Inconnu,1,2
Alberta,"     Haut salaire","Rame Katrib Professional Corporation","Calgary, AB T2P 3S2","1221-Agents d'administration",Inconnu,1,1
Alberta,"     Haut salaire","Raven Consulting & Education Inc.","Edmonton, AB T5J 2Y2","4021-Enseignants au niveau collégial et autres instructeurs en formation professionnelle",Inconnu,1,1
Alberta,"     Haut salaire","RIMS Incorporated","Calgary, AB T2X 4R9","1241-Adjoints administratifs",Inconnu,1,1
Alberta,"     Haut salaire","Rocky Mountain Equipment LP","Calgary, AB T2G 3A4","1524-Commis aux achats et au contrôle de l'inventaire",Inconnu,1,1
Alberta,"     Haut salaire","TAP Entertainment Ltd","calgary, AB T2C 1B9","1241-Adjoints administratifs",Inconnu,1,1
Alberta,"     Haut salaire","TOPWEST CONSTRUCTION LTD","Edmonton, AB T5H 3C5",7271-Charpentiers-menuisiers,Inconnu,1,1
Alberta,"     Haut salaire","United BGM Construction Inc","Calgary, AB T3H 4G5","1221-Agents d'administration",Inconnu,1,1
Alberta,"     Haut salaire","WCHH CONSTRUCTION SERVICES INC","Edmonton, AB T6E 0G9","2241-Technologues et techniciens en génie électronique et électrique",Inconnu,1,1
Alberta,"   Bas salaire","1327002 Alberta Ltd","Calgary, AB T3R 1W5","6562-Esthéticiens, électrolystes et personnel assimilé",Inconnu,1,1
Alberta,"   Bas salaire","1625629 Alberta Inc.","CALGARY, AB T2P 2A8",6611-Caissiers,Inconnu,1,2
Alberta,"   Bas salaire","1727540 alberta ltd","LETHBRIDGE, AB T1K 2P7",6322-Cuisiniers,Inconnu,1,2
Alberta,"   Bas salaire","1756380 Alberta Ltd.","Cold Lake, AB T9M 0K9","6733-Concierges et surintendants d'immeubles",Inconnu,1,1
Alberta,"   Bas salaire","1999754 ALBERTA LTD.","Cochrane, AB T4C 0N8",6611-Caissiers,Inconnu,1,1
Alberta,"   Bas salaire","2105044 ALBERTA LTD","EDMONTON, AB T5M 3L4","8612-Manoeuvres en aménagement paysager et en entretien des terrains",Inconnu,1,1
Alberta,"   Bas salaire","2178919 Alberta Inc.","Edmonton, AB T6H 5K4",6332-Boulangers-pâtissiers,Inconnu,1,1
Alberta,"   Bas salaire","2214149 Alberta Ltd.","Beaumont, AB T4X 1T9","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Alberta,"   Bas salaire","2232627 Alberta Ltd.","Calgary, AB T3E 6L1","6311-Superviseurs des services alimentaires",Inconnu,1,1
Alberta,"   Bas salaire","2243801 Alberta Ltd.","Camrose, AB T4V 0J9","1241-Adjoints administratifs",Inconnu,1,1
Alberta,"   Bas salaire","2265236 ALBERTA LTD.","Red Deer, AB T4P 0M9","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,2
Alberta,"   Bas salaire","2371373 Alberta Ltd o/a Cheap Smokes & Cigars","Leduc, AB T9E 6V4","6211-Superviseurs des ventes - commerce de détail",Inconnu,1,1
Alberta,"   Bas salaire","2392591 ALBERTA LTD","Lethbridge, AB T1J 0C1","0631-Directeurs de la restauration et des services alimentaires",Inconnu,1,1
Alberta,"   Bas salaire","Alpheus International Inc","Edmonton, AB T5Y 3G7","1241-Adjoints administratifs",Inconnu,1,1
Alberta,"   Bas salaire","ANTTAL TRANSPORTATION LTD","EDMONTON, AB T6B 2V6","6411-Représentants des ventes et des comptes - commerce de gros (non-technique)",Inconnu,1,1
Alberta,"   Bas salaire","Bravo Dirt Buster Cleaning Services","Edmonton, AB T6V 0L4","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Inconnu,1,2
Alberta,"   Bas salaire","BZ Concrete Ltd","calgary, AB T3N 1J5","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,1
Alberta,"   Bas salaire","CORBETT TIGERS INC.","CALGARY, AB T3J 4K8","1221-Agents d'administration",Inconnu,1,1
Alberta,"   Bas salaire","Dap Group Ltd.","Fort Mcmurray, AB T9X 0Y5",6332-Boulangers-pâtissiers,Inconnu,1,1
Alberta,"   Bas salaire","Diamond Pizza & Donair","Edmonton, AB T6W 1A7",6322-Cuisiniers,Inconnu,1,2
Alberta,"   Bas salaire","Flash Express Courier Inc.","Calgary, AB T0M 0E0","7514-Chauffeurs-livreurs - services de livraison et de messagerie",Inconnu,1,1
Alberta,"   Bas salaire","GTC EDU & IMMIGRATION INC","Calgary, AB T2G 2B1","1241-Adjoints administratifs",Inconnu,1,1
Alberta,"   Bas salaire","I.S GILL & SONS INC.","Edmonton, AB T6L 3S1",6332-Boulangers-pâtissiers,Inconnu,1,1
Alberta,"   Bas salaire","J. Senese Enterprises Ltd","Peace River, AB T8S 1M5",6611-Caissiers,Inconnu,1,1
Alberta,"   Bas salaire","Jay Painting & Reno Ltd","Calgary, AB T3J 4K4","7294-Peintres et décorateurs (sauf décorateurs d'intérieur)",Inconnu,1,1
Alberta,"   Bas salaire","Mini Thni Casino Corp.","Kananaskis, AB T0L 1N0","1211-Superviseurs de commis de bureau et du personnel de soutien administratif",Inconnu,1,1
Alberta,"   Bas salaire","Nilsson Construction Ltd","Sexsmith, AB T0H 3C0","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,1
Alberta,"   Bas salaire","Qainaat Enterprises Ltd","CALGARY, AB T2A 0T9","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Alberta,"   Bas salaire","SHAWARMA & FALAFEL CITY CORPORATION","CALGARY, AB T2N 3P8",6322-Cuisiniers,Inconnu,1,1
Alberta,"   Bas salaire","Somerset Liquor Store INC","CALGARY, AB T2Y 3M7","6211-Superviseurs des ventes - commerce de détail",Inconnu,1,1
Alberta,"   Bas salaire","STALLION AUTO LTD.","CALGARY, AB T3N 1E7","7612-Autres manoeuvres et aides de soutien de métiers",Inconnu,1,2
Alberta,"   Bas salaire","Steady Construction Ltd.","Calgary, AB T3J 0R7","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,2
Alberta,"   Bas salaire","Sureflow Weeping Tile LTD","Edmonton, AB T6E 5Y1",1414-Réceptionnistes,Inconnu,1,1
Alberta,"   Bas salaire","Univer holdings Ltd.","Edmonton, AB T5E 0A1",6611-Caissiers,Inconnu,1,1
Alberta,"   Bas salaire","Vivanch Inc.","sherwood park, AB T8A 0C5","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,1
Alberta,"   Bas salaire","Wenze Market Inc.","Edmonton, AB T6E 0E9","6211-Superviseurs des ventes - commerce de détail",Inconnu,1,1
Alberta,"  Talent mondial","Amayra enterprises ltd","calgary, AB T3J 5H2","2173-Ingénieurs et concepteurs en logiciel",Inconnu,1,2
Alberta,"  Talent mondial","ANA TELECOM SERVICES LTD","EDMONTON, AB T5M 3S5","2171-Analystes et consultants en informatique",Inconnu,1,1
Alberta,"  Talent mondial","Brick your Brand","Edmonton, AB T6E 2M3","2175-Concepteurs et développeurs Web",Inconnu,1,1
Alberta,"  Talent mondial","Cocoon CS Inc.","Lacombe County, AB T0M 0J0","2174-Programmeurs et développeurs en médias interactifs",Inconnu,2,2
Alberta,"  Talent mondial","DEOL LOGISTICS INC.","CALGARY, AB T3J 3P1","2173-Ingénieurs et concepteurs en logiciel",Inconnu,1,1
Alberta,"  Talent mondial","Kenoxis Alberta Tech Ltd","Calgary, AB T2C 2A2","2174-Programmeurs et développeurs en médias interactifs",Inconnu,1,2
Alberta,"  Talent mondial","SHAMSHUB IT CORP.","Calgary, AB T2P 0J4","0213-Gestionnaires des systèmes informatiques",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","1167769  B.C. Ltd.","Kamloops, BC V2B 3C8","0621-Directeurs - commerce de détail et de gros",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","1234335 B.C. LTD.","Valemount, BC V0E 2Z0","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",Inconnu,1,2
Colombie-Britannique,"     Haut salaire","ASN Digital Themes Inc","Surrey, BC V3W 1N6","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","CANADIAN PRO RECRUITER INC.","North Vancouver, BC V7M 1B3","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Centauri Enterprises Inc.","Vancouver, BC V5L 4W3","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","DC Cleaning Team Ltd","Vancouver, BC V5S 4P8","6315-Surveillants des services de nettoyage",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","DIG Transport Ltd","Surrey, BC V3W 7J2","7511-Conducteurs de camions de transport",Inconnu,1,6
Colombie-Britannique,"     Haut salaire","Digital Interference Productions Inc","Vancouver, BC V5R 6E6","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","DTS Transport Services Inc.","Surrey, BC V4N 4P5","7305-Surveillants du transport routier et du transport en commun",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","FENYX DEVELOPMENTS CORP.","surrey, BC V3S 7G1",7251-Plombiers,Inconnu,1,2
Colombie-Britannique,"     Haut salaire",Filmgroup,"Vancouver, BC V5T 1A7","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
Colombie-Britannique,"     Haut salaire","GALLOPS WASTE MANAGEMENT INC.","Surrey, BC V3T 4H4","0912-Directeurs des services d'utilité publique",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","GREENWOOD TRANSPORT LIMITED","Surrey, BC V3W 1N6",1525-Répartiteurs,Inconnu,1,1
Colombie-Britannique,"     Haut salaire","INP Capital Inc.","Vancouver, BC V7X 1L2","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","KALERX TRANSPORT LTD.","SURREY, BC V3W 6A4","7511-Conducteurs de camions de transport",Inconnu,1,4
Colombie-Britannique,"     Haut salaire","Likas Landscaping Inc.","Delta, BC V4C 3S3","8255-Entrepreneurs et superviseurs des services de l'aménagement paysager, de l'entretien des terrains et de l'horticulture",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Mainpower Electrical Ltd","Surrey, BC V3W 5K4","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,5
Colombie-Britannique,"     Haut salaire","MANN CONSTRUCTION GROUP CANADA LTD","SURREY, BC V3V 0C9","7204-Entrepreneurs et contremaîtres en charpenterie",Inconnu,1,4
