Province/Territoire,"Volet du programme",Employeur,Adresse,"Profession ","Incorporer le statut","EIMT demandes","Postes demandes"
Ontario,"  Talent mondial","Renaissance Learning of Canada Co.","Aurora, ON L4G 4C4","2173-Ingénieurs et concepteurs en logiciel",Corporation,1,1
Manitoba,"     Haut salaire","10009728 MANIOTBA LTD","LAC DU BONNET, MB R0E 1A0","6315-Surveillants des services de nettoyage",Inconnu,1,2
Manitoba,"     Haut salaire","Dhindsa Transport Company Ltd","Winnipeg, MB R2C 2Z2","1221-Agents d'administration",Inconnu,1,1
Manitoba,"     Haut salaire","KPIC Maintenance Services Inc.","Winnipeg, MB R3P 1B3","7311-Mécaniciens de chantier et mécaniciens industriels",Inconnu,1,2
Manitoba,"     Haut salaire","Pot Life Inc","Winnipeg, MB R2L 1L7","0621-Directeurs - commerce de détail et de gros",Inconnu,1,1
Manitoba,"     Haut salaire","Roadino Transport Inc.","Winnipeg, MB R2R 0H3","7511-Conducteurs de camions de transport",Inconnu,1,6
Manitoba,"     Haut salaire","Rowan and Hedy Technology Ltd.","Winnipeg, MB R3Y 0B7","6221-Spécialistes des ventes techniques - commerce de gros",Inconnu,1,1
Manitoba,"     Haut salaire","RPM Construction Group Inc","WINNIPEG, MB R2P 1X7","7372-Foreurs et dynamiteurs de mines à ciel ouvert, de carrières et de chantiers de construction",Inconnu,1,2
Manitoba,"     Haut salaire","Sehira Renovation LTD","Winnipeg, MB R2W 2N3","1221-Agents d'administration",Inconnu,1,1
Manitoba,"   Bas salaire","4115155 Manitoba Ltd.","Portage la Prairie, MB R1N 0P3",6322-Cuisiniers,Inconnu,1,3
Manitoba,"   Bas salaire","6826068 MANITOBA LTD.","KILLARNEY, MB R0K 1G0","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Manitoba,"   Bas salaire","7443707 Manitoba Inc.","Minnedosa, MB R0J 1E0","6311-Superviseurs des services alimentaires",Inconnu,1,1
Manitoba,"   Bas salaire","A.A. Khan Enterprises Incorporated","Anola, MB R0E 0A0",6611-Caissiers,Inconnu,1,1
Manitoba,"   Bas salaire","Electra Sign Ltd.","Winnipeg, MB R2X 0A1","9537-Monteurs, finisseurs et contrôleurs de produits divers",Inconnu,1,1
Manitoba,"   Bas salaire","Tropicana Investments Ltd.","STEINBACH, MB R5G 1P9","0632-Directeurs des services d'hébergement",Inconnu,1,1
Saskatchewan,"   Bas salaire","102118366 SASKATCHEWAN LTD.","Fillmore, SK S0G 1N0","6311-Superviseurs des services alimentaires",Inconnu,1,1
Saskatchewan,"   Bas salaire","102121217 Saskatchewan Inc.","Dorintosh, SK S0M 0T0",6322-Cuisiniers,Inconnu,1,3
Saskatchewan,"   Bas salaire","HAKKA EXPRESS INC.","Saskatoon, SK S7L 7K2","6311-Superviseurs des services alimentaires",Inconnu,1,1
Saskatchewan,"   Bas salaire","LAL construction Ltd.","moose jaw, SK S6H 1T8","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,2
Saskatchewan,"   Bas salaire","Meadow lake Foods INC","Meadow lake, SK S9X 1Y5","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Alberta,"     Haut salaire","2124530 Alberta Ltd.","Redcliff, AB T0J 2P0","0711-Directeurs de la construction",Inconnu,1,1
Alberta,"     Haut salaire","Absolute Management Company Ltd.","Calgary, AB T3A 5V2","1121-Professionnels en ressources humaines",Inconnu,1,1
Alberta,"     Haut salaire","Alpha Phenomics Inc.","Edmonton, AB T6H 3P6","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",Inconnu,1,1
Alberta,"     Haut salaire","Ambience Crafts Inc.","Edmonton, AB T5H 2M5","0621-Directeurs - commerce de détail et de gros",Inconnu,1,1
Alberta,"     Haut salaire","BAINS ACCOUNTING & TAX SOLUTIONS INC.","EDMONTON, AB T6X 2L8","1311-Techniciens en comptabilité et teneurs de livres",Inconnu,1,1
Alberta,"     Haut salaire","Black Roadways LTD.","Calgary, AB T1Y 5A6","1221-Agents d'administration",Inconnu,1,1
Alberta,"     Haut salaire","Career IT & Business Solutions Inc","Edmonton, AB T6E 5Y1","2175-Concepteurs et développeurs Web",Inconnu,1,3
Alberta,"     Haut salaire","Countrice Education Inc.","Calgary, AB T2V 2X5","0014-Cadres supérieurs - santé, enseignement, services sociaux et communautaires et associations mutuelles",Inconnu,1,1
Alberta,"     Haut salaire","Gill Courier Ltd","Edmonton, AB T6E 5L6","4163-Agents de développement économique, recherchistes et experts-conseils en marketing",Inconnu,1,1
Alberta,"     Haut salaire","Jani Moving & Delivery Ltd","Calgary, AB T1Y 3M3","7511-Conducteurs de camions de transport",Inconnu,1,1
Alberta,"     Haut salaire","Kahlon Trucking & Transport Inc.","Edmonton, AB T6T 2A6","7511-Conducteurs de camions de transport",Inconnu,1,1
Alberta,"     Haut salaire","KINNIBURGH CAR & PET WASH LTD.","CHESTERMERE, AB T1X 2P2","0651-Directeurs du service à la clientèle et des services personnels, n.c.a.",Inconnu,1,1
Alberta,"     Haut salaire","PROCON SOLUTION LTD","Edmonton, AB T5S 0K3","0712-Gestionnaires et rénovateurs en construction domiciliaire",Inconnu,1,1
Alberta,"     Haut salaire","Puri Bros Trucking Ltd","Calgary, AB T3J 5L6","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",Inconnu,1,1
Alberta,"     Haut salaire","RISE Education LTd","Calgary, AB T2P 4K9","1123-Professionnels en publicité, en marketing et en relations publiques",Inconnu,1,1
Alberta,"     Haut salaire","Rogii Inc","Calgary, AB T2P 2V6","2171-Analystes et consultants en informatique",Inconnu,1,1
Alberta,"     Haut salaire","Shiva Pharmacy Inc","NW Edmonton, AB T5C 1R9","3219-Autres technologues et techniciens des sciences de la santé (sauf soins dentaires)",Inconnu,1,1
Alberta,"     Haut salaire","SIDHU SIDING LTD","Rocky View County, AB T4A 0N8","1241-Adjoints administratifs",Inconnu,1,1
Alberta,"     Haut salaire","Stanhope Eatery & Bar Ltd","Edmonton, AB T6J 6Y8",6321-Chefs,Inconnu,1,1
Alberta,"     Haut salaire","Tingley Implements","Lloydminster, AB T9V 3A3","7312-Mécaniciens d'équipement lourd",Inconnu,1,1
Alberta,"     Haut salaire","Zion Security Inc.","CALGARY, AB T2M 0J4","1221-Agents d'administration",Inconnu,1,1
Alberta,"   Bas salaire","1643555 Alberta Ltd.","Gibbons, AB T0A 1N0","6211-Superviseurs des ventes - commerce de détail",Inconnu,1,1
Alberta,"   Bas salaire","1946220 Alberta ltd. o/a Mai Vietnamese Fusion","Edmonton, AB T5T 4M2","6513-Serveurs d'aliments et de boissons",Inconnu,1,2
Alberta,"   Bas salaire","1973726 ALBERTA LTD.","Calgary, AB T2X 4V8","0712-Gestionnaires et rénovateurs en construction domiciliaire",Inconnu,1,1
Alberta,"   Bas salaire","1988887 Alberta Ltd o/a Trochu Gas and Snacks","Trochu, AB T0M 2C0","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Alberta,"   Bas salaire","2043317 ALBERTA LTD.","Vulcan, AB T0L 2B0","6211-Superviseurs des ventes - commerce de détail",Inconnu,1,1
Alberta,"   Bas salaire","2048223 ALBERTA LTD","COLD LAKE, AB T9M 1Y6","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,2
Alberta,"   Bas salaire","2063771 ALBERTA LTD.","EDMONTON, AB T6L 4N5","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,1
Alberta,"   Bas salaire","2154362 Alberta Ltd","Lloydminster, AB T9V 0B6",6322-Cuisiniers,Inconnu,1,1
Alberta,"   Bas salaire","2155065 AB Ltd.","Morinville, AB T8R 1P4",6322-Cuisiniers,Inconnu,1,1
Alberta,"   Bas salaire","2301292 ALBERTA LTD.","Edmonton, AB T5L 1A2","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Alberta,"   Bas salaire","2384887 Alberta Ltd","Fairview, AB T0H 1L0","6311-Superviseurs des services alimentaires",Inconnu,1,5
Alberta,"   Bas salaire","726807 Alberta Ltd","CALGARY, AB T2E 8N6","1524-Commis aux achats et au contrôle de l'inventaire",Inconnu,1,2
Alberta,"   Bas salaire","Akron Engineering Consultant's Group Ltd.","Fort McMurray, AB T9H 1W5","2131-Ingénieurs civils",Inconnu,1,1
Alberta,"   Bas salaire","Alta Vista Stucco Ltd","Edmonton, AB T5Y 0J6",7333-Électromécaniciens,Inconnu,1,1
Alberta,"   Bas salaire","BAINS ACCOUNTING & TAX SOLUTIONS INC.","EDMONTON, AB T6X 2L8","1241-Adjoints administratifs",Inconnu,1,1
Alberta,"   Bas salaire","Baladi Shawarma Inc.","Calgary, AB T3R 0S4","6311-Superviseurs des services alimentaires",Inconnu,1,1
Alberta,"   Bas salaire","Bedrock Pizza Ltd.","Edmonton, AB T5L 4Y4","6311-Superviseurs des services alimentaires",Inconnu,1,2
Alberta,"   Bas salaire","Blackeyed Backalley Brawlers Inc.","CALGARY, AB T2C 2E6",5252-Entraîneurs,Inconnu,1,1
Alberta,"   Bas salaire","BNV Diesel Services Inc.","Edmonton, AB T5M 3N7","7612-Autres manoeuvres et aides de soutien de métiers",Inconnu,1,1
Alberta,"   Bas salaire","Braineer Academy Ltd.","Calgary, AB T2L 1V9","1226-Planificateurs de congrès et d'événements",Inconnu,1,1
Alberta,"   Bas salaire","Cameron Driver Education 2018 Ltd.","Edmonton, AB T5M 3W1","6732-Nettoyeurs spécialisés",Inconnu,1,1
Alberta,"   Bas salaire","CITY FURNITURE LLOYD LTD.","Lloydminster, AB T9V 1B1",7452-Manutentionnaires,Inconnu,1,2
Alberta,"   Bas salaire","Cloud Cakes By Auntie Lou Inc","Edmonton, AB T5T 4W5","9617-Manoeuvres dans la transformation des aliments, des boissons et des produits connexes",Inconnu,1,2
Alberta,"   Bas salaire","Dhaliwal Enterprises Inc.","Calgary, AB T3R 0X2","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Alberta,"   Bas salaire","Edo Japan Limited Partnership","Calgary, AB T2B 2S6","6311-Superviseurs des services alimentaires",Inconnu,2,4
Alberta,"   Bas salaire","Fine Drywall Ltd.","CALGARY, AB T3J 0L2","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",Inconnu,1,2
Alberta,"   Bas salaire","Fun Park Grande Prairie Inc.","Grand Prairie, AB T8V 3X9","6211-Superviseurs des ventes - commerce de détail",Inconnu,1,2
Alberta,"   Bas salaire","Fun Park Grande Prairie Inc.","Grand Prairie, AB T8V 3X9","6311-Superviseurs des services alimentaires",Inconnu,1,2
Alberta,"   Bas salaire","General Recycling Industries Limited","Edmonton, AB T6B 3H3","9416-Opérateurs de machines à travailler les métaux légers et lourds, et de machines de formage",Inconnu,1,1
Alberta,"   Bas salaire","Gill Courier Ltd","Edmonton, AB T6E 5L6","1311-Techniciens en comptabilité et teneurs de livres",Inconnu,1,1
Alberta,"   Bas salaire","J J Hardwood Floors Ltd","Chestermere, AB T1X 0B3","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Inconnu,1,1
Alberta,"   Bas salaire","Jessie Cleaning Ltd","Calgary, AB T3J 1A2","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Inconnu,1,1
Alberta,"   Bas salaire","Joca-West Construction Ltd","Edmonton, AB T6M 0P7","7441-Personnel d'installation, d'entretien et de réparation d'équipement résidentiel et commercial",Inconnu,1,3
Alberta,"   Bas salaire","MAHMOOD SHAH PROFESSIONAL CORP","Edmonton, AB T6T 2K6","1241-Adjoints administratifs",Inconnu,1,1
Alberta,"   Bas salaire","MANN ROOFING LTD","EDMONTON, AB T6T 0Z3","7291-Couvreurs et poseurs de bardeaux",Inconnu,1,1
Alberta,"   Bas salaire","MD TRANSPORT LTD.","CALGARY, AB T3K 5P1","7612-Autres manoeuvres et aides de soutien de métiers",Inconnu,1,1
Alberta,"   Bas salaire","PK Management Inc.","Calgary, AB T1Y 7L5","6311-Superviseurs des services alimentaires",Inconnu,1,1
Alberta,"   Bas salaire","Prairie North Const Ltd","Acheson, AB T7X 6H6","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",Inconnu,1,1
Alberta,"   Bas salaire","Premier Carriers Inc.","Edmonton, AB T6N 1B2","7511-Conducteurs de camions de transport",Inconnu,1,2
Alberta,"   Bas salaire","Primecare Pharmacy Inc.","Edmonton, AB T6W 2Z8","6211-Superviseurs des ventes - commerce de détail",Inconnu,1,1
Alberta,"   Bas salaire","Pro-Formance Intermodel Inc","Rocky View County, AB T1X 0K7","1242-Adjoints administratifs juridiques",Inconnu,1,1
Alberta,"   Bas salaire","Ranger Tire Inc.","Calgary, AB T2C 5R9","6211-Superviseurs des ventes - commerce de détail",Inconnu,1,1
Alberta,"   Bas salaire","RDM Operations Inc.","Red Deer County, AB T4E 1B9","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Inconnu,1,5
Alberta,"   Bas salaire","SEWA FOOD LTD.","calgary, AB T3N 1E4","6311-Superviseurs des services alimentaires",Inconnu,1,1
Alberta,"   Bas salaire","STAR EDMONTON BANQUET AND CONFERENCE CENTRE LTD.","EDMONTON, AB T6B 2X2","1226-Planificateurs de congrès et d'événements",Inconnu,1,1
Alberta,"   Bas salaire","Star Fabrication Ltd","Crooked Creek, AB T0H 0Y0","7237-Soudeurs et opérateurs de machines à souder et à braser",Inconnu,1,1
Alberta,"   Bas salaire","Tri Pac Restaurants Ltd.","St. Paul, AB T0A 3A1",6322-Cuisiniers,Inconnu,1,1
Alberta,"   Bas salaire","VISHVA TRADING COMPANY LTD","CALGARY, AB T2E 6M5",7452-Manutentionnaires,Inconnu,1,1
Alberta,"  Talent mondial","Ever Green AI Consulting Inc","Stauffer, AB T0M 1W0","2171-Analystes et consultants en informatique",Corporation,1,1
Colombie-Britannique,"     Haut salaire","0893629 BC Ltd.","Terrace, BC V8G 3N2","1524-Commis aux achats et au contrôle de l'inventaire",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","4Z MARKETING LTD.","Burnaby, BC V5J 3J1","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","AIB Immigration & Settlement Inc.","Surrey, BC V3X 1Y6","1221-Agents d'administration",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Beyond Natural Esthetic Group Inc.","West Vancouver, BC V7V 1J4",1414-Réceptionnistes,Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Bhullar Enterprises Inc dba Atlas Animal Hospital","Vancouver, BC V5W 2Z4",3114-Vétérinaires,Inconnu,1,1
Colombie-Britannique,"     Haut salaire","BS-1 MASONRY LTD.","RICHMOND, BC V6X 2Y6","7282-Finisseurs de béton",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","C Keay Investments Ltd","Delta, BC V4G 1B5","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",Inconnu,2,15
Colombie-Britannique,"     Haut salaire","Caremax Medical Clinic Inc","Surrey, BC V3W 5A2","1243-Adjoints administratifs médicaux",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Dr. Ma's Laboratories Inc.","Burnaby, BC V5J 0E5","2221-Technologues et techniciens en biologie",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Dulay Roofing Ltd","Surrey, BC V3W 1P9",7271-Charpentiers-menuisiers,Inconnu,1,3
Colombie-Britannique,"     Haut salaire","Golchin Immigration Services","West Vancouver, BC V7T 1C5","4163-Agents de développement économique, recherchistes et experts-conseils en marketing",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Initial Security World Inc","Abbotsford, BC V2S 3P8","1122-Professionnels des services-conseils en gestion aux entreprises",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","JP ELECTRICAL LTD.","Surrey, BC V4N 0G2","7241-Électriciens (sauf électriciens industriels et de réseaux électriques)",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","K-LINE FREIGHTWAYS INC.","SURREY, BC V3W 1W8","7511-Conducteurs de camions de transport",Inconnu,1,5
Colombie-Britannique,"     Haut salaire","LISHOUER INC.","Richmond, BC V7B 1A3","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","LOGIC CONSTRUCTION LTD","ABBOTSFORD, BC V2T 1E1","1311-Techniciens en comptabilité et teneurs de livres",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","NORTHWEST FURNITURE MARKET INC.","Surrey, BC V3W 2N5","0124-Directeurs de la publicité, du marketing et des relations publiques",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","ORAKZAI LOGISTICS LTD.","Burnaby, BC V5J 3J1","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Pacific Coast Fruit Products","Abbotsford, BC V2S 7M6","7311-Mécaniciens de chantier et mécaniciens industriels","Entreprise à propriétaire unique",1,1
Colombie-Britannique,"     Haut salaire","Pure Image Technology Solutions Ltd.","Vancouver, BC V6B 2Y9","2242-Électroniciens d'entretien (biens domestiques et commerciaux)",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Rahelu Plumbing & Heating Ltd.","Surrey, BC V3W 0A6","0125-Directeurs d'autres services aux entreprises",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","RTC INTERNATIONAL CONSULTING INC.","BURNABY, BC V5H 2E4","0014-Cadres supérieurs - santé, enseignement, services sociaux et communautaires et associations mutuelles",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Salmon Arm Janitorial LTD.","Salmon Arm, BC V1E 1J3","6315-Surveillants des services de nettoyage",Inconnu,1,2
Colombie-Britannique,"     Haut salaire","Sasquatch LTD Partnership","Agassiz, BC V0M 1A1","7312-Mécaniciens d'équipement lourd",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Sids Auto Glass and  Detailing Ltd","Abbotsford, BC V2T 4C6","1241-Adjoints administratifs",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Signature Spa + Mobile Inc","Coldstream, BC V1B 2P2","0651-Directeurs du service à la clientèle et des services personnels, n.c.a.",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Skyline Drywall Ltd.","Surrey, BC V3W 1A4","7205-Entrepreneurs et contremaîtres des autres métiers de la construction et des services de réparation et d'installation",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","The Herd Films Inc.","Vancouver, BC V6G 1W3","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
Colombie-Britannique,"     Haut salaire","Vancouver Freeze Dry Ltd","Langley, BC V4W 3S8","0911-Directeurs de la fabrication",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","W.E.C. Holdings Ltd.","Oliver, BC V0H 1T9",5244-Artisans,Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Wonderful Dream Technology International Co., Ltd.","Byrne Road, BC V5J 3J1","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Z&D CANADA LNG INTERNATIONAL CONSULTING SERVICES LTD.","Vancouver, BC V6Z 1S4","0016-Cadres supérieurs - construction, transport, production et services d'utilité publique",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","0669950 B.C. LTD.","Kelowna, BC V1Y 9T1","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,2
Colombie-Britannique,"   Bas salaire","0890207 BC Ltd","Hope, BC V0X 1L4","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","1210845 BC LTD","Summerland, BC V0H 1Z6","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,2
Colombie-Britannique,"   Bas salaire","Amber Technologies North America","Vancouver, BC V6E 3C9","1122-Professionnels des services-conseils en gestion aux entreprises",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Angelo's 2 For 1 Pizza & Donaires (2000) Ltd.","SECHELT, BC V0N 3A0","6311-Superviseurs des services alimentaires",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","B. Sandhu Framing Ltd.","Vancouver, BC V5N 3C3","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Coast Oliver Hotel","OLIVER, BC V0H 1T0","6315-Surveillants des services de nettoyage",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Cory Management Inc.","Surrey, BC V3W 5T5","1221-Agents d'administration",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Exotic International Foods & Packaging Ltd.","RICHMOND, BC V7A 5G8","9213-Surveillants dans la transformation des aliments, des boissons et des produits connexes",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","H. Anmol Sweet & Restaurant Ltd.","Surrey, BC V3W 4G1","6311-Superviseurs des services alimentaires",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","High Output Sports Canada Inc","Vancouver, BC V6J 1M2","0621-Directeurs - commerce de détail et de gros",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","HIGHQ DEVELOPMENT INC.","Burnaby, BC V5J 0B6","7441-Personnel d'installation, d'entretien et de réparation d'équipement résidentiel et commercial",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Jiya's Hair Salon","Surrey, BC V3W 3M8","6341-Coiffeurs et barbiers",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Keystone College Ltd.","Surrey, BC V3T 5H6","6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","LAPIS INVESTMENT LTD.","Fort St. John, BC V1J 7G4","6525-Réceptionnistes d'hôtel",Inconnu,1,2
Colombie-Britannique,"   Bas salaire","Radha Food Industry Ltd.","Courtenay, BC V9N 2L5",6322-Cuisiniers,Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Riverland Motel Ltd","KAMLOOPS, BC V1S 1N5","6315-Surveillants des services de nettoyage",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Small Victory Bakery (Brentwood) Ltd.","Burnaby, BC V5C 0K3","6311-Superviseurs des services alimentaires",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","SULLIVAN PHARMACY INC","SURREY, BC V3S 3K8","1311-Techniciens en comptabilité et teneurs de livres",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","WESTERN RESTAURANT FRANCHISES INC O/A A & W RESTAURANT","Vancouver, BC V6B 4M9","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,6
Colombie-Britannique,"   Bas salaire","YF 2018 Restaurant Ltd.","Merritt, BC V1K 1B8","6311-Superviseurs des services alimentaires",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","YF 2018 Restaurant Ltd.","Merritt, BC V1K 1B8",6322-Cuisiniers,Inconnu,1,1
Colombie-Britannique,"  Agriculture primaire","1366392 B.C. LTD.","Surrey, BC V3V 6E1","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",Corporation,1,5
Colombie-Britannique,"  Agriculture primaire","1366392 B.C. LTD.","Surrey, BC V3V 6E1","8431-Ouvriers agricoles",Corporation,1,25
Colombie-Britannique,"  Agriculture primaire","1368514 BC Ltd.","Chilliwack, BC V2P 5G2","8431-Ouvriers agricoles",Corporation,1,7
Colombie-Britannique,"  Agriculture primaire","1380543 B.C. LTD","Surrey, BC V3W 1S7","8431-Ouvriers agricoles",Inconnu,1,9
Colombie-Britannique,"  Talent mondial","Argano Canada, Inc.","Vancouver, BC V6C 2X8","2173-Ingénieurs et concepteurs en logiciel",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Caviar LA, LLC","Los Angeles, CA, 90028","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,3,3
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Morton Jankel Zander, Inc","Los Angeles, CA, 90064","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","MOS Servis d.o.o.","Podplat, 3241","7311-Mécaniciens de chantier et mécaniciens industriels",Corporation,1,8
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Park Pictures, LLC","New York, 10010","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire",Prettybird,"CULVER CITY, 90232","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Incorporé,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Smuggler Inc.","Los Angeles, 90038","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Station Film Inc.","BROOKLYN, 11222","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,2,2
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Stink LLC","CULVER CITY, 90232","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Thinking Machine Films","Atladena, 91001","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Tool of North America","Santa Monica, 90404","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
Notes:,,,,,,,
"1. Tous les renseignements utilisés dans la présente publication proviennent du Système d'étude d'impact sur le marché du travail (SEIMT) d'Emploi et Développement social Canada.",,,,,,,
"2. Cette liste exclut tous les informations personnelles, tels que le nom des employeurs des fournisseurs de soins à domicile ou les noms d'entreprises qui incluent des noms personnels. Pour cette raison, cette liste est incomplète et ne contient pas tous les employeurs qui ont soumis ou obtenu une EIMT. Si un employeur souhaite communiquer avec EDSC concernant l'exactitude de leur information, prière de communiquer au NA-TFWP-PTET@hrsdc-rhdcc.gc.ca.  ",,,,,,,
"3. Les noms des employeurs sont entrés manuellement dans le Système et peuvent faire l’objet d’erreurs dans la saisie de donnée.           ",,,,,,,
" 4. Le système de Classification nationale des professions (CNP) 2011, est utilisé depuis novembre 2016. Avant novembre 2016, les professions classifiées sous le CNP 2006 étaient converti selon les professions correspondantes sous le CNP 2011. Une concordance empirique développée par Statistique Canada a été utilisée pour identifier la classification équivalente.                                                                              ",,,,,,,
"5. À compter de février 2018, les EIMT à l'appui de la « résidence permanente (RP) seulement » sont exclues des statistiques du PTET, à moins qu'elles ne soient déclarées séparément. Les EIMT à double intention et les postes correspondants sont inclus dans leur volet respectif du PTET (p. ex. bas salaires, hauts salaires, etc.). Cela peut avoir une incidence sur les rapports du programme au fil du temps.",,,,,,,
"6. Les données issues du SEIMT concernent le nombre de postes de TÉTs visés, et non le nombre de permis de travail délivrés. Pour obtenir des renseignements sur le nombre de permis de travail délivrés, consultez le document: Faits et chiffres d'Immigration, Réfugiés et Citoyenneté Canada (IRCC) : www.cic.gc.ca/francais/ressources/statistiques/menu-faits.asp",,,,,,,
"7. Les chiffres indiqués dans la présente publication peuvent différer légèrement de ceux contenus dans les versions précédentes des statistiques des EIMT, en raison des mises à jour des données qui ont eu lieu entre temps.",,,,,,,
