Province/Territory,Program Stream,Employer,Address,Occupation,Incorporate Status,Requested LMIAs,Requested Positions
Ontario,   Low Wage,Complete Office Services Inc,"Vaughan, ON L4K 5W9","1211-Supervisors, general office and administrative support workers",Unknown,1,2
Ontario,   Low Wage,Day and Night Express Inc,"Brampton, ON L6S 1N7",7514-Delivery and courier service drivers,Unknown,1,1
Ontario,   Low Wage,Derry Health and Wellness Center Inc.,"Mississauga, ON L4T 1A6",1243-Medical administrative assistants,Unknown,1,1
Ontario,   Low Wage,DESI MART INC,"Hamilton, ON L0R 1P0","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Unknown,1,1
Ontario,   Low Wage,Eagle Maritime (Canada) Inc.,"Mississauga, ON L5S 1S9",2147-Computer engineers (except software engineers and designers),Unknown,1,1
Ontario,   Low Wage,EJ Industries Ltd,"Ajax, ON L1S 3X9",9417-Machining tool operators,Unknown,1,2
Ontario,   Low Wage,ES OPCO Canada II Ltd.,"Mississauga, ON L5T 1S7",1221-Administrative officers,Unknown,1,1
Ontario,   Low Wage,Fleetex Transport Ltd.,"Bolton, ON L7E 4E8","1212-Supervisors, finance and insurance office workers",Unknown,1,1
Ontario,   Low Wage,Fleetex Transport Ltd.,"Bolton, ON L7E 4E8","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",Unknown,1,1
Ontario,   Low Wage,Gastech Hvac Systems Ltd,"Woodbridge, ON L4L 6C9","1211-Supervisors, general office and administrative support workers",Unknown,1,1
Ontario,   Low Wage,Geri Health Home care Inc,"Scarborough, ON M1T 3T6","3413-Nurse aides, orderlies and patient service associates",Unknown,1,1
Ontario,   Low Wage,GILANI GROUP INC,"AJAX, ON L1S 2J1","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,4
Ontario,   Low Wage,H.B. FAMILY FOOD INC.,"Nepean, ON K2H 5Z1",0631-Restaurant and food service managers,Unknown,1,1
Ontario,   Low Wage,Ideal Glass Hardware Inc.,"Markham, ON L3R 3W9",7292-Glaziers,Unknown,1,1
Ontario,   Low Wage,INFINITE SALON AND SPA INC,"MISSISSAUGA, ON L5N 4H4","6562-Estheticians, electrologists and related occupations",Unknown,1,1
Ontario,   Low Wage,Loonie Times Inc,"Mississauga, ON L4Z 1V4",1222-Executive assistants,Unknown,1,1
Ontario,   Low Wage,Manitoulin Transport,"Gore Bay, ON P0P 1H0",7511-Transport truck drivers,Unknown,1,1
Ontario,   Low Wage,Master Automotive Supply Co. Ltd.,"Richmond Hill Southwest, ON L4C 1A5",9471-Plateless printing equipment operators,Unknown,1,1
Ontario,   Low Wage,MAXIM KITCHEN & DOORS INC.,"Mississauga, ON L5S 1A1",7271-Carpenters,Unknown,1,1
Ontario,   Low Wage,Newgen Realty Experts Inc.,"Mississauga, ON L5N 2R7",1241-Administrative assistants,Unknown,1,1
Ontario,   Low Wage,NRT Canada Inc.,"Tilbury, ON N0P 2L0",9423-Rubber processing machine operators and related workers,Unknown,1,5
Ontario,   Low Wage,Pinehedge Farms Inc.,"St-Eugene, ON K0B 1P0","9461-Process control and machine operators, food, beverage and associated products processing",Unknown,1,1
Ontario,   Low Wage,Poly-Nova Technologies,"Guelph, ON N1G 3M5",9422-Plastics processing machine operators,Unknown,1,1
Ontario,   Low Wage,PR HOMESUPPLIES INC,"Brampton, ON L6T 5A2",7441-Residential and commercial installers and servicers,Unknown,1,1
Ontario,   Low Wage,PROGRESSIVE INDUSTRIAL FLUIDS LTD.,"London, ON N5V 5E3",9613-Labourers in chemical products processing and utilities,Unknown,1,2
Ontario,   Low Wage,PT Industrial Electric Co.,"Vaughan, ON L4K 4Y2",1431-Accounting and related clerks,Unknown,1,1
Ontario,   Low Wage,RAM-AIR LOGISTICS TRANSPORTATION INC,"Stouffville, ON L4A 3Y5",7511-Transport truck drivers,Unknown,1,1
Ontario,   Low Wage,Royal Orchid Nails & Spa Inc.,"Ottawa, ON K2M 0N2","6562-Estheticians, electrologists and related occupations",Unknown,1,1
Ontario,   Low Wage,Royal Paint of Canada Inc,"Kitchener, ON N2H 5A7",7294-Painters and decorators (except interior decorators),Unknown,1,1
Ontario,   Low Wage,shree khodiyar inc,"Dundas, ON L9H 1B7",1311-Accounting technicians and bookkeepers,Unknown,1,1
Ontario,   Low Wage,SIX GIGA SOLUTIONS Corp.,"Oakville, ON L6M 0C6",6731-Light duty cleaners,Unknown,1,4
Ontario,   Low Wage,SPEED ROLL & THAI INC.,"Etobicoke, ON M8V 1L2",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,SRS CONSTRUCTION INC.,"Orleans, ON K4A 3S9",7611-Construction trades helpers and labourers,Unknown,1,1
Ontario,   Low Wage,STRUCTCON CENTRAL INC.,"Burlington, ON L7L 6E9",7237-Welders and related machine operators,Unknown,1,1
Ontario,   Low Wage,SYED SHAH PROFESSIONAL CORPORATION,"MISSISSAUGA, ON L4Z 3Y8",1431-Accounting and related clerks,Unknown,1,1
Ontario,   Low Wage,The Sprinkler Company Inc.,"Vaughan, ON L4K 3Z6",7511-Transport truck drivers,Unknown,1,1
Ontario,   Low Wage,TOBMARC SUPPLY SOLUTIONS,"MISSISSAUGA, ON L5H 1G4",7611-Construction trades helpers and labourers,Unknown,1,1
Ontario,   Low Wage,Total life change healthcare,"Milton, ON L9T 0W6",6731-Light duty cleaners,Unknown,1,16
Ontario,   Low Wage,Valor Specialty Products Inc.,"Caledon, ON L7E 4J6","9227-Supervisors, other products manufacturing and assembly",Unknown,1,1
Ontario,   Low Wage,Web Hero Services,"Oakville, ON L6M 0N2",6611-Cashiers,Unknown,1,1
Ontario,   Low Wage,WEBEETA INC,"Cambridge, ON N3E 1A1",1411-General office support workers,Unknown,1,1
Ontario,   Low Wage,Westlife Associates Inc,"Tottenham, ON L0G 1W0","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Ontario,   Low Wage,Z & M Meat Inc.,"Sudbury, ON P3C 5L1",6321-Chefs,Unknown,1,1
Ontario,  Primary Agriculture,1801405 Ontario Inc,"Toronto, ON M4S 2A8",0822-Managers in horticulture,Unknown,1,1
Ontario,  Primary Agriculture,OLD OAK MANOR,"Beamsville, ON L0R 1B1",8431-General farm workers,Unknown,1,2
Manitoba,    High Wage,10032763 Manitoba Inc,"Winnipeg, MB R3P 2T3",2241-Electrical and electronics engineering technologists and technicians,Unknown,1,2
Manitoba,    High Wage,5139415 Manitoba Ltd.,"Brandon, MB R7A 4B3",6211-Retail sales supervisors,Unknown,1,1
Manitoba,    High Wage,Magnum Transport Inc,"Winnipeg, MB R2V 5B9",7511-Transport truck drivers,Unknown,1,6
Manitoba,    High Wage,MATIX LUMBER,"HEADINGLEY, MB R4H 1C7",1523-Production logistics co-ordinators,Unknown,1,1
Manitoba,    High Wage,Rah-Firdaus Foods & Fashions Inc.,"Winnipeg, MB R2M 2Z6",0621-Retail and wholesale trade managers,Unknown,1,1
Manitoba,    High Wage,Rah-Firdaus Foods & Fashions Inc.,"Winnipeg, MB R2M 2Z6",2263-Inspectors in public and environmental health and occupational health and safety,Unknown,1,1
Manitoba,    High Wage,Rah-Firdaus Foods & Fashions Inc.,"Winnipeg, MB R2M 2Z6",6211-Retail sales supervisors,Unknown,1,1
Manitoba,    High Wage,RANJEET TRANSPORT LTD.,"WINNIPEG, MB R3Y 0K6",1221-Administrative officers,Unknown,1,1
Manitoba,   Low Wage,10089206 Manitoba LTD,"Dauphin, MB R7N 3H4",6211-Retail sales supervisors,Unknown,1,1
Manitoba,   Low Wage,Investors Group Securities Inc,"Winnipeg, MB R3B 3H5",1241-Administrative assistants,Unknown,1,1
Manitoba,   Low Wage,kangsan canada Inc.,"Winnipeg, MB R2K 3H2","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Manitoba,   Low Wage,plaha construction ltd.,"winnipeg, MB R3Y 0E6",7611-Construction trades helpers and labourers,Unknown,1,1
Manitoba,   Low Wage,Trappers Transport Ltd,"Sunnyside, MB R5R 0E7",1432-Payroll clerks,Unknown,1,1
Manitoba,   Low Wage,Value Trucks of Winnipeg Ltd.,"Winnipeg, MB R3C 2E6",1524-Purchasing and inventory control workers,Unknown,1,1
Manitoba,  Primary Agriculture,Prairie Sky Aviation Corporation,"Niverville, MB R0A 1E0","2271-Air pilots, flight engineers and flying instructors",Unknown,1,1
Saskatchewan,    High Wage,MAA ENTERPRISE INC.,"Regina, SK S4X 2Z2",0621-Retail and wholesale trade managers,Unknown,1,1
Saskatchewan,   Low Wage,102077317 Saskatchewan inc,"Regina, SK S4N 0P6","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
Saskatchewan,   Low Wage,102118333 SASKATCHEWAN LTD.,"Balgonie, SK S0G 0E0",6311-Food service supervisors,Unknown,1,1
Saskatchewan,   Low Wage,Borden Care Home,"Borden, SK S0K 0N0","4412-Home support workers, housekeepers and related occupations",Unknown,1,2
Saskatchewan,   Low Wage,Kat's Healing Massage,"Yorkton, SK S3N 1J3",6731-Light duty cleaners,Unknown,1,1
Alberta,    High Wage,13319253 CANADA INC,"EDMONTON, AB T6B 2H7",7511-Transport truck drivers,Unknown,1,2
Alberta,    High Wage,1752697 alberta Ltd. o/a Super 8 Stettler,"Stettler, AB T0C 2L0",0114-Other administrative services managers,Unknown,1,1
Alberta,    High Wage,2486934 Alberta Ltd,"Calgary, AB T2E 6V2",2173-Software engineers and designers,Unknown,1,2
Alberta,    High Wage,AKROPOLIS ASSET MANAGEMENT CORP.,"Calgary, AB T3K 3V7",1241-Administrative assistants,Unknown,1,1
Alberta,    High Wage,Assist Immigration Services Inc,"Calgary, AB T3P 0M3",1311-Accounting technicians and bookkeepers,Unknown,1,1
Alberta,    High Wage,CALGARY DRYWALL LTD.,"CHESTERMERE, AB T1X 0B4",7611-Construction trades helpers and labourers,Unknown,1,1
Alberta,    High Wage,Canadian Geo Consulting LTD,"St. Albert, AB T8N 2W9",0211-Engineering managers,Unknown,1,1
Alberta,    High Wage,Capstone Engineering Academy,"Calgary, AB T2H 2Z9",4031-Secondary school teachers,Unknown,1,1
Alberta,    High Wage,Columbia Seed Co Limited,"Vauxhall, AB T0K 2K0",2232-Mechanical engineering technologists and technicians,Unknown,1,1
Alberta,    High Wage,Cybersnoopz Technologies Inc,"EDMONTON, AB T6N 1L6",5241-Graphic designers and illustrators,Unknown,1,1
Alberta,    High Wage,Dap Group Ltd.,"Fort Mcmurray, AB T9X 0Y5",2174-Computer programmers and interactive media developers,Unknown,1,1
Alberta,    High Wage,GHD IMMIGRATION SERVICES INC,"CALGARY, AB T3N 2B8","0124-Advertising, marketing and public relations managers",Unknown,1,1
Alberta,    High Wage,Heera Transport Ltd.,"Edmonton, AB T6T 2H2",1221-Administrative officers,Unknown,1,1
Alberta,    High Wage,ISLZ Logistics Ltd.,"Edmonton, AB T6V 0M6",1526-Transportation route and crew schedulers,Unknown,1,1
Alberta,    High Wage,Learning for life Childcare Ltd,"Edmonton, AB T6L 5P9","0014-Senior managers - health, education, social and community services and membership organizations",Unknown,1,1
Alberta,    High Wage,Ndata Solutions Ltd.,"CALGARY, AB T3J 3Z5",2175-Web designers and developers,Unknown,1,2
Alberta,    High Wage,O & O Construction Ltd,"Edmonton, AB T5Z 0J1",1241-Administrative assistants,Unknown,1,1
Alberta,    High Wage,P & P Park Hotels Inc.,"Sherwood Park, AB T8H 2R7","0013-Senior managers - financial, communications and other business services",Unknown,1,1
Alberta,    High Wage,Preet Brothers Transport Ltd.,"calgary, AB T3J 5H2",1311-Accounting technicians and bookkeepers,Unknown,1,1
Alberta,    High Wage,Raikot Trucking Ltd.,"Rockyview, AB T1Z 0C1",7511-Transport truck drivers,Unknown,1,2
Alberta,    High Wage,Rame Katrib Professional Corporation,"Calgary, AB T2P 3S2",1221-Administrative officers,Unknown,1,1
Alberta,    High Wage,Raven Consulting & Education Inc.,"Edmonton, AB T5J 2Y2",4021-College and other vocational instructors,Unknown,1,1
Alberta,    High Wage,RIMS Incorporated,"Calgary, AB T2X 4R9",1241-Administrative assistants,Unknown,1,1
Alberta,    High Wage,Rocky Mountain Equipment LP,"Calgary, AB T2G 3A4",1524-Purchasing and inventory control workers,Unknown,1,1
Alberta,    High Wage,TAP Entertainment Ltd,"calgary, AB T2C 1B9",1241-Administrative assistants,Unknown,1,1
Alberta,    High Wage,TOPWEST CONSTRUCTION LTD,"Edmonton, AB T5H 3C5",7271-Carpenters,Unknown,1,1
Alberta,    High Wage,United BGM Construction Inc,"Calgary, AB T3H 4G5",1221-Administrative officers,Unknown,1,1
Alberta,    High Wage,WCHH CONSTRUCTION SERVICES INC,"Edmonton, AB T6E 0G9",2241-Electrical and electronics engineering technologists and technicians,Unknown,1,1
Alberta,   Low Wage,1327002 Alberta Ltd,"Calgary, AB T3R 1W5","6562-Estheticians, electrologists and related occupations",Unknown,1,1
Alberta,   Low Wage,1625629 Alberta Inc.,"CALGARY, AB T2P 2A8",6611-Cashiers,Unknown,1,2
Alberta,   Low Wage,1727540 alberta ltd,"LETHBRIDGE, AB T1K 2P7",6322-Cooks,Unknown,1,2
Alberta,   Low Wage,1756380 Alberta Ltd.,"Cold Lake, AB T9M 0K9","6733-Janitors, caretakers and building superintendents",Unknown,1,1
Alberta,   Low Wage,1999754 ALBERTA LTD.,"Cochrane, AB T4C 0N8",6611-Cashiers,Unknown,1,1
Alberta,   Low Wage,2105044 ALBERTA LTD,"EDMONTON, AB T5M 3L4",8612-Landscaping and grounds maintenance labourers,Unknown,1,1
Alberta,   Low Wage,2178919 Alberta Inc.,"Edmonton, AB T6H 5K4",6332-Bakers,Unknown,1,1
Alberta,   Low Wage,2214149 Alberta Ltd.,"Beaumont, AB T4X 1T9","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,2232627 Alberta Ltd.,"Calgary, AB T3E 6L1",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2243801 Alberta Ltd.,"Camrose, AB T4V 0J9",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,2265236 ALBERTA LTD.,"Red Deer, AB T4P 0M9","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
Alberta,   Low Wage,2371373 Alberta Ltd o/a Cheap Smokes & Cigars,"Leduc, AB T9E 6V4",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,2392591 ALBERTA LTD,"Lethbridge, AB T1J 0C1",0631-Restaurant and food service managers,Unknown,1,1
Alberta,   Low Wage,Alpheus International Inc,"Edmonton, AB T5Y 3G7",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,ANTTAL TRANSPORTATION LTD,"EDMONTON, AB T6B 2V6",6411-Sales and account representatives - wholesale trade (non-technical),Unknown,1,1
Alberta,   Low Wage,Bravo Dirt Buster Cleaning Services,"Edmonton, AB T6V 0L4",6731-Light duty cleaners,Unknown,1,2
Alberta,   Low Wage,BZ Concrete Ltd,"calgary, AB T3N 1J5",7611-Construction trades helpers and labourers,Unknown,1,1
Alberta,   Low Wage,CORBETT TIGERS INC.,"CALGARY, AB T3J 4K8",1221-Administrative officers,Unknown,1,1
Alberta,   Low Wage,Dap Group Ltd.,"Fort Mcmurray, AB T9X 0Y5",6332-Bakers,Unknown,1,1
Alberta,   Low Wage,Diamond Pizza & Donair,"Edmonton, AB T6W 1A7",6322-Cooks,Unknown,1,2
Alberta,   Low Wage,Flash Express Courier Inc.,"Calgary, AB T0M 0E0",7514-Delivery and courier service drivers,Unknown,1,1
Alberta,   Low Wage,GTC EDU & IMMIGRATION INC,"Calgary, AB T2G 2B1",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,I.S GILL & SONS INC.,"Edmonton, AB T6L 3S1",6332-Bakers,Unknown,1,1
Alberta,   Low Wage,J. Senese Enterprises Ltd,"Peace River, AB T8S 1M5",6611-Cashiers,Unknown,1,1
Alberta,   Low Wage,Jay Painting & Reno Ltd,"Calgary, AB T3J 4K4",7294-Painters and decorators (except interior decorators),Unknown,1,1
Alberta,   Low Wage,Mini Thni Casino Corp.,"Kananaskis, AB T0L 1N0","1211-Supervisors, general office and administrative support workers",Unknown,1,1
Alberta,   Low Wage,Nilsson Construction Ltd,"Sexsmith, AB T0H 3C0",7611-Construction trades helpers and labourers,Unknown,1,1
Alberta,   Low Wage,Qainaat Enterprises Ltd,"CALGARY, AB T2A 0T9","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,SHAWARMA & FALAFEL CITY CORPORATION,"CALGARY, AB T2N 3P8",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,Somerset Liquor Store INC,"CALGARY, AB T2Y 3M7",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,STALLION AUTO LTD.,"CALGARY, AB T3N 1E7",7612-Other trades helpers and labourers,Unknown,1,2
Alberta,   Low Wage,Steady Construction Ltd.,"Calgary, AB T3J 0R7",7611-Construction trades helpers and labourers,Unknown,1,2
Alberta,   Low Wage,Sureflow Weeping Tile LTD,"Edmonton, AB T6E 5Y1",1414-Receptionists,Unknown,1,1
Alberta,   Low Wage,Univer holdings Ltd.,"Edmonton, AB T5E 0A1",6611-Cashiers,Unknown,1,1
Alberta,   Low Wage,Vivanch Inc.,"sherwood park, AB T8A 0C5",7611-Construction trades helpers and labourers,Unknown,1,1
Alberta,   Low Wage,Wenze Market Inc.,"Edmonton, AB T6E 0E9",6211-Retail sales supervisors,Unknown,1,1
Alberta, Global Talent Stream,Amayra enterprises ltd,"calgary, AB T3J 5H2",2173-Software engineers and designers,Unknown,1,2
Alberta, Global Talent Stream,ANA TELECOM SERVICES LTD,"EDMONTON, AB T5M 3S5",2171-Information systems analysts and consultants,Unknown,1,1
Alberta, Global Talent Stream,Brick your Brand,"Edmonton, AB T6E 2M3",2175-Web designers and developers,Unknown,1,1
Alberta, Global Talent Stream,Cocoon CS Inc.,"Lacombe County, AB T0M 0J0",2174-Computer programmers and interactive media developers,Unknown,2,2
Alberta, Global Talent Stream,DEOL LOGISTICS INC.,"CALGARY, AB T3J 3P1",2173-Software engineers and designers,Unknown,1,1
Alberta, Global Talent Stream,Kenoxis Alberta Tech Ltd,"Calgary, AB T2C 2A2",2174-Computer programmers and interactive media developers,Unknown,1,2
Alberta, Global Talent Stream,SHAMSHUB IT CORP.,"Calgary, AB T2P 0J4",0213-Computer and information systems managers,Unknown,1,1
British Columbia,    High Wage,1167769  B.C. Ltd.,"Kamloops, BC V2B 3C8",0621-Retail and wholesale trade managers,Unknown,1,1
British Columbia,    High Wage,1234335 B.C. LTD.,"Valemount, BC V0E 2Z0","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",Unknown,1,2
British Columbia,    High Wage,ASN Digital Themes Inc,"Surrey, BC V3W 1N6","0015-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1
British Columbia,    High Wage,CANADIAN PRO RECRUITER INC.,"North Vancouver, BC V7M 1B3","0013-Senior managers - financial, communications and other business services",Unknown,1,1
British Columbia,    High Wage,Centauri Enterprises Inc.,"Vancouver, BC V5L 4W3","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",Unknown,1,1
British Columbia,    High Wage,DC Cleaning Team Ltd,"Vancouver, BC V5S 4P8",6315-Cleaning supervisors,Unknown,1,1
British Columbia,    High Wage,DIG Transport Ltd,"Surrey, BC V3W 7J2",7511-Transport truck drivers,Unknown,1,6
British Columbia,    High Wage,Digital Interference Productions Inc,"Vancouver, BC V5R 6E6","5131-Producers, directors, choreographers and related occupations",Unknown,1,1
British Columbia,    High Wage,DTS Transport Services Inc.,"Surrey, BC V4N 4P5","7305-Supervisors, motor transport and other ground transit operators",Unknown,1,1
British Columbia,    High Wage,FENYX DEVELOPMENTS CORP.,"surrey, BC V3S 7G1",7251-Plumbers,Unknown,1,2
British Columbia,    High Wage,Filmgroup,"Vancouver, BC V5T 1A7","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
British Columbia,    High Wage,GALLOPS WASTE MANAGEMENT INC.,"Surrey, BC V3T 4H4",0912-Utilities managers,Unknown,1,1
British Columbia,    High Wage,GREENWOOD TRANSPORT LIMITED,"Surrey, BC V3W 1N6",1525-Dispatchers,Unknown,1,1
British Columbia,    High Wage,INP Capital Inc.,"Vancouver, BC V7X 1L2","0013-Senior managers - financial, communications and other business services",Unknown,1,1
British Columbia,    High Wage,KALERX TRANSPORT LTD.,"SURREY, BC V3W 6A4",7511-Transport truck drivers,Unknown,1,4
British Columbia,    High Wage,Likas Landscaping Inc.,"Delta, BC V4C 3S3","8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",Unknown,1,1
British Columbia,    High Wage,Mainpower Electrical Ltd,"Surrey, BC V3W 5K4",7611-Construction trades helpers and labourers,Unknown,1,5
British Columbia,    High Wage,MANN CONSTRUCTION GROUP CANADA LTD,"SURREY, BC V3V 0C9","7204-Contractors and supervisors, carpentry trades",Unknown,1,4
British Columbia,    High Wage,Means of Production Inc,"Vancouver, BC V5L 3X3","5131-Producers, directors, choreographers and related occupations",Unknown,12,12
British Columbia,    High Wage,Northkamp Enterprises Inc,"Vancouver, BC V6A  1M","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
British Columbia,    High Wage,Park Royal Men's Haircut,"West Vancouver, BC V7T 1H9",2174-Computer programmers and interactive media developers,Unknown,1,1
British Columbia,    High Wage,Pink Buffalo Films INC,"Vancouver, BC V6B 1A4","5131-Producers, directors, choreographers and related occupations",Unknown,1,1
British Columbia,    High Wage,Pinnacle International Hotels & Resort Inc.,"Whistler, BC V8E 1B1",6315-Cleaning supervisors,Unknown,1,1
British Columbia,    High Wage,Quantasphere Business Solutions Inc.,"Burnaby, BC V5J 3J1",5241-Graphic designers and illustrators,Unknown,1,2
British Columbia,    High Wage,Quolus Construction Services Ltd.,"Delta, BC V4G 1H2",2264-Construction inspectors,Unknown,1,1
British Columbia,    High Wage,Rasha Investment Ltd.,"Burnaby, BC V5E 3R3","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,1
British Columbia,    High Wage,RENAULT CONSTRUCTION LTD.,"SURREY, BC V3S 8M6",7611-Construction trades helpers and labourers,Unknown,1,4
British Columbia,    High Wage,Salius Rehab Inc,"Surrey, BC V3W 6S9",3142-Physiotherapists,Unknown,1,1
British Columbia,    High Wage,TAA Insulation Ltd,"Vancouver, BC V5X 1W3",7271-Carpenters,Unknown,1,1
British Columbia,    High Wage,The Capital Media Company Inc.,"Vancouver, BC V5Y 1N5","5131-Producers, directors, choreographers and related occupations",Unknown,9,9
British Columbia,    High Wage,Transerve Logistics Inc.,"SURREY, BC V3W 3H7",7511-Transport truck drivers,Unknown,1,6
British Columbia,    High Wage,Transmission North Productions Inc.,"Delta, BC V4M 2K4","5131-Producers, directors, choreographers and related occupations",Unknown,2,2
British Columbia,    High Wage,United King Transport Ltd.,"Surrey, BC V3W 4C8",7511-Transport truck drivers,Unknown,1,3
British Columbia,    High Wage,Veerji Fish & Grill Ltd.,"Abbotsford, BC V2T 2Y2",0113-Purchasing managers,Unknown,1,1
British Columbia,    High Wage,ZENTREE HOLDINGS LTD.,"ABBOTSFORD, BC V2S 7P1",0111-Financial managers,Unknown,1,1
British Columbia,   Low Wage,0163818 B.C. LTD.,"Kelowna, BC V4T 2H9","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,1
British Columbia,   Low Wage,0754870 B.C. Ltd.,"Nelson, BC V1L 5Z3",6322-Cooks,Unknown,1,2
British Columbia,   Low Wage,1157913 BC Ltd.,"Port Coquitlam, BC V3C 6K5",0631-Restaurant and food service managers,Unknown,1,1
British Columbia,   Low Wage,1164888 BC Ltd.,"Coquitlam, BC V3B 5R5","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
British Columbia,   Low Wage,1202419 B.C. Ltd.,"West Kelowna, BC V4T 3K7",6311-Food service supervisors,Unknown,1,1
British Columbia,   Low Wage,13483487 Canada Inc.,"Terrace, BC V8G 2B1",6211-Retail sales supervisors,Unknown,1,1
British Columbia,   Low Wage,1366902 BC Ltd,"Kelowna, BC V1Y 9Y2",1241-Administrative assistants,Unknown,1,1
British Columbia,   Low Wage,Anand Packers Ltd.,"Abbotsford, BC V2T 5R5","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1,1
British Columbia,   Low Wage,BC Eco Paving Inc,"Coquitlam, BC V3K 3X8",7611-Construction trades helpers and labourers,Unknown,1,5
British Columbia,   Low Wage,BCK Enterprises Ltd.,"Kelowna, BC V1W 3S9","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
British Columbia,   Low Wage,Colour Perfect Painting Ltd.,"Victoria, BC V8P 2V8",7294-Painters and decorators (except interior decorators),Unknown,1,2
British Columbia,   Low Wage,Connex Global Communications Inc.,"Vancouver, BC V6B 3K4",1241-Administrative assistants,Unknown,1,1
British Columbia,   Low Wage,Copper Resort Inc,"Invermere, BC V0A 1K2",6322-Cooks,Unknown,1,2
British Columbia,   Low Wage,Dasmesh Insulation Ltd.,"Surrey, BC V3R 3V8",7611-Construction trades helpers and labourers,Unknown,1,1
British Columbia,   Low Wage,DEMROK DAIRIES LTD.,"NANAIMO, BC V9R 4T2",6311-Food service supervisors,Unknown,1,1
British Columbia,   Low Wage,Gilgal Janitorial Services Ltd,"Cranbrook, BC V1C 0A9",6731-Light duty cleaners,Unknown,1,3
British Columbia,   Low Wage,Golden Cabs BC Ltd.,"Dawson Creek, BC V1G 2B9",7513-Taxi and limousine drivers and chauffeurs,Unknown,1,2
British Columbia,   Low Wage,Hastings Administration Corp.,"Vancouver, BC V6L 1S4",6312-Executive housekeepers,Unknown,1,1
British Columbia,   Low Wage,HKN Cleaning services Ltd.,"Surrey, BC V3V 3N7",6731-Light duty cleaners,Unknown,1,2
British Columbia,   Low Wage,Hollyburn Family Services Ltd,"North Vancouver, BC V7M 1A5","1212-Supervisors, finance and insurance office workers",Unknown,1,1
British Columbia,   Low Wage,Kaintura Indian Cuisine Ltd.,"Surrey, BC V4N 2L6",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,LH IMPORTS LTD.,"Burnaby, BC V5J 5M8",7452-Material handlers,Unknown,1,1
British Columbia,   Low Wage,Mission Recycle Centre LTD.,"Mission, BC V2V 6J9","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",Unknown,1,1
British Columbia,   Low Wage,Quolus Construction Services Ltd.,"Delta, BC V4G 1H2",7294-Painters and decorators (except interior decorators),Unknown,1,1
British Columbia,   Low Wage,RAFFLES ROAD CARRIERS LTD.,"SURREY, BC V3W 7S2",7452-Material handlers,Unknown,1,2
British Columbia,   Low Wage,secured security limited,"LANGLEY, BC V2Y 0R4","6733-Janitors, caretakers and building superintendents",Unknown,1,1
British Columbia,   Low Wage,SUNRISE CONSULTANCY GROUP CANADA LTD.,"Surrey, BC V3W 1R1",1241-Administrative assistants,Unknown,1,1
British Columbia,   Low Wage,Sunshine Coast Logistics Inc.,"DELTA, BC V4C 1G1",1241-Administrative assistants,Unknown,1,1
British Columbia,   Low Wage,TB Food Services Inc,"Vancouver, BC V6E 4S1","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
British Columbia,   Low Wage,The Root Cellar Village Green Grocer,"Victoria, BC V8P 5P2",6211-Retail sales supervisors,Unknown,1,1
British Columbia,   Low Wage,Wet Coast Interiors Ltd.,"Aldergrove, BC V4W 3L5",7611-Construction trades helpers and labourers,Unknown,1,2
British Columbia,  Primary Agriculture,1357375 B.C Ltd,"Surrey, BC V3S 0P5","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1,5
British Columbia,  Primary Agriculture,1357375 B.C Ltd,"Surrey, BC V3S 0P5",8431-General farm workers,Unknown,1,40
